gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
CATSPERG	chr19	38335775	38370943	38335817	38335867	+	3.5559628788229705
PRODH2	chr19	35799988	35813299	35813249	35813299	-	0.0
HIPK4	chr19	40379271	40390181	40390137	40390187	-	0.0
SIGLEC9	chr19	51124906	51136651	51124907	51124957	+	0.0
MKNK2	chr19	2037465	2051244	2051217	2051244	-	24.891740151760803
TTYH1	chr19	54415219	54436904	54415839	54415889	+	0.0
TPM4	chr19	16067021	16103002	16076498	16076548	+	180.585249981307
CHST8	chr19	33621953	33773509	33621970	33622020	+	0.0
FOSB	chr19	45467995	45475179	45469912	45469962	+	0.0
C19orf12	chr19	29698937	29715789	29708590	29708640	-	0.0
ZNF230	chr19	44002957	44013924	44002947	44002997	+	97.8370327200483
SYNGR4	chr19	48364367	48376377	48364394	48364444	+	0.480535524165267
ZNF763	chr19	11965037	11980617	11965053	11965103	+	0.0
CEACAM1	chr19	42507304	42561234	42528459	42528509	-	313.405268860587
CCER2	chr19	38909016	38912194	38912108	38912158	-	0.0
ELL	chr19	18442663	18522116	18445349	18445399	-	0.0
CEACAM8	chr19	42580243	42595055	42595005	42595055	-	0.0
LILRA4	chr19	54333185	54339162	54339100	54339150	-	2.59489183049244
MRPS12	chr19	38930944	38933168	38930953	38931003	+	217.874806656532
ZNF101	chr19	19668796	19683509	19676140	19676190	+	0.0
ZNF737	chr19	20535825	20565809	20565759	20565809	-	28.928238554749
CYP4F11	chr19	15912367	15934867	15934360	15934410	-	0.0
ZNF574	chr19	42068477	42081552	42070365	42070415	+	0.0
OR10H5	chr19	15787661	15800357	15793950	15794000	+	0.0
ZNF724	chr19	23221599	23250394	23250340	23250390	-	16.6265291361182
NMRK2	chr19	3933069	3942416	3933102	3933152	+	0.0
RPS28	chr19	8321158	8323340	8321494	8321544	+	5.38199787065099
ADGRL1	chr19	14148061	14206505	14170684	14170734	-	0.0
PLEKHF1	chr19	29665459	29675477	29666873	29666923	+	0.0
SAE1	chr19	47113274	47210636	47130862	47130912	+	68.6685264032166
ZNF331	chr19	53519527	53580269	53521023	53521073	+	6.24696181414847
ZNF283	chr19	43827321	43852017	43827291	43827341	+	9.03406785430701
MYO1F	chr19	8520778	8577577	8577392	8577442	-	16.6265291361182
DNASE2	chr19	12875209	12881466	12881418	12881468	-	80.34553964043259
SIGLEC8	chr19	51450847	51458456	51457759	51457809	-	0.0
ICAM5	chr19	10289952	10296778	10289980	10290030	+	0.480535524165267
SMIM24	chr19	3473986	3480525	3480492	3480542	-	0.480535524165267
SAFB2	chr19	5586999	5624046	5623996	5624046	-	0.0
ZNF93	chr19	19900913	19963464	19900912	19900962	+	9.41849627363922
ZNF329	chr19	58126248	58155110	58155017	58155067	-	0.0
ALDH16A1	chr19	49453225	49471050	49468292	49468342	+	0.0
KIR3DL3	chr19	54732699	54744341	54724478	54724528	+	0.0
ERVV-2	chr19	53044740	53051680	53044737	53044787	+	0.0
FPR2	chr19	51752026	51770531	51768377	51768427	+	0.0
SYT3	chr19	50621307	50639881	50626084	50626134	-	0.0
TEAD2	chr19	49340595	49362457	49357251	49357255	-	0.0
KLK4	chr19	50906351	50911395	50906770	50906820	-	0.0
HNRNPUL1	chr19	41262496	41307787	41268298	41268345	+	8.553532330141751
MRI1	chr19	13764522	13774282	13764531	13764581	+	64.96840286714401
PPP1R37	chr19	45091396	45148077	45091395	45091445	+	0.0
LILRA6	chr19	54237215	54243458	54242741	54242791	-	0.0
SMG9	chr19	43727983	43754962	43754584	43754634	-	0.0
CRLF1	chr19	18572220	18607741	18598543	18598593	-	0.0
EDDM13	chr19	56272748	56310454	56284180	56284206	+	0.0
FXYD1	chr19	35138824	35143109	35138840	35138890	+	0.0
ZNF550	chr19	57535257	57559863	57559810	57559860	-	8.553532330141751
SLC17A7	chr19	49429401	49442360	49442310	49442360	-	0.0
SLC1A6	chr19	14950033	15022990	14975223	14975273	-	0.0
SIGLEC10	chr19	51410020	51417803	51417592	51417642	-	1.63382078216191
CNN1	chr19	11538767	11550323	11538774	11538824	+	0.0
NCAN	chr19	19211958	19252233	19211972	19212022	+	0.0
DUXA	chr19	57154021	57167485	57167418	57167443	-	0.0
ZNF799	chr19	12390016	12401271	12401221	12401271	-	23.546240684098105
NUP62	chr19	49906825	49929763	49929454	49929504	-	112.445312654672
NANOS3	chr19	13862063	13880757	13877248	13877298	+	0.0
EBI3	chr19	4229523	4237528	4229497	4229547	+	1195.0918485990198
SNRPA	chr19	40750637	40765389	40751273	40751323	+	60.5474760448236
THOP1	chr19	2785503	2815807	2810152	2810202	+	0.0
CLC	chr19	39731255	39738029	39737978	39738028	-	1.05717815316359
RTBDN	chr19	12825478	12835428	12830613	12830663	-	0.0
SULT2A1	chr19	47870467	47886315	47886347	47886397	-	0.0
PAK4	chr19	39125770	39182816	39176488	39176538	+	0.0
ATF5	chr19	49928702	49933935	49929221	49929271	+	10.956209950968098
TCF3	chr19	1609290	1652615	1652555	1652605	-	2.1143563063271698
MRPL4	chr19	10251901	10260055	10252226	10252276	+	71.35952533854208
USP29	chr19	57119138	57131926	57120042	57120092	+	0.0
STRN4	chr19	46719511	46746994	46746430	46746480	-	19.798063595609
OCEL1	chr19	17226213	17229219	17226203	17226253	+	28.928238554749
DMKN	chr19	35497220	35513658	35510425	35510475	-	214.703272197041
RASAL3	chr19	15451624	15464544	15454360	15454375	-	0.0
CHAF1A	chr19	4402640	4445018	4402701	4402751	+	0.480535524165267
SLC39A3	chr19	2732204	2740028	2739429	2739475	-	0.480535524165267
HOOK2	chr19	12763003	12872740	12766564	12766614	-	0.0
KEAP1	chr19	10486125	10503558	10502846	10502896	-	3.07542735465771
ZNF792	chr19	34956354	34964229	34960653	34960703	-	0.0
KCNA7	chr19	49067397	49072699	49072891	49072941	-	0.0
FAM71E1	chr19	50466785	50476848	50476251	50476301	-	0.0
ZNF787	chr19	56087366	56121295	56103434	56103484	-	0.0
ACTN4	chr19	38647649	38731589	38728144	38728194	+	0.0
TULP2	chr19	48880967	48898744	48897409	48897459	-	0.0
ZNF823	chr19	11721265	11739009	11738895	11738945	-	13.0705662572953
CEBPA	chr19	33299934	33302534	33302514	33302564	-	0.0
PAF1	chr19	39385629	39391154	39391104	39391154	-	32.484201433572004
YJU2	chr19	4247080	4269088	4248014	4248064	+	0.0
CKM	chr19	45306413	45322875	45322927	45322977	-	0.0
ZNF224	chr19	44094361	44109886	44094338	44094388	+	79.8169505638508
C3	chr19	6677704	6730562	6679151	6679201	-	0.0
MAP2K7	chr19	7903843	7914478	7903842	7903892	+	39.0194845622196
ZNF69	chr19	11887782	11914329	11887783	11887833	+	2.1143563063271698
RPL18	chr19	48615328	48619184	48619140	48619184	-	88.2263222367429
NAPA	chr19	47487637	47515091	47491425	47491475	-	0.0
MBD3L2B	chr19	7018969	7021432	7021382	7021432	-	0.0
CD79A	chr19	41877279	41881372	41877279	41877329	+	3194.69627175553
OR10H3	chr19	15737985	15742343	15741392	15741442	+	0.0
ZNF134	chr19	57614233	57624724	57614232	57614282	+	35.7518429978958
PTPRS	chr19	5158495	5340812	5293202	5293252	-	9.03406785430701
YJU2B	chr19	13731760	13763296	13756207	13756257	+	4.03649840298824
ZNF431	chr19	21142024	21196053	21142023	21142073	+	75.9246128181121
ZNF540	chr19	37551406	37614179	37594875	37594925	+	4.90146234648572
HAUS5	chr19	35612735	35625355	35612743	35612793	+	114.944097380332
CAPS	chr19	5912339	5916211	5914271	5914309	+	0.0
HSPB6	chr19	35754566	35758079	35756979	35757029	-	0.0
DNAAF3	chr19	55158661	55166722	55166601	55166651	-	0.0
ZNF468	chr19	52838010	52857649	52857599	52857649	-	163.57429242585698
RAB11B	chr19	8389981	8404434	8390362	8390412	+	355.69239498713
ETHE1	chr19	43506719	43527230	43527180	43527230	-	248.773240860358
OR7C1	chr19	14789260	14835376	14800161	14800211	-	0.0
SYMPK	chr19	45815410	45863194	45863144	45863194	-	145.554210269659
ATG4D	chr19	10543895	10553418	10543894	10543944	+	12.3017094186308
EHD2	chr19	47713422	47743134	47726168	47726218	+	0.0
GZMM	chr19	544034	549924	544033	544083	+	10.1873531123037
ZNF418	chr19	57921882	57935402	57935337	57935387	-	3.07542735465771
CD22	chr19	35319261	35347361	35329165	35329215	+	201.104116863164
WDR88	chr19	33132090	33175799	33132093	33132143	+	0.0
YIF1B	chr19	38303558	38317273	38309089	38309139	-	0.0
ZNF529	chr19	36534774	36605276	36605226	36605276	-	1.63382078216191
RUVBL2	chr19	48993562	49015970	49015250	49015300	+	0.0
TMEM238	chr19	55379244	55384292	55384548	55384598	-	0.0
POU2F2	chr19	42086110	42196585	42175975	42176025	-	0.0
RAVER1	chr19	10316212	10333638	10321112	10321162	-	0.480535524165267
ARHGEF18	chr19	7348937	7472485	7395112	7395162	+	69.0049012701323
ZNF880	chr19	52369917	52385795	52369916	52369966	+	60.5474760448236
C19orf81	chr19	50649445	50659310	50649444	50649494	+	0.0
PSMC4	chr19	39971165	39981764	39971169	39971219	+	264.678966710229
CGB7	chr19	49054274	49058860	49057701	49057751	-	0.0
TMC4	chr19	54160591	54173655	54173121	54173171	-	0.0
LRFN1	chr19	39306566	39320863	39315286	39315336	-	0.0
RFPL4AL1	chr19	55769118	55773420	55769140	55769175	+	0.0
KRTDAP	chr19	35487324	35495558	35490481	35490531	-	0.0
PODNL1	chr19	13931187	13953392	13938015	13938065	-	0.0
DUS3L	chr19	5784832	5791225	5786880	5786930	-	0.0
APLP1	chr19	35867899	35879792	35868562	35868612	+	2.59489183049244
TRIP10	chr19	6737925	6751530	6739679	6739729	+	136.27987465327
BLVRB	chr19	40447765	40465764	40465790	40465840	-	21.1435630632717
PALM3	chr19	14053363	14062076	14059114	14059159	-	0.0
APBA3	chr19	3750772	3761692	3754750	3754800	-	0.0
NDUFB7	chr19	14566078	14572066	14572012	14572062	-	101.008567179539
ZNF611	chr19	52702813	52735073	52735000	52735049	-	50.3601229325199
MAMSTR	chr19	48712725	48719725	48716971	48717021	-	0.0
INSL3	chr19	17816512	17821574	17821473	17821523	-	0.0
LEUTX	chr19	39776595	39786167	39776594	39776644	+	0.0
KDM4B	chr19	4969113	5153598	4969113	4969163	+	38.250627723555205
RINL	chr19	38867830	38878275	38870801	38870851	-	0.0
PDE4C	chr19	18208652	18248200	18221182	18221232	-	0.0
ZNF443	chr19	12429706	12441021	12440971	12441021	-	26.0450254097574
DMAC2	chr19	41431318	41440717	41439526	41439576	-	8.553532330141751
WDR83	chr19	12666802	12675832	12669754	12669804	+	14.8004941442902
PLIN3	chr19	4838341	4867694	4867644	4867694	-	368.090211510594
WDR83OS	chr19	12668073	12669415	12669353	12669403	-	44.978125061869
UQCRFS1	chr19	29205320	29213151	29213491	29213541	-	0.0
PTBP1	chr19	797075	812327	797391	797441	+	762.417662640612
OR7A10	chr19	14840466	14848922	14841827	14841877	-	0.0
FSD1	chr19	4304598	4323843	4306000	4306041	+	0.0
TJP3	chr19	3708362	3750813	3708502	3708552	+	0.0
PRRG2	chr19	49580646	49591004	49581325	49581375	+	1.05717815316359
DCAF15	chr19	13952509	13961449	13952491	13952541	+	61.6046541979872
PIN1	chr19	9835257	9849689	9838598	9838648	+	0.480535524165267
PEPD	chr19	33386950	33521791	33521744	33521794	-	50.3601229325199
FAM83E	chr19	48599961	48615076	48614804	48614854	-	0.0
GP6	chr19	55013705	55038264	55032815	55032865	-	0.0
VSIG10L	chr19	51331536	51342139	51339705	51339755	-	0.480535524165267
TGFBR3L	chr19	7914830	7919097	7916955	7917005	+	0.480535524165267
ZNF160	chr19	53066606	53103434	53103373	53103423	-	61.6046541979872
TUBB4A	chr19	6494319	6502848	6501737	6501787	-	0.0
F2RL3	chr19	16888999	16892606	16889189	16889239	+	0.0
CERS1	chr19	18868545	18896727	18896677	18896727	-	0.0
INSR	chr19	7112255	7294414	7293881	7293931	-	0.0
OR2Z1	chr19	8721634	8732160	8730953	8731003	+	0.0
POP4	chr19	29606283	29617237	29610251	29610284	+	0.0
ELSPBP1	chr19	47994632	48025154	48015892	48015942	+	0.0
PSG6	chr19	42902086	42919563	42910754	42910804	-	0.0
FCER2	chr19	7688758	7702146	7702096	7702146	-	1198.74391858267
IGSF23	chr19	44613563	44636781	44613781	44613831	+	0.0
DNM2	chr19	10718055	10833488	10718078	10718128	+	89.18739328507351
CLPTM1	chr19	44954585	44993341	44984286	44984336	+	3.07542735465771
TECR	chr19	14517085	14565980	14529578	14529628	+	498.315338559381
TPRX1	chr19	47801243	47819051	47803639	47803689	-	0.0
IL27RA	chr19	14031762	14053218	14031747	14031797	+	409.031838169475
SAMD1	chr19	14087851	14091036	14090986	14091036	-	0.0
KISS1R	chr19	917287	921005	917286	917336	+	4.03649840298824
TYK2	chr19	10350529	10380572	10380522	10380572	-	54.3485677830916
OR10H4	chr19	15944299	15950350	15949007	15949057	+	0.0
DACT3	chr19	46647551	46661182	46661088	46661138	-	1.63382078216191
SNRNP70	chr19	49085419	49108605	49086479	49086529	+	3.07542735465771
AZU1	chr19	825097	832018	827835	827885	+	0.0
NCLN	chr19	3185563	3209575	3185935	3185985	+	26.813882248421898
ZNF723	chr19	22832291	22858667	22832200	22832250	+	0.0
ZNF440	chr19	11814273	11835216	11814343	11814393	+	0.0
ZNF85	chr19	20923222	20950697	20923275	20923325	+	19.798063595609
CABP5	chr19	48029383	48044079	48043859	48043881	-	0.0
MAP4K1	chr19	38587641	38618882	38617953	38618003	-	539.064751008596
ADGRE2	chr19	14732392	14778560	14776792	14776842	-	0.480535524165267
NFIC	chr19	3314403	3469217	3366548	3366598	+	76.74152320919309
ARHGAP33	chr19	35774532	35788822	35782472	35782517	+	0.0
LAIR2	chr19	54505847	54518644	54502796	54502846	+	0.0
NUDT19	chr19	32691821	32713792	32691960	32692010	+	0.480535524165267
ZIM3	chr19	57134096	57145202	57145152	57145202	-	0.0
ZNF555	chr19	2841437	2860471	2841443	2841493	+	22.2968483212684
ZNF844	chr19	12064731	12081565	12064809	12064859	+	0.0
MRPL54	chr19	3762682	3768575	3762663	3762713	+	25.6605969904252
BCL3	chr19	44747705	44760044	44747835	44747885	+	0.0
MBD3	chr19	1573596	1592865	1584904	1584954	-	0.0
ZNF615	chr19	51991332	52008230	52008180	52008230	-	39.4039129815519
MEGF8	chr19	42325609	42378769	42360969	42361006	+	0.0
PLIN5	chr19	4522531	4535224	4535174	4535224	-	0.0
ZNF570	chr19	37467585	37488652	37469570	37469620	+	2.1143563063271698
OLFM2	chr19	9853718	9936515	9936303	9936324	-	0.0
ZNF835	chr19	56661980	56671783	56671733	56671783	-	0.0
CD177	chr19	43353686	43363172	43353714	43353764	+	0.0
CPAMD8	chr19	16892951	17026815	16976018	16976068	-	0.0
GIPC1	chr19	14477760	14496149	14496099	14496149	-	63.286528532565605
ZNF875	chr19	37312837	37369365	37334639	37334689	+	22.7773838454336
KLHL26	chr19	18637025	18671721	18637024	18637074	+	4.90146234648572
KANK2	chr19	11164270	11197791	11197498	11197548	-	24.891740151760803
RNF126	chr19	647526	663233	663183	663233	-	67.6594018024695
MAST3	chr19	18097778	18151692	18123398	18123448	+	0.0
MED16	chr19	868013	881626	893168	893218	-	143.007371991583
CEACAM3	chr19	41796587	41811554	41796616	41796666	+	0.0
ZNF333	chr19	14689801	14733746	14693450	14693494	+	0.0
PGLS	chr19	17511636	17521288	17511628	17511678	+	105.28533334461
MEIOSIN	chr19	45733439	45764541	45733250	45733300	+	0.0
BLOC1S3	chr19	45178784	45216933	45178744	45178794	+	39.4039129815519
KCNJ14	chr19	48455574	48466980	48455508	48455558	+	0.0
SHISA7	chr19	55428740	55443300	55442813	55442863	-	0.0
MAP2K2	chr19	4090321	4124122	4104742	4104792	-	0.0
TYROBP	chr19	35904401	35908295	35908245	35908295	-	0.0
WDR62	chr19	36054649	36105108	36054880	36054930	+	9.03406785430701
GDF15	chr19	18374731	18389176	18386157	18386207	+	4.51703392715351
TMEM160	chr19	47045909	47048624	47048580	47048630	-	601.726583359747
LIN37	chr19	35748361	35754519	35748566	35748616	+	28.928238554749
CALR	chr19	12938578	12944489	12938577	12938627	+	1876.77954317986
HSD17B14	chr19	48813018	48836510	48815036	48815072	-	0.0
ICAM1	chr19	10271093	10286615	10282257	10282307	+	0.0
SLC25A41	chr19	6426037	6433779	6433729	6433779	-	0.0
CACNA1A	chr19	13206442	13633025	13253030	13253080	-	0.0
PGLYRP1	chr19	46019153	46023053	46023015	46023065	-	0.0
JSRP1	chr19	2252252	2269759	2269358	2269408	-	0.0
HRC	chr19	49151198	49155396	49155193	49155243	-	0.0
FBL	chr19	39834458	39846379	39846326	39846376	-	286.110851088
VAV1	chr19	6772708	6857366	6828445	6828495	+	0.0
FGF21	chr19	48755524	48758333	48755558	48755608	+	0.0
ZNF264	chr19	57191500	57222846	57191499	57191549	+	4.51703392715351
ZNF229	chr19	44417519	44448578	44448427	44448477	-	1.05717815316359
KIR2DL3	chr19	54738510	54753069	54738514	54738564	+	0.0
KLK3	chr19	50854915	50860764	50857390	50857440	+	0.0
CYP2B6	chr19	40991282	41018398	41003945	41003995	+	0.0
ETFB	chr19	51345169	51366388	51366368	51366418	-	697.8336881928
FKRP	chr19	46746046	46776988	46746053	46746090	+	1.05717815316359
ZNF497	chr19	58354357	58362848	58362704	58362754	-	0.0
LYL1	chr19	13099033	13103161	13103111	13103161	-	0.0
GTPBP3	chr19	17334920	17342731	17336685	17336727	+	4.51703392715351
CNOT3	chr19	54137749	54155681	54137727	54137777	+	36.5206998365603
FUT1	chr19	48748011	48755390	48755340	48755390	-	0.0
CYP4F12	chr19	15673018	15697174	15673081	15673131	+	1.63382078216191
NLRP5	chr19	55999726	56061810	55999725	55999775	+	0.0
ADAMTS10	chr19	8580240	8610735	8593466	8593516	-	0.0
NDUFA11	chr19	5891276	5904006	5903736	5903786	-	1106.76941925744
KLF2	chr19	16324826	16328685	16324816	16324866	+	2.59489183049244
TRIM28	chr19	58544064	58550722	58547761	58547811	+	1.63382078216191
ZNF665	chr19	53159213	53193386	53193336	53193386	-	1.05717815316359
SHKBP1	chr19	40576853	40591399	40583608	40583658	+	0.480535524165267
SIRT2	chr19	38878555	38899862	38899595	38899645	-	221.719090849854
IL11	chr19	55364382	55370463	55370413	55370463	-	0.0
BBC3	chr19	47220822	47232766	47227139	47227189	-	17.2992788699496
BEST2	chr19	12751702	12758458	12752592	12752642	+	0.0
GAPDHS	chr19	35533455	35545319	35533454	35533504	+	0.0
KLK5	chr19	50943303	50953093	50952897	50952942	-	0.0
CARD8	chr19	48180770	48255946	48255896	48255946	-	31.907558804573696
PLAUR	chr19	43646095	43670547	43656752	43656802	-	0.0
IER2	chr19	13150411	13154911	13150414	13150464	+	16.6265291361182
FGF22	chr19	639879	644373	639878	639928	+	0.0
OR1I1	chr19	15082211	15092970	15086979	15087029	+	0.0
PPP2R1A	chr19	52190048	52229518	52190038	52190088	+	716.478466530412
PSG4	chr19	43192702	43207299	43194836	43194886	-	0.0
TSPAN16	chr19	11296139	11326996	11296168	11296218	+	0.0
ZNF132	chr19	58432814	58440153	58435534	58435584	-	0.0
DBP	chr19	48630030	48637379	48637313	48637363	-	18.3564570231132
ACP4	chr19	50790415	50795219	50790414	50790464	+	0.0
TMEM143	chr19	48332356	48364059	48363624	48363674	-	0.0
CIRBP	chr19	1259384	1274880	1267153	1267203	+	0.0
AKAP8L	chr19	15380050	15419141	15419004	15419054	-	58.913655262661706
PSMD8	chr19	38374550	38383824	38380898	38380948	+	0.0
DOHH	chr19	3490821	3500674	3496618	3496668	-	2.1143563063271698
MZF1	chr19	58561931	58573575	58573525	58573575	-	3.5559628788229705
C2CD4C	chr19	405445	409147	409120	409170	-	0.0
ZNF579	chr19	55576774	55580848	55580795	55580845	-	1.63382078216191
GIPR	chr19	45668221	45683722	45668255	45668298	+	0.480535524165267
IGFLR1	chr19	35738801	35742453	35742403	35742453	-	350.40650422131205
ZNF814	chr19	57848731	57889074	57888987	57889037	-	30.9464877562432
RPL28	chr19	55385932	55403250	55385931	55385965	+	670.827591734712
S1PR2	chr19	10221433	10231331	10231222	10231272	-	1.05717815316359
SBSN	chr19	35523367	35528351	35528260	35528310	-	0.0
BRSK1	chr19	55282072	55312562	55304047	55304097	+	0.0
ANKRD24	chr19	4182689	4224814	4183353	4183403	+	0.0
ZNF8	chr19	58278955	58302791	58278950	58279000	+	7.400247072145111
WTIP	chr19	34481758	34512304	34482527	34482577	+	0.0
ODAD1	chr19	48296457	48321971	48321844	48321894	-	0.480535524165267
ILVBL	chr19	15114984	15125786	15125672	15125722	-	26.813882248421898
FARSA	chr19	12922479	12934037	12933665	12933715	-	387.50384668687104
IGFL4	chr19	46039182	46077118	46077068	46077118	-	0.0
KLK11	chr19	51022216	51028039	51026566	51026616	-	0.0
RPS11	chr19	49496365	49499708	49496373	49496423	+	794.036900130686
ZNF675	chr19	23525631	23687220	23687170	23687220	-	26.813882248421898
RAB4B	chr19	40778216	40796942	40778249	40778299	+	103.122923485866
ZNF30	chr19	34926903	34945170	34933610	34933660	+	0.0
PIAS4	chr19	4007736	4039386	4007753	4007787	+	11.773120342049
IGLON5	chr19	51311644	51330891	51311847	51311897	+	0.0
ZNF790	chr19	36817428	36850787	36850737	36850787	-	1.63382078216191
CLDND2	chr19	51367098	51369003	51367927	51367977	-	0.0
SLC35E1	chr19	16549831	16572415	16572254	16572304	-	0.480535524165267
POLD1	chr19	50384204	50418018	50384322	50384372	+	69.0049012701323
ONECUT3	chr19	1753506	1780988	1752372	1752422	+	0.0
RPS5	chr19	58386400	58394806	58387263	58387313	+	1667.07384043414
TNFAIP8L1	chr19	4639516	4655568	4640016	4640066	+	0.0
ZNF556	chr19	2867335	2883445	2867334	2867384	+	0.0
NAPSA	chr19	50358477	50365830	50362793	50362843	-	0.0
ZNF471	chr19	56507850	56530221	56507849	56507899	+	0.0
HAMP	chr19	35280716	35285143	35282516	35282566	+	0.0
LRRC8E	chr19	7888505	7902021	7895133	7895183	+	0.0
APOE	chr19	44905791	44909393	44906359	44906409	+	0.0
ZNF563	chr19	12317477	12333720	12333479	12333502	-	0.0
SAFB	chr19	5623035	5668478	5648854	5648904	+	0.0
PRKACA	chr19	14092006	14118402	14117694	14117744	-	3.5559628788229705
HCST	chr19	35902529	35904377	35902537	35902587	+	43.7287326990393
ERVK3-1	chr19	58305319	58315663	58305373	58305423	+	113.214169493337
PLD3	chr19	40348456	40380439	40366879	40366915	+	0.480535524165267
COPE	chr19	18899514	18919387	18919347	18919397	-	3833.5201975808295
SPACA6	chr19	51689128	51712387	51703144	51703194	+	0.0
CEP89	chr19	32875925	32971991	32971941	32971991	-	71.35952533854208
TMEM259	chr19	1009648	1021179	1013292	1013342	-	0.0
NOP53	chr19	47745546	47757058	47745521	47745571	+	75.4440772939469
CD209	chr19	7739993	7747564	7747484	7747534	-	0.0
ZNF480	chr19	52297169	52325922	52297176	52297223	+	4.90146234648572
NTN5	chr19	48661407	48673081	48673031	48673081	-	0.0
GADD45B	chr19	2476122	2478259	2476121	2476171	+	1189.70985072837
ATP1A3	chr19	41966582	41997497	41994210	41994260	-	3.07542735465771
IFNL3	chr19	39243455	39245250	39244956	39245006	-	0.0
KASH5	chr19	49388219	49417990	49388300	49388327	+	0.0
C19orf33	chr19	38304164	38305006	38304160	38304210	+	0.0
ATP4A	chr19	35550031	35563658	35563617	35563658	-	0.0
PNMA8C	chr19	46424697	46428936	46425187	46425237	-	0.0
PSENEN	chr19	35745600	35747519	35745618	35745668	+	97.2603900910499
TLE6	chr19	2977538	2995179	2977563	2977610	+	52.5705863436802
ZNF575	chr19	43525497	43536130	43532963	43533013	+	0.0
MEF2B	chr19	19145567	19192131	19170239	19170289	-	18.6447783376123
SELENOV	chr19	39515113	39520686	39515445	39515495	+	0.0
MRPL34	chr19	17292609	17306843	17305871	17305921	+	15.4732438781216
GPR4	chr19	45589764	45602212	45599703	45599753	-	0.0
CDC37	chr19	10391133	10420121	10403480	10403530	-	134.598000318691
ZNF121	chr19	9560329	9584504	9584483	9584533	-	316.000160691079
ZNF699	chr19	9291140	9309838	9309788	9309838	-	1.05717815316359
ERCC1	chr19	45407334	45478828	45423516	45423566	-	85.1508948820852
ALKBH7	chr19	6372794	6375250	6373470	6373520	+	2.59489183049244
ZNF568	chr19	36916329	36998700	36916340	36916390	+	1.05717815316359
VASP	chr19	45506579	45526983	45507487	45507537	+	89.6679288092387
ZNF428	chr19	43607224	43619629	43619578	43619628	-	68.09188377421829
ZNF738	chr19	21358930	21388582	21358929	21358979	+	5.38199787065099
FBXO27	chr19	38990714	39032785	39032013	39032063	-	0.0
GNA15	chr19	3136033	3163749	3136192	3136242	+	20.4708133294404
FUT6	chr19	5830408	5839722	5832517	5832567	-	0.0
ZNF878	chr19	12043805	12052961	12052889	12052939	-	3.07542735465771
PGLYRP2	chr19	15468645	15498956	15479451	15479501	-	0.0
REXO1	chr19	1815248	1848483	1816715	1816765	-	1.05717815316359
ZNF709	chr19	12461184	12513854	12513804	12513854	-	0.0
EPS8L1	chr19	55072020	55087923	55076355	55076405	+	0.0
ZNF813	chr19	53467733	53496255	53467734	53467784	+	53.916085811342896
MYADM	chr19	53864763	53876435	53869764	53869814	+	2.1143563063271698
