gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
EVX1	chr7	27242700	27250493	27243367	27243402	+	0.0
GNAT3	chr7	80458635	80512064	80511970	80512020	-	0.0
DENND2A	chr7	140518420	140673993	140602462	140602512	-	0.0
DDC	chr7	50458436	50565405	50561013	50561048	-	0.0
PPP1R17	chr7	31687215	31708455	31695962	31696012	+	0.0
SERPINE1	chr7	101127104	101139247	101127088	101127138	+	3.4585531315901603
HILPDA	chr7	128455849	128458418	128455848	128455898	+	50.1490204080574
SSC4D	chr7	76389334	76409697	76409645	76409695	-	4.03497865352186
ZFAND2A	chr7	1152071	1160759	1160709	1160759	-	0.0
TAS2R16	chr7	122994704	122995700	122995650	122995700	-	0.0
ANLN	chr7	36389821	36453791	36420223	36420273	+	1.2489219641853402
NYAP1	chr7	100483927	100494802	100486923	100486973	+	0.0
PNPLA8	chr7	108470417	108569666	108526268	108526318	-	0.96070920321949
LRRC61	chr7	150323263	150338156	150323286	150323336	+	23.2491627179117
LAMTOR4	chr7	100148912	100155944	100148933	100148975	+	781.536936819055
ZDHHC4	chr7	6577434	6589374	6577433	6577483	+	137.52552244087
TWIST1	chr7	19020991	19117636	19116874	19116924	-	0.0
SP8	chr7	20782279	20786886	20786836	20786886	-	0.0
TMEM120A	chr7	75986831	75994656	75988270	75988320	-	0.0
UFSP1	chr7	100888721	100889715	100889668	100889718	-	2.97819852998042
SGCE	chr7	94524204	94656572	94656159	94656209	-	21.1356024708288
ZNHIT1	chr7	101218165	101224190	101218165	101218215	+	155.346678160592
ASIC3	chr7	151048292	151052756	151048885	151048935	+	0.0
PTN	chr7	137227341	137343774	137343724	137343774	-	15.083134490546
AGAP3	chr7	151085831	151144436	151120070	151120120	+	0.0
CTAGE15	chr7	143571801	143574387	143571800	143571850	+	0.0
EPHA1	chr7	143390289	143408856	143391341	143391391	-	0.288212760965847
VSTM2A	chr7	54542325	54571080	54542415	54542465	+	0.0
DNAJC2	chr7	103312289	103344830	103344780	103344830	-	94.9180692780856
COL1A2	chr7	94394895	94431227	94427311	94427361	+	0.288212760965847
HOXA11	chr7	27181157	27185232	27185173	27185223	-	0.0
PON3	chr7	95359872	95396375	95396318	95396368	-	0.096070920321949
AGR3	chr7	16859412	16881987	16881943	16881981	-	0.0
DOCK4	chr7	111726110	112206407	111788974	111789024	-	0.0
WDR86	chr7	151375909	151410727	151410668	151410718	-	17.773120259560603
IL6	chr7	22725884	22732002	22727199	22727249	+	0.0
ABCF2	chr7	151211484	151227205	151226985	151227035	-	1.2489219641853402
SP4	chr7	21428043	21514822	21428194	21428244	+	9.414950191551
ZNF789	chr7	99472890	99503650	99472889	99472939	+	89.15381405876872
FOXK1	chr7	4682295	4771442	4740858	4740908	+	0.0
SOSTDC1	chr7	16461481	16530580	16530530	16530580	-	0.0
PTPRN2	chr7	157539056	158587823	158587723	158587773	-	0.672496442253643
EPDR1	chr7	37683843	37951936	37683842	37683892	+	0.0
NFE2L3	chr7	26152198	26187137	26184059	26184109	+	0.0
TSGA13	chr7	130668643	130687432	130687382	130687432	-	0.0
DPY19L1	chr7	34927292	35038271	34988184	34988234	-	0.0
MTERF1	chr7	91692008	91880702	91880670	91880720	-	217.50456360889305
NXPH1	chr7	8433609	8752961	8690286	8690336	+	0.0
MRPS33	chr7	141002610	141015228	141014379	141014429	-	0.0
SPDYE2B	chr7	102650319	102662625	102650324	102650374	+	0.0
DBF4	chr7	87876216	87909553	87896182	87896232	+	0.0
MBLAC1	chr7	100126785	100128495	100126784	100126834	+	0.096070920321949
STEAP1	chr7	90154456	90164829	90154455	90154505	+	5.379971538029151
SEPTIN7	chr7	35800932	35907110	35801038	35801088	+	63.7430556336132
ZNF394	chr7	99473877	99504857	99500274	99500324	-	74.74317601047629
POLR2J2	chr7	102665368	102671629	102671579	102671629	-	0.0
ATP6V0A4	chr7	138706294	138799560	138799510	138799560	-	0.0
KRBA1	chr7	149714781	149734575	149719421	149719471	+	0.0
CDK6	chr7	92604921	92836573	92833872	92833917	-	0.0
GIMAP1-GIMAP5	chr7	150716668	150743646	150716667	150716690	+	0.0
TPST1	chr7	66205317	66420543	66205316	66205366	+	4.80354601609745
POT1	chr7	124822386	124929983	124929894	124929944	-	0.0
EIF4H	chr7	74174231	74197122	74174330	74174380	+	168.892677925986
NUB1	chr7	151341772	151378449	151351327	151351377	+	0.0
AZGP1	chr7	99966720	99976042	99968713	99968763	-	0.0
RNF133	chr7	122697735	122699117	122699106	122699156	-	0.0
PLEKHA8	chr7	30027404	30130483	30028424	30028474	+	13.8342125263607
CDK13	chr7	39950121	40099580	39950036	39950086	+	6.43675166157058
CPED1	chr7	120988697	121297442	120989598	120989648	+	0.0
GPNMB	chr7	23235967	23275108	23246708	23246758	+	0.288212760965847
ACHE	chr7	100889994	100896974	100896178	100896228	-	0.0
ACTL6B	chr7	100643097	100656448	100655420	100655453	-	0.0
KDM7A	chr7	140084746	140176983	140119112	140119142	-	0.0
DBNL	chr7	44044640	44069456	44044685	44044735	+	34.8737440768675
MACC1	chr7	20134655	20217404	20217354	20217404	-	164.425380131016
POP7	chr7	100706121	100707486	100706335	100706385	+	0.96070920321949
GPR146	chr7	1044546	1059261	1056656	1056706	+	0.0
GRM3	chr7	86643909	86864879	86643913	86643963	+	0.0
ZNF277	chr7	112206695	112343934	112206694	112206744	+	157.460238407674
ELMO1	chr7	36852906	37449223	36986099	36986149	-	0.0
ZNF425	chr7	149102784	149126324	149112346	149112396	-	0.0
GIGYF1	chr7	100679507	100694250	100689398	100689448	-	0.480354601609745
GPR37	chr7	124743885	124765792	124765577	124765627	-	0.096070920321949
CDK5	chr7	151053815	151057897	151056310	151056360	-	0.0
BHLHA15	chr7	98211439	98215457	98211426	98211476	+	0.288212760965847
ABCB1	chr7	87503017	87713323	87713273	87713323	-	0.0
WNT16	chr7	121325367	121341104	121325366	121325416	+	0.0
NDUFA4	chr7	10931943	10940153	10940085	10940135	-	652.225478065712
CYCS	chr7	25118656	25125260	25125210	25125260	-	111.538338493783
ZKSCAN1	chr7	100015572	100041689	100015580	100015630	+	139.206763546504
ZP3	chr7	76397518	76442071	76434034	76434084	+	0.0
ARHGEF35	chr7	144186083	144195879	144195605	144195655	-	0.0
SRI	chr7	88205115	88226993	88226943	88226993	-	0.0
SUN3	chr7	47987148	48029119	48005968	48006011	-	0.0
CREB3L2	chr7	137874979	138002086	138002017	138002067	-	41.5987084994039
WDR91	chr7	135183839	135211555	135211484	135211534	-	59.1316514581596
TSC22D4	chr7	100463359	100479232	100477452	100477502	-	0.0
ETV1	chr7	13891229	13991425	13906448	13906498	-	0.480354601609745
NCF1	chr7	74774011	74789315	74780395	74780445	+	0.0
BAZ1B	chr7	73440406	73522293	73522228	73522278	-	55.2888146452817
TMEM60	chr7	77793728	77798434	77798530	77798580	-	0.0
TSPAN13	chr7	16753755	16784536	16775753	16775803	+	0.0
LAT2	chr7	74199652	74229834	74209980	74210030	+	0.0
GPER1	chr7	1082208	1093815	1088086	1088136	+	0.0
OR2A14	chr7	144123176	144131188	144129057	144129107	+	0.0
CAV1	chr7	116524994	116561179	116525000	116525050	+	1.53713472515118
NDUFA5	chr7	123536997	123557904	123557854	123557904	-	1.2489219641853402
TMEM270	chr7	73861159	73865890	73861158	73861208	+	0.0
FMC1	chr7	139339457	139346328	139339456	139339506	+	0.0
CCDC126	chr7	23597382	23644708	23597514	23597564	+	0.0
MTPN	chr7	135926760	135977359	135977303	135977353	-	26.5155740088579
OR2A2	chr7	144109583	144110539	144109513	144109563	+	0.0
CLDN15	chr7	101232092	101238820	101238770	101238820	-	0.0
SNX8	chr7	2251770	2354318	2271849	2271896	-	0.0
ZPBP	chr7	49850421	50121329	50093214	50093264	-	0.0
NAMPT	chr7	106248298	106285966	106284901	106284951	-	3.4585531315901603
URGCP	chr7	43875894	43926411	43906577	43906627	-	9.895304793160747
PRSS58	chr7	142252163	142258078	142257977	142258027	-	0.0
CCL24	chr7	75810825	75823356	75813756	75813806	-	0.0
TAF6	chr7	100106876	100119841	100119316	100119366	-	150.254919383528
RFC2	chr7	74231499	74254458	74252444	74252494	-	0.288212760965847
RBM48	chr7	92528773	92540481	92528772	92528822	+	114.996891625373
CDK14	chr7	90466424	91210590	90709250	90709300	+	0.096070920321949
OR9A4	chr7	141916399	141920625	141918816	141918866	+	0.0
ERV3-1	chr7	64990356	65006743	65006693	65006743	-	94.6298565171198
FKBP14	chr7	30010587	30026702	30026634	30026684	-	26.5155740088579
ZNF398	chr7	149126416	149183042	149147475	149147525	+	46.4983254358233
FZD1	chr7	91264433	91271326	91264363	91264413	+	1.05678012354144
GNAI1	chr7	79768028	80226181	80134787	80134837	+	6.24460982092669
OR6V1	chr7	143113507	143114534	143052319	143052369	+	0.0
PRKAR2B	chr7	107044705	107161811	107044648	107044698	+	51.97436789417439
DPP6	chr7	153887097	154894285	154803891	154803941	+	0.0
RASA4	chr7	102579646	102616756	102616696	102616746	-	0.672496442253643
SUN1	chr7	816615	896435	816865	816910	+	0.0
SPDYE11	chr7	73047862	73057911	73057861	73057911	-	0.0
ZAN	chr7	100733595	100797797	100734020	100734070	+	0.0
SLC26A5	chr7	103352730	103446207	103443146	103443196	-	0.0
OR9A2	chr7	143026200	143027132	143027145	143027195	-	0.0
ARL4A	chr7	12686856	12690958	12687634	12687684	+	0.672496442253643
CFTR	chr7	117287120	117715971	117479962	117480012	+	3.65069497223406
CPVL	chr7	28995235	29195451	29195186	29195236	-	0.0
ST7	chr7	116953238	117230176	116953326	116953376	+	6.24460982092669
GTF2IRD1	chr7	74453790	74602605	74453789	74453839	+	0.288212760965847
MIOS	chr7	7566875	7608932	7581728	7581778	+	0.0
C7orf31	chr7	25134692	25180356	25180306	25180356	-	3.17034037062432
COPS6	chr7	100088969	100092187	100088968	100089018	+	65.4242967392473
DAGLB	chr7	6409126	6484190	6447921	6447971	-	125.756834701431
PRR15	chr7	29563835	29567293	29565449	29565499	+	0.0
PMS2	chr7	5970925	6009106	6009048	6009098	-	39.389077331999104
AKR1B10	chr7	134527567	134541412	134527591	134527641	+	0.0
OR2A12	chr7	144086278	144098953	144095047	144095097	+	0.0
OSBPL3	chr7	24796540	24981634	24892562	24892612	-	0.0
LRRC72	chr7	16526825	16581568	16526889	16526939	+	0.0
MINDY4	chr7	30771417	30892387	30779535	30779585	+	0.0
USP42	chr7	6104949	6161564	6104974	6105024	+	11.6245813589558
IRF5	chr7	128937457	128950038	128937936	128937986	+	0.288212760965847
SMO	chr7	129188633	129213545	129188871	129188921	+	0.672496442253643
SPDYE2	chr7	102551221	102563538	102555808	102555858	+	0.0
TAS2R41	chr7	143477873	143478796	143477872	143477922	+	0.0
ZC3HAV1	chr7	139043515	139132122	139079217	139079267	-	0.0
RINT1	chr7	105532169	105567677	105550054	105550104	+	0.096070920321949
STYXL1	chr7	75996338	76048004	76047954	76048004	-	163.945025529406
FAM3C	chr7	121348878	121396364	121396284	121396334	-	92.7564735708418
GGCT	chr7	30496621	30504841	30504791	30504841	-	444.231935568692
UBE2D4	chr7	43926436	43956136	43926489	43926539	+	0.096070920321949
TRIM74	chr7	72959485	72969466	72969416	72969466	-	0.0
AKR1D1	chr7	138002324	138118305	138091842	138091884	+	0.0
PRSS37	chr7	141836300	141841487	141841454	141841485	-	0.0
AGFG2	chr7	100539203	100568220	100555666	100555716	+	0.0
MLXIPL	chr7	73593194	73624543	73624490	73624540	-	12.7774324028192
CARD11	chr7	2906142	3043867	2922990	2923040	-	0.0
CACNA2D1	chr7	81946444	82443777	81964232	81964282	-	0.0
TRPV5	chr7	142908101	142933746	142933758	142933808	-	0.0
NOM1	chr7	156949712	156973176	156954111	156954161	+	0.096070920321949
SPDYE6	chr7	102345746	102356444	102356394	102356444	-	0.0
FAM133B	chr7	92560758	92590393	92590020	92590070	-	1.2489219641853402
NPTX2	chr7	98617285	98629869	98617296	98617346	+	0.0
CEP41	chr7	130393771	130442433	130441006	130441056	-	66.2408995619839
OR2A25	chr7	144069811	144075870	144074181	144074231	+	0.0
PUS7	chr7	105439661	105522271	105508114	105508135	-	0.096070920321949
AGR2	chr7	16791811	16833433	16804952	16804987	-	0.0
TAS2R38	chr7	141972631	141973773	141973723	141973773	-	0.0
MYL7	chr7	44138864	44141332	44141024	44141074	-	0.0
ZNF713	chr7	55887456	55942530	55912637	55912687	+	0.0
BAIAP2L1	chr7	98291650	98401090	98306907	98306957	-	0.0
TRIM56	chr7	101085481	101097967	101086784	101086834	+	0.0
ZNF212	chr7	149239651	149255606	149239650	149239700	+	27.9566378136872
GSDME	chr7	24698355	24757940	24757970	24758020	-	0.096070920321949
ELN	chr7	74027789	74069907	74028108	74028158	+	8.16602822736567
TFR2	chr7	100620416	100642779	100642729	100642779	-	3.65069497223406
SLC13A4	chr7	135681231	135729258	135728154	135728204	-	1.92141840643898
GNA12	chr7	2728105	2844308	2763277	2763327	-	0.0
LRRC17	chr7	102913000	102945111	102936183	102936233	+	0.0
TBXAS1	chr7	139777051	140020325	139778135	139778150	+	0.0
REPIN1	chr7	150368189	150374044	150368791	150368841	+	57.3063039720426
CHCHD3	chr7	132784870	133082090	133070184	133070234	-	0.0
CRCP	chr7	66114604	66154568	66114603	66114653	+	0.0
VPS50	chr7	93232340	93361123	93232339	93232389	+	59.1316514581596
POLM	chr7	44072062	44082530	44082480	44082530	-	36.6510561028236
VWC2	chr7	49773638	49921950	49773660	49773710	+	0.096070920321949
SAMD9L	chr7	93130056	93148385	93148318	93148368	-	0.0
METTL2B	chr7	128476729	128506602	128476753	128476803	+	11.0481558370241
ADAM22	chr7	87934143	88202889	88163030	88163080	+	0.0
TRAPPC14	chr7	100154420	100158723	100155624	100155674	-	1.7292765657950802
MRPS24	chr7	43866558	43869893	43869467	43869517	-	83.2934879191298
CNTNAP2	chr7	146116002	148420998	148339460	148339510	+	183.59152873524505
PPIA	chr7	44796680	44824564	44796679	44796729	+	322.317937680139
CRYGN	chr7	151428832	151440813	151439994	151440044	-	0.0
ITPRID1	chr7	31514090	31658720	31514089	31514139	+	0.0
MUC12	chr7	100969565	101018939	101013053	101013103	+	0.0
CBX3	chr7	26201162	26213607	26206367	26206417	+	4.99568785674135
SMIM30	chr7	113116718	113118560	113118510	113118560	-	3.84283681287796
ALKBH4	chr7	102456238	102464863	102464826	102464876	-	9.030666510263211
AGMO	chr7	15200317	15562015	15366139	15366187	-	0.0
HIPK2	chr7	139561570	139777998	139777728	139777778	-	0.672496442253643
PHF14	chr7	10973336	11169623	10973871	10973921	+	395.043624363854
PRKAR1B	chr7	549197	727650	727291	727341	-	2.59391484869262
ABCB4	chr7	87401696	87480435	87475689	87475739	-	0.288212760965847
RASA4B	chr7	102479976	102517777	102493261	102493311	-	0.0
CYREN	chr7	135092363	135170795	135170474	135170524	-	4.5153332551316
ATP6V1F	chr7	128862856	128865847	128862903	128862953	+	3.84283681287796
NSUN5	chr7	73302516	73308826	73304653	73304703	-	0.096070920321949
RCC1L	chr7	75027122	75074228	75073831	75073881	-	99.7216152941831
MPLKIP	chr7	40126027	40134622	40134609	40134659	-	72.72568668371541
TRIL	chr7	28953358	28958330	28958242	28958292	-	0.480354601609745
AP5Z1	chr7	4775615	4794397	4775621	4775671	+	132.001444522358
CCZ1	chr7	5898725	5926550	5924740	5924790	+	0.0
PVRIG	chr7	100218241	100221490	100218240	100218290	+	0.0
OPN1SW	chr7	128772485	128775794	128775740	128775790	-	0.0
ZNF716	chr7	57450177	57473559	57450176	57450226	+	0.0
KDELR2	chr7	6445953	6484190	6470356	6470406	-	0.0
VPS37D	chr7	73667831	73672112	73667892	73667942	+	0.672496442253643
LSMEM1	chr7	112480853	112491062	112486122	112486172	+	0.0
COPG2	chr7	130506238	130668748	130668698	130668748	-	179.55655008172295
CCM2	chr7	44999475	45076469	45000188	45000238	+	38.5244390491016
TMEM168	chr7	112762377	112790423	112778606	112778656	-	0.096070920321949
COL26A1	chr7	101362875	101559024	101553202	101553252	+	0.0
IKZF1	chr7	50304068	50405101	50304781	50304831	+	0.0
TNRC18	chr7	5306790	5425414	5320612	5320662	-	0.0
SLC13A1	chr7	123113531	123199972	123181096	123181146	-	0.0
PRSS2	chr7	142760398	142774564	142760397	142760447	+	0.0
GNG11	chr7	93921735	93928610	93921698	93921748	+	7.10924810382423
CCT6A	chr7	56051685	56063989	56051684	56051734	+	1.92141840643898
EPO	chr7	100720468	100723700	100720799	100720849	+	0.0
SDK1	chr7	3301252	4269000	4232886	4232936	+	0.0
ZNF92	chr7	65373799	65401136	65373837	65373887	+	58.2670131752621
MTURN	chr7	30134986	30162762	30145800	30145850	+	0.0
GCC1	chr7	127580628	127593611	127593561	127593611	-	0.0
TNPO3	chr7	128954180	129055173	129054864	129054914	-	89.15381405876872
RBAK-RBAKDN	chr7	4983718	5073221	5045910	5045958	+	0.672496442253643
IQUB	chr7	123452193	123535077	123534528	123534578	-	1.92141840643898
CYP3A7-CYP3A51P	chr7	99684957	99735102	99735052	99735102	-	0.0
PODXL	chr7	131500262	131558217	131556559	131556609	-	57.6425521931694
GPR22	chr7	107470143	107475810	107470017	107470049	+	0.0
KMT2C	chr7	152134922	152436644	152435955	152436005	-	47.074750957755
ZNF316	chr7	6637318	6658279	6641884	6641934	+	0.0
DLX6	chr7	97005553	97011040	97006492	97006542	+	0.0
PCOLCE	chr7	100602363	100608175	100603785	100603835	+	0.0
CD36	chr7	80369575	80679277	80638515	80638565	+	0.0
TBRG4	chr7	45100100	45112047	45102521	45102571	-	14.1224252873265
SCIN	chr7	12570577	12660182	12589432	12589482	+	0.0
FLNC	chr7	128830406	128859274	128830376	128830426	+	0.0
PON1	chr7	95297676	95324532	95324657	95324707	-	0.0
VIPR2	chr7	159028175	159144867	159144907	159144957	-	18.6377585424581
AIMP2	chr7	6009255	6023834	6009254	6009304	+	118.743657517929
IGFBP3	chr7	45912245	45921874	45917347	45917397	-	0.0
INHBA	chr7	41667168	41705834	41703058	41703108	-	0.096070920321949
CNPY1	chr7	155474206	155555450	155533788	155533838	-	0.0
FASTK	chr7	151076624	151080866	151080794	151080844	-	92.324154429393
ING3	chr7	120950763	120977216	120950762	120950812	+	24.402013761775105
PSMG3	chr7	1567332	1571005	1570008	1570045	-	26.5155740088579
ZNF12	chr7	6688433	6706947	6706486	6706536	-	0.0
DNAJB6	chr7	157335381	157417439	157381820	157381870	+	0.096070920321949
SFRP4	chr7	37905932	38025695	37909789	37909839	-	0.0
HOXA6	chr7	27145396	27150603	27147724	27147774	-	0.0
PDK4	chr7	95583499	95596516	95589667	95589717	-	0.0
MOGAT3	chr7	101195007	101201038	101200865	101200915	-	0.0
AMPH	chr7	38383704	38631420	38631370	38631420	-	4.03497865352186
POM121	chr7	72879349	72951440	72879364	72879414	+	0.96070920321949
GALNTL5	chr7	151956379	152019929	151956408	151956458	+	0.0
TMEM178B	chr7	141074064	141480380	141074231	141074281	+	4.03497865352186
BRI3	chr7	98252379	98310441	98281666	98281716	+	280.719229180735
TSPAN12	chr7	120787320	120858402	120857149	120857199	-	5.379971538029151
WEE2	chr7	141708353	141731271	141708352	141708402	+	0.0
RP9	chr7	33094797	33109405	33109351	33109401	-	15.3713472515118
ZMIZ2	chr7	44748581	44769881	44759950	44760000	+	0.0
PCLO	chr7	82754012	83162930	82879412	82879462	-	0.0
CLDN3	chr7	73768997	73770270	73770220	73770270	-	6.43675166157058
ABCA13	chr7	48171458	48647497	48279275	48279325	+	0.0
GIMAP2	chr7	150685697	150693641	150685696	150685746	+	0.0
NCAPG2	chr7	158631169	158704804	158665336	158665386	-	0.0
NUPR2	chr7	56114681	56116417	56116350	56116400	-	0.0
ATXN7L1	chr7	105604772	105876599	105876554	105876604	-	3.17034037062432
SNX10	chr7	26291862	26374383	26291922	26291972	+	2.59391484869262
COG5	chr7	107201372	107564261	107548282	107548332	-	0.0
MGAM	chr7	142038524	142106747	142094773	142094823	+	0.0
AP1S1	chr7	101154456	101161596	101154482	101154517	+	72.1972966219447
ASB15	chr7	123567010	123639481	123601858	123601908	+	0.0
CPA4	chr7	130293134	130324180	130293160	130293210	+	0.0
CALCR	chr7	93424486	93574730	93559760	93559810	-	0.0
PILRB	chr7	100352176	100367831	100357379	100357429	+	0.0
PSMC2	chr7	103328570	103370346	103344265	103344315	+	0.480354601609745
TRIM24	chr7	138460259	138589996	138554769	138554819	+	0.288212760965847
TMEM140	chr7	135148072	135166215	135148071	135148121	+	0.0
LIMK1	chr7	74082933	74122525	74094232	74094282	+	0.0
