gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
AKAP1	chr17	57085092	57121346	57085713	57085763	+	1.05717815316359
PSMC3IP	chr17	42572310	42577831	42577647	42577697	-	36.088217864811504
CCDC137	chr17	81666737	81673904	81667768	81667818	+	1.63382078216191
CCL13	chr17	34356480	34358610	34357484	34357534	+	0.0
RPL19	chr17	39200283	39204840	39200282	39200332	+	123.785951024973
RND2	chr17	43025231	43032041	43025240	43025290	+	0.0
SHMT1	chr17	18327860	18363563	18341605	18341655	-	0.0
MAPK7	chr17	19377721	19383544	19380231	19380281	+	0.0
MYADML2	chr17	81939645	81947233	81947183	81947233	-	0.0
PCTP	chr17	55751051	55842830	55751060	55751110	+	117.154560791492
ARHGAP23	chr17	38229196	38313162	38482522	38482572	+	0.0
TOM1L1	chr17	54899387	54961956	54900805	54900855	+	2.59489183049244
FLII	chr17	18244815	18258738	18258676	18258726	-	46.083356767449104
PNMT	chr17	39667981	39670475	39668462	39668512	+	0.0
STXBP4	chr17	54968727	55173632	54968726	54968776	+	15.7615651926207
SARM1	chr17	28364356	28404049	28388269	28388276	+	0.0
KCTD2	chr17	75032575	75065889	75032579	75032629	+	0.0
CTC1	chr17	8224815	8248056	8231395	8231445	-	0.0
DCXR	chr17	82035136	82037709	82036585	82036635	-	1.63382078216191
MRPL38	chr17	75898644	75905093	75904851	75904901	-	263.525681452232
KRTAP4-12	chr17	41123559	41124635	41124117	41124167	-	0.0
ZNF286A	chr17	15699577	15720787	15699739	15699777	+	3.5559628788229705
SRSF1	chr17	58000919	58007346	58007223	58007273	-	265.159502234394
TBC1D26	chr17	15732247	15746162	15732255	15732305	+	0.0
DHX40	chr17	59565558	59608345	59565557	59565607	+	9.80292469297144
UNC45B	chr17	35147817	35189345	35147816	35147866	+	0.0
KRTAP9-1	chr17	41189887	41190639	41189910	41189960	+	0.0
PLXDC1	chr17	39063313	39154394	39107437	39107487	-	0.0
SCRN2	chr17	47837692	47841289	47841215	47841265	-	137.817588330598
MRPL58	chr17	75012670	75021261	75020228	75020278	+	0.0
CDK5RAP3	chr17	47967810	47981781	47971103	47971152	+	1283.89481346476
KRTAP4-3	chr17	41167231	41168221	41168144	41168194	-	0.0
GHDC	chr17	42188799	42194532	42194437	42194487	-	37.5778779897238
TRIM65	chr17	75880335	75896951	75892266	75892303	-	0.0
MPRIP	chr17	17042457	17217679	17177251	17177301	+	1.05717815316359
RUNDC3A	chr17	44308413	44318670	44308558	44308608	+	0.0
HEATR6	chr17	60041008	60078922	60078881	60078931	-	9.41849627363922
MRPS23	chr17	57834781	57850056	57850006	57850056	-	133.492768613111
GID4	chr17	18039408	18068405	18066088	18066138	+	0.0
CCL15	chr17	35996472	36002080	35998320	35998370	-	0.0
RFFL	chr17	35005990	35089319	35089197	35089247	-	43.152090070040906
CEP112	chr17	65635537	66192133	65903265	65903315	-	0.0
CCL3L3	chr17	36195241	36197130	36196407	36196457	-	14.3199586201249
TMEM256-PLSCR3	chr17	7389734	7404097	7404047	7404097	-	1.63382078216191
ATP5MC1	chr17	48892765	48895871	48894166	48894216	+	0.0
AATF	chr17	36948925	37056871	36949018	36949068	+	9.03406785430701
MYBBP1A	chr17	4538897	4555386	4545882	4545932	-	1.63382078216191
KRTAP3-3	chr17	40993430	40994164	40994083	40994133	-	0.0
USP43	chr17	9644698	9729687	9644697	9644747	+	1.63382078216191
SERPINF2	chr17	1741760	1754189	1742835	1742885	+	0.0
TAX1BP3	chr17	3662895	3668679	3668629	3668679	-	1.63382078216191
TMEM102	chr17	7435435	7437679	7435442	7435492	+	76.4051483422774
SAMD14	chr17	50110040	50130160	50116237	50116287	-	0.0
SLC25A19	chr17	75272981	75289510	75287624	75287674	-	0.0
KIF19	chr17	74326210	74355820	74326256	74326306	+	0.0
RCVRN	chr17	9896320	9905271	9901152	9901202	-	0.0
CCDC200	chr17	43216941	43305397	43226297	43226347	-	0.0
GPR142	chr17	74367458	74372600	74367457	74367507	+	0.0
PRPSAP2	chr17	18840085	18931287	18858130	18858180	+	78.5195046486046
TEX2	chr17	64147227	64263260	64256041	64256091	-	0.0
FOXO3B	chr17	18667629	18682314	18672823	18672873	-	0.0
TBKBP1	chr17	47694161	47712052	47695684	47695734	+	0.0
TVP23C	chr17	15502264	15563595	15563436	15563472	-	2.1143563063271698
AOC3	chr17	42851184	42858130	42851183	42851233	+	0.0
TBC1D3G	chr17	36323884	36334759	36323883	36323933	+	0.0
SLC47A2	chr17	19678288	19718979	19716602	19716652	-	0.0
TOM1L2	chr17	17843511	17972422	17972372	17972422	-	52.5705863436802
WDR81	chr17	1716523	1738599	1730460	1730487	+	0.0
SOST	chr17	43753738	43758791	43758738	43758788	-	0.0
MARCHF10	chr17	62701314	62808344	62808275	62808325	-	0.0
DUS1L	chr17	82057506	82065887	82065837	82065887	-	0.480535524165267
SCARF1	chr17	1633858	1645747	1645694	1645744	-	0.0
JUP	chr17	41754604	41786931	41786881	41786931	-	0.0
ERN1	chr17	64039080	64130819	64054737	64054767	-	0.480535524165267
CCL5	chr17	35871491	35880793	35880458	35880508	-	6.24696181414847
JMJD6	chr17	76712832	76726799	76720587	76720637	-	0.0
CD300LB	chr17	74521174	74531475	74531416	74531466	-	6.24696181414847
KRTAP1-3	chr17	41033884	41034874	41034805	41034855	-	0.0
MBTD1	chr17	51177425	51260163	51260119	51260163	-	8.553532330141751
SMCR8	chr17	18315293	18328056	18315309	18315359	+	3.07542735465771
LSM12	chr17	44034328	44067619	44067569	44067619	-	0.0
SOX15	chr17	7588178	7590094	7590120	7590170	-	0.0
CLDN7	chr17	7259903	7263983	7263154	7263204	-	0.0
MRC2	chr17	62627670	62693597	62688857	62688907	+	0.0
BRCA1	chr17	43044295	43170245	43125352	43125402	-	67.2749733831373
MCRIP1	chr17	81822361	81833302	81824498	81824546	-	2.1143563063271698
CEP295NL	chr17	78870910	78903217	78903165	78903215	-	0.0
LRRC37A3	chr17	64854130	64919480	64897610	64897660	-	0.0
GJC1	chr17	44798448	44830816	44829644	44829694	-	0.0
SLC25A39	chr17	44319625	44324870	44324097	44324147	-	0.0
KRT15	chr17	41513745	41522529	41521769	41521819	-	0.0
VMP1	chr17	59707192	59842255	59707647	59707697	+	230.320676732412
KRTAP4-6	chr17	41139433	41140487	41140437	41140487	-	0.0
ZNF594	chr17	5179535	5191868	5184347	5184397	-	0.0
COX10	chr17	14069490	14231736	14069495	14069545	+	74.5791133504494
FKBP10	chr17	41812680	41823213	41819254	41819304	+	0.0
GSDMA	chr17	39953263	39977768	39962972	39963022	+	0.0
RAI1	chr17	17681458	17811453	17682494	17682544	+	0.480535524165267
OSBPL7	chr17	47807372	47821834	47820808	47820858	-	0.0
UBTF	chr17	44205033	44221626	44219700	44219750	-	0.0
ABCA8	chr17	68867289	68955392	68955342	68955392	-	0.0
KRT12	chr17	40861303	40867223	40867160	40867210	-	0.0
CRYBA1	chr17	29246859	29254494	29246873	29246894	+	0.0
SKAP1	chr17	48133442	48430275	48430169	48430219	-	56.2226563273362
ZFP3	chr17	5078467	5096374	5078247	5078297	+	0.480535524165267
KRTAP2-2	chr17	41054498	41055230	41055180	41055230	-	0.0
PHOSPHO1	chr17	49223366	49230787	49230716	49230766	-	0.0
KRT40	chr17	40977715	40987135	40987085	40987135	-	0.0
SPAG5	chr17	28577565	28599025	28584651	28584662	-	0.0
KCTD11	chr17	7354926	7357981	7351888	7351938	+	0.0
FN3K	chr17	82735615	82751196	82735629	82735679	+	0.0
LRRC46	chr17	47831634	47837719	47831722	47831772	+	0.0
TMEM97	chr17	28319200	28328685	28319201	28319251	+	37.0973424655586
ABCA5	chr17	69244311	69327244	69327132	69327182	-	34.8868790543983
ADORA2B	chr17	15945130	15975746	15944916	15944966	+	0.0
TP53I13	chr17	29566052	29573157	29572429	29572479	+	0.480535524165267
PMP22	chr17	15229773	15272292	15265257	15265307	-	0.0
ACSF2	chr17	50426158	50474845	50426157	50426207	+	0.0
PIK3R5	chr17	8878911	8965712	8965662	8965712	-	44.2573217756211
CCL8	chr17	34319435	34321402	34319035	34319085	+	0.0
PVALEF	chr17	81165507	81183166	81165515	81165565	+	0.0
CTDNEP1	chr17	7243591	7252491	7246628	7246678	-	0.0
FBXO39	chr17	6776215	6797101	6786814	6786864	+	0.0
OR1E1	chr17	3397104	3398410	3398360	3398410	-	0.0
TMEM100	chr17	55719627	55732121	55721748	55721798	-	0.0
SLC35B1	chr17	49700934	49709014	49708149	49708199	-	17.2992788699496
PPM1E	chr17	58755854	58985179	58755868	58755918	+	0.0
SLFN11	chr17	35350305	35373701	35373570	35373620	-	0.0
TK1	chr17	78174091	78187233	78187013	78187063	-	1011.33506415822
RAPGEFL1	chr17	40177010	40195656	40177054	40177104	+	0.0
LHX1	chr17	36936785	36944612	36936784	36936834	+	0.0
VPS53	chr17	508503	721717	714806	714856	-	30.177630917578696
P4HB	chr17	81843159	81860856	81860574	81860624	-	52.5705863436802
TBC1D3K	chr17	37924415	37935365	37924414	37924464	+	0.0
FAM83G	chr17	18968789	19004764	18977838	18977888	-	0.480535524165267
DHRS7B	chr17	21123364	21193265	21126946	21126991	+	182.60349918280104
NLK	chr17	28041737	28196381	28041736	28041779	+	6.63139023348068
CENPV	chr17	16342534	16353656	16344692	16344742	-	0.480535524165267
TBC1D3D	chr17	38003976	38014902	38003975	38004025	+	0.0
C1QL1	chr17	44959693	44968303	44968021	44968071	-	0.0
WDR45B	chr17	82614562	82648553	82648273	82648318	-	0.0
NUP88	chr17	5360963	5419676	5387862	5387912	-	0.480535524165267
KRTAP9-9	chr17	41244014	41244994	41255383	41255433	+	0.0
CYGB	chr17	76527356	76551175	76551125	76551175	-	1.63382078216191
CLUH	chr17	2689386	2712663	2711745	2711795	-	18.068135708614
RPL38	chr17	74203582	74210655	74203674	74203724	+	958.956692024206
MNT	chr17	2384073	2401104	2392028	2392078	-	0.0
HID1	chr17	74950742	74973166	74972911	74972961	-	0.0
KIF2B	chr17	53822927	53825193	53822900	53822950	+	0.0
KRTAP3-2	chr17	40999320	41000021	40999844	40999894	-	0.0
BORCS6	chr17	8188345	8190180	8190857	8190907	-	0.0
PHF23	chr17	7235029	7239722	7239456	7239506	-	29.697095393413505
ADAP2	chr17	30906344	30959322	30921934	30921984	+	0.480535524165267
FAM117A	chr17	49710332	49789180	49764117	49764167	-	56.6070847466684
HOXB13	chr17	48724763	48728750	48729128	48729178	-	0.0
ITGA2B	chr17	44372180	44389649	44385759	44385809	-	0.0
CARD14	chr17	80169992	80209331	80170033	80170056	+	0.0
FLCN	chr17	17212212	17237188	17224455	17224505	-	0.0
ARL17A	chr17	46516702	46579691	46559254	46559304	-	0.0
RNASEK	chr17	7012417	7014532	7013230	7013280	+	2.1143563063271698
LGALS3BP	chr17	78971238	78979947	78979897	78979947	-	17.2992788699496
PPP1R9B	chr17	50133737	50150677	50145112	50145152	-	2.59489183049244
SLC13A5	chr17	6684719	6713377	6713321	6713371	-	0.0
CACNG5	chr17	66835117	66894751	66835116	66835166	+	0.0
PRKAR1A	chr17	68511780	68551319	68512449	68512499	+	152.906403789388
CSH1	chr17	63894909	63896661	63896532	63896582	-	0.0
C17orf58	chr17	67991099	67996469	67993502	67993552	-	7.88078259631037
TEKT3	chr17	15303811	15341632	15308813	15308863	-	0.0
HLF	chr17	55264960	55325187	55267614	55267664	+	0.0
MEOX1	chr17	43640389	43661922	43661513	43661563	-	0.0
NLGN2	chr17	7404874	7419860	7404873	7404923	+	0.0
BCL6B	chr17	7023050	7030290	7026500	7026550	+	0.0
BAIAP2	chr17	81035122	81117434	81087491	81087541	+	0.0
AANAT	chr17	76453351	76470117	76467568	76467618	+	0.0
CUEDC1	chr17	57861243	57955412	57871315	57871365	-	0.0
SPEM1	chr17	7420324	7421632	7420359	7420409	+	0.0
MYCBPAP	chr17	50508384	50531501	50530153	50530203	+	0.0
MAP2K4	chr17	12020829	12143830	12124298	12124348	+	0.0
KLHL11	chr17	41848518	41865423	41865381	41865431	-	23.1618122647658
KSR1	chr17	27456448	27626438	27611308	27611358	+	0.0
ALOX15	chr17	4630919	4642294	4642244	4642294	-	0.0
RNF112	chr17	19411125	19417276	19411193	19411243	+	0.0
AIPL1	chr17	6393693	6435199	6435102	6435152	-	0.0
KRT16	chr17	41609778	41615899	41612715	41612765	-	0.0
SLC38A10	chr17	81244811	81295547	81252223	81252273	-	4.90146234648572
KRTAP2-4	chr17	41065116	41065879	41065829	41065879	-	0.0
INCA1	chr17	4988130	4997610	4997560	4997610	-	0.0
PYCR1	chr17	81932384	81942412	81937278	81937328	-	307.254414151271
CSNK1D	chr17	82239023	82273700	82273681	82273731	-	101.008567179539
NOG	chr17	56593699	56595611	56593698	56593748	+	0.0
CRLF3	chr17	30769388	30824692	30824726	30824776	-	46.083356767449104
BHLHA9	chr17	1270444	1271815	1270558	1270608	+	0.0
COASY	chr17	42561467	42566277	42562133	42562183	+	275.73128376602995
DHX33	chr17	5440917	5468982	5461313	5461363	-	0.0
EFNB3	chr17	7705202	7711372	7705201	7705251	+	0.0
SMIM6	chr17	75646243	75647975	75646242	75646292	+	4.03649840298824
CDRT1	chr17	15565483	15619704	15566226	15566276	-	0.0
SECTM1	chr17	82321024	82334074	82333719	82333769	-	0.0
CDK12	chr17	39461486	39564907	39461760	39461810	+	0.0
HSD17B1	chr17	42552922	42555214	42552933	42552983	+	0.0
IGBP1P2	chr17	58660424	58692018	58661549	58661599	-	0.0
TTLL6	chr17	48762234	48817229	48803936	48803986	-	0.0
HOXB9	chr17	48621156	48626358	48626306	48626356	-	0.0
SPEM2	chr17	7425616	7427568	7425640	7425690	+	0.0
WIPI1	chr17	68420948	68457513	68427182	68427232	-	0.0
RHOT1	chr17	32142454	32253374	32142536	32142586	+	3.07542735465771
SLFN13	chr17	35435096	35448837	35448735	35448785	-	233.15583632498692
ITGAE	chr17	3714628	3801188	3738903	3738953	-	0.0
TLCD1	chr17	28724348	28727935	28727885	28727935	-	0.480535524165267
CCDC42	chr17	8729935	8745219	8744737	8744787	-	0.0
DDX5	chr17	64498254	64508199	64506636	64506686	-	9.41849627363922
ERAL1	chr17	28855010	28861061	28855009	28855059	+	172.416146070498
SPATA22	chr17	3440019	3513852	3472291	3472341	-	0.0
EPOP	chr17	38671703	38674957	38675371	38675421	-	0.0
C17orf64	chr17	60392429	60431426	60421741	60421789	+	0.0
ANKFN1	chr17	55882301	56517016	56153509	56153530	+	0.0
NOTUM	chr17	81952507	81961840	81959760	81959810	-	1.63382078216191
EPN3	chr17	50532682	50543750	50532763	50532813	+	0.0
PITPNA	chr17	1517718	1562792	1541565	1541599	-	0.0
DBF4B	chr17	44708608	44752264	44733658	44733708	+	0.0
TCAP	chr17	39665349	39666554	39665348	39665398	+	0.0
CFAP97D1	chr17	43780435	43787620	43780434	43780484	+	0.0
ASGR1	chr17	7173431	7179564	7179326	7179376	-	0.0
HOXB7	chr17	48607232	48633572	48610970	48611020	-	7.88078259631037
BLMH	chr17	30248203	30292056	30273080	30273130	-	0.0
FOXK2	chr17	82519713	82644662	82519976	82520026	+	0.0
ST6GALNAC2	chr17	76565377	76586956	76585807	76585857	-	0.0
MMD	chr17	55392622	55421924	55421874	55421924	-	34.8868790543983
SEPTIN4	chr17	58520250	58544368	58527980	58528030	-	0.0
TMEM98	chr17	32927910	32945106	32928044	32928094	+	0.0
EFCAB13	chr17	47323290	47441312	47369615	47369665	+	0.0
ARL17B	chr17	45699087	45820912	46361747	46361797	-	0.0
NACA2	chr17	61590421	61591219	61591152	61591202	-	0.0
ABCA9	chr17	68974488	69060949	68992632	68992682	-	0.0
SOX9	chr17	72121020	72126416	72121019	72121069	+	54.7810497548404
LRRC45	chr17	82023305	82031151	82023320	82023370	+	1.05717815316359
SLC25A35	chr17	8287763	8295400	8288985	8289035	-	0.0
SLC16A11	chr17	7041621	7044092	7043873	7043923	-	0.0
GAA	chr17	80101556	80119881	80101555	80101605	+	12.3017094186308
RGS9	chr17	65100812	65227703	65137523	65137573	+	0.0
TMIGD1	chr17	30316333	30334059	30334009	30334059	-	0.0
NDEL1	chr17	8413131	8490411	8435893	8435943	+	115.184365142414
SHISA6	chr17	11241213	11564063	11241262	11241312	+	0.0
KRT23	chr17	40922700	40937646	40937534	40937584	-	0.0
SPHK1	chr17	76376584	76387860	76386022	76386072	+	0.0
PTGES3L	chr17	42968088	42980433	42979627	42979664	-	0.0
CCL1	chr17	34360328	34363233	34363181	34363231	-	0.0
ATP1B2	chr17	7646627	7657770	7646626	7646676	+	0.0
EFCAB3	chr17	62343941	62416480	62380552	62380602	+	0.0
GJD3	chr17	40360652	40364737	40363765	40363815	-	0.0
RAMP2	chr17	42758447	42763041	42760804	42760854	+	0.0
SGSM2	chr17	2337498	2381058	2361776	2361799	+	0.0
TRIM37	chr17	58982638	59106921	59106871	59106921	-	7.400247072145111
GRN	chr17	44345246	44353106	44350288	44350338	+	4.03649840298824
NT5C3B	chr17	41825057	41836260	41836196	41836246	-	73.7141494069519
KRTAP4-2	chr17	41177446	41178221	41178158	41178208	-	0.0
CDR2L	chr17	74987632	75005800	74987631	74987681	+	0.0
NME1-NME2	chr17	51153590	51171744	51153589	51153639	+	80.34553964043259
OR3A2	chr17	3276942	3386317	3278924	3278974	-	0.0
RAC3	chr17	82031678	82034204	82032877	82032927	+	0.0
PER1	chr17	8140472	8156506	8147955	8148005	-	0.0
XAF1	chr17	6755447	6775647	6756045	6756095	+	951.556444952061
DVL2	chr17	7225342	7234517	7228985	7229035	-	0.480535524165267
RPH3AL	chr17	281768	388309	352792	352842	-	0.0
G6PC1	chr17	42900797	42914438	42900796	42900846	+	0.0
C17orf78	chr17	37375985	37392708	37375985	37376035	+	0.0
KCNJ2	chr17	70168673	70180044	70169534	70169584	+	2.59489183049244
ICAM2	chr17	64002594	64020634	64006719	64006769	-	0.0
DGKE	chr17	56834107	56869567	56834965	56835015	+	0.0
SYNGR2	chr17	78168581	78173527	78169683	78169733	+	1.05717815316359
PLEKHM1	chr17	45435900	45490749	45454721	45454771	-	0.0
GLTPD2	chr17	4788964	4790589	4788958	4789008	+	0.0
MYO15B	chr17	75587800	75626849	75623827	75623854	+	0.0
PSMD12	chr17	67337916	67366605	67366555	67366605	-	195.62601188768
DERL2	chr17	5471254	5486811	5482829	5482879	-	0.480535524165267
TEPSIN	chr17	81228277	81239091	81237478	81237528	-	0.480535524165267
GPR179	chr17	38126026	38144226	38343797	38343847	-	0.0
OXLD1	chr17	81665036	81666635	81666096	81666146	-	0.0
RBFOX3	chr17	79089345	79611051	79307777	79307827	-	0.0
TEN1-CDK3	chr17	75979231	76005999	75979230	75979280	+	187.312747319621
STX8	chr17	9250471	9576591	9491828	9491865	-	8.553532330141751
SENP3-EIF4A1	chr17	7563287	7578715	7563286	7563336	+	1.05717815316359
CBX2	chr17	79778148	79787983	79778131	79778181	+	2.59489183049244
C17orf80	chr17	73232233	73248959	73232661	73232711	+	45.3144999287846
CD7	chr17	82314868	82317608	82317552	82317602	-	4.03649840298824
TBCD	chr17	82752042	82945914	82752063	82752113	+	91.4939638010668
GRAPL	chr17	19127535	19159187	19132052	19132102	+	0.0
PPP1R1B	chr17	39626740	39636626	39626739	39626789	+	0.0
PRCD	chr17	76527586	76553578	76540470	76540520	+	0.0
KRT9	chr17	41565836	41572059	41572008	41572058	-	0.0
MLLT6	chr17	38705273	38729795	38717509	38717559	+	1.05717815316359
SDK2	chr17	73334384	73644445	73369163	73369213	-	0.0
MFSD11	chr17	76735865	76781449	76742190	76742240	+	0.0
ABI3	chr17	49210411	49223225	49219562	49219612	+	1.63382078216191
SCO1	chr17	10672474	10698375	10697518	10697568	-	146.082799346241
SREBF1	chr17	17810399	17837002	17816345	17816395	-	0.0
C17orf49	chr17	7014495	7017525	7015816	7015866	+	20.1824920149412
SMG8	chr17	59209400	59215239	59210009	59210059	+	17.2992788699496
SEPTIN9	chr17	77280569	77500596	77466402	77466452	+	0.0
DPH1	chr17	2030137	2043898	2041280	2041330	+	0.0
CD79B	chr17	63928740	63932336	63932304	63932354	-	619.121969334529
IFI35	chr17	43006740	43014456	43012060	43012110	+	0.0
CLTC	chr17	59619689	59696956	59664689	59664739	+	0.0
CCDC103	chr17	44899142	44905390	44899738	44899788	+	12.3017094186308
HOXB4	chr17	48575507	48578350	48580061	48580111	-	0.0
GAS2L2	chr17	35744511	35753239	35752828	35752878	-	0.0
MPP3	chr17	43800799	43833170	43833120	43833170	-	0.0
G6PC3	chr17	44070735	44076344	44074733	44074770	+	0.480535524165267
RAP1GAP2	chr17	2755705	3037741	2796481	2796531	+	0.0
CASC3	chr17	40140318	40172171	40161796	40161846	+	0.480535524165267
NEURL4	chr17	7318665	7332430	7324320	7324370	-	0.0
SLC2A4	chr17	7281718	7288257	7281735	7281785	+	0.0
EIF1	chr17	41688885	41692668	41688886	41688936	+	1486.48859045284
CHD3	chr17	7884796	7912760	7893285	7893335	+	0.0
SLFN12L	chr17	35464249	35537678	35487807	35487857	-	1.05717815316359
NPLOC4	chr17	81556887	81648465	81637096	81637146	-	11.773120342049
KRT32	chr17	41459513	41467386	41467379	41467429	-	0.0
ITGA3	chr17	50055968	50090481	50063537	50063587	+	0.0
PSMB3	chr17	38752741	38764225	38752735	38752785	+	251.560346900517
BECN1	chr17	42810134	42833350	42813947	42813989	-	0.0
ZNHIT3	chr17	36487001	36499682	36486677	36486727	+	225.85169635767505
HNF1B	chr17	37686431	37745059	37733767	37733817	-	0.0
CEP131	chr17	81189593	81222999	81193978	81194028	-	1.05717815316359
IGF2BP1	chr17	48997385	49056145	48997411	48997461	+	1.63382078216191
CBX1	chr17	48070052	48101478	48101329	48101379	-	17.2992788699496
POLDIP2	chr17	28346633	28357527	28357472	28357522	-	87.88994736982728
EVI2B	chr17	31303770	31314105	31314062	31314112	-	327.004424194464
GOSR1	chr17	30477362	30527592	30477416	30477464	+	393.750808501019
ELAC2	chr17	12991612	13018065	13017633	13017683	-	18.068135708614
FOXJ1	chr17	76136333	76141245	76141249	76141299	-	0.0
ALYREF	chr17	81887835	81891586	81891536	81891586	-	41.3260550782129
C17orf107	chr17	4899418	4902934	4899417	4899467	+	0.0
PROCA1	chr17	28703197	28711888	28711697	28711747	-	0.480535524165267
OVCA2	chr17	2042022	2043425	2041935	2041985	+	0.480535524165267
PIRT	chr17	10822470	10838087	10838395	10838445	-	0.0
STRADA	chr17	63682336	63741986	63741828	63741878	-	9.80292469297144
SGSH	chr17	80206716	80220923	80209824	80209874	-	0.0
KRT25	chr17	40748021	40755331	40755282	40755332	-	0.0
CHAD	chr17	50464496	50468906	50465375	50465425	-	0.0
FOXN1	chr17	28506243	28538900	28506242	28506292	+	0.0
SMTNL2	chr17	4583999	4608319	4584538	4584588	+	0.0
HEXD	chr17	82418318	82442645	82419788	82419838	+	0.0
TOP3A	chr17	18271428	18315007	18314957	18315007	-	225.275053728677
PIK3R6	chr17	8802722	8867677	8867627	8867677	-	1636.60788820206
AURKB	chr17	8204733	8210600	8210550	8210600	-	162.42100716786
TBX21	chr17	47733236	47746122	47733243	47733293	+	0.480535524165267
SOCS3	chr17	78356778	78360077	78360027	78360077	-	2.1143563063271698
PRR29	chr17	63998351	64004305	63998350	63998400	+	1.05717815316359
USP6	chr17	5116032	5175034	5128391	5128441	+	0.0
GFAP	chr17	44903159	44916937	44915453	44915503	-	0.0
MYL4	chr17	47200446	47223679	47209065	47209115	+	0.0
ATXN7L3	chr17	44191805	44200113	44195243	44195293	-	0.0
PLEKHH3	chr17	42667914	42676994	42676583	42676633	-	0.480535524165267
PIP4K2B	chr17	38566476	38600913	38800076	38800126	-	0.480535524165267
WBP2	chr17	75845699	75856507	75855287	75855337	-	377.893136203566
EXOC7	chr17	76081016	76121576	76103708	76103758	-	151.176475902393
CA10	chr17	51630313	52160017	52158013	52158063	-	0.0
GALR2	chr17	76074781	76077537	76074793	76074843	+	0.0
GH2	chr17	63880215	63881944	63881813	63881863	-	0.0
RTN4RL1	chr17	1934677	2025334	2025295	2025345	-	0.0
FAM171A2	chr17	44353215	44363853	44363784	44363834	-	0.480535524165267
MYO18A	chr17	29071122	29180398	29091469	29091519	-	0.0
CD300C	chr17	74541073	74546115	74546093	74546143	-	1.05717815316359
CACNB1	chr17	39173453	39197703	39178220	39178270	-	0.0
TTYH2	chr17	74213571	74262020	74249323	74249373	+	0.480535524165267
METRNL	chr17	83079609	83095122	83080198	83080229	+	0.0
CNTNAP1	chr17	42682531	42699993	42687260	42687310	+	0.0
C17orf50	chr17	35760887	35765079	35760896	35760946	+	0.0
COA3	chr17	42795147	42798704	42798654	42798704	-	421.91019021710406
KRT37	chr17	41420547	41424585	41424473	41424523	-	0.0
HOXB1	chr17	48528526	48531011	48530860	48530910	-	0.0
SLC9A3R1	chr17	74748628	74769353	74748651	74748701	+	3.5559628788229705
LIMD2	chr17	63695888	63701172	63701122	63701172	-	3.07542735465771
DHRS11	chr17	36592761	36601768	36591881	36591931	+	4.90146234648572
SCIMP	chr17	5208920	5234860	5234810	5234860	-	1181.63685392239
TAF15	chr17	35809455	35864615	35844934	35844984	+	21.1435630632717
ANKRD40CL	chr17	50761029	50767557	50767468	50767518	-	0.0
SHBG	chr17	7613946	7633382	7627968	7628018	+	0.0
