gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
MYT1L	chr2	1789113	2331664	1842857	1842907	-	0.0
CRIM1	chr2	36355778	36551135	36356470	36356520	+	0.288212760965847
TFPI	chr2	187464230	187565760	187519810	187519860	-	0.0
HES6	chr2	238238267	238240662	238239991	238240041	-	117.254558252939
NR4A2	chr2	156324437	156342348	156342298	156342348	-	0.0
GALNT14	chr2	30910467	31155202	31138005	31138055	-	0.096070920321949
HADHB	chr2	26243170	26290465	26244919	26244969	+	188.971500273274
GLI2	chr2	120735623	120992653	120735622	120735672	+	0.288212760965847
MTHFD2	chr2	74186172	74217565	74198609	74198659	+	289.41364746987097
UNC50	chr2	98608579	98618515	98616396	98616446	+	0.288212760965847
PLEKHH2	chr2	43637260	43767987	43637299	43637349	+	20.4631060285751
IL1RL1	chr2	102311502	102352037	102311567	102311617	+	0.0
NOSTRIN	chr2	168786539	168865514	168798150	168798200	+	0.0
LANCL1	chr2	210431249	210477652	210476717	210476767	-	68.0182115879399
CCDC121	chr2	27625638	27629012	27628962	27629012	-	4.32319141448771
HOXD4	chr2	176151550	176153226	176151221	176151271	+	0.0
G6PC2	chr2	168901291	168910000	168901292	168901342	+	0.0
DPP4	chr2	161992245	162074394	162074492	162074542	-	5.668184298994991
PTH2R	chr2	208359714	208854503	208489085	208489135	+	0.0
GPR35	chr2	240605430	240633159	240627432	240627482	+	0.0
YPEL5	chr2	30146941	30160533	30147951	30148001	+	0.672496442253643
LRRTM4	chr2	76747685	77593319	77522326	77522376	-	2.6899857690145703
NPHP1	chr2	110122311	110205066	110204967	110205017	-	10.1835175541266
HAT1	chr2	171922448	171983686	171922447	171922497	+	134.83553667185498
GYPC	chr2	126656133	126696667	126656141	126656191	+	36.0265951207309
TMEM37	chr2	119429901	119438504	119431868	119431918	+	0.096070920321949
KLHL41	chr2	169509702	169526258	169514261	169514311	+	0.0
RUFY4	chr2	218034960	218090581	218068985	218069035	+	0.0
KCNJ3	chr2	154697855	154858354	154698580	154698630	+	0.0
MBOAT2	chr2	8852690	9003709	9003659	9003709	-	11.8167231995997
PRLH	chr2	237566574	237567175	237566573	237566623	+	0.0
DNMT3A	chr2	25227855	25342590	25252261	25252311	-	180.132975603654
HSPD1	chr2	197486584	197516737	197490522	197490572	-	0.096070920321949
UGGT1	chr2	128091200	128195677	128179785	128179835	+	0.0
FAM228B	chr2	24076526	24169640	24076927	24076969	+	4.5153332551316
TMEM178A	chr2	39664982	39717963	39665918	39665968	+	0.672496442253643
SMYD1	chr2	88067825	88113384	88067824	88067874	+	0.288212760965847
KCNG3	chr2	42442017	42493982	42493927	42493977	-	0.288212760965847
RNF103	chr2	86603398	86623866	86622778	86622828	-	0.096070920321949
BOK	chr2	241551424	241574131	241558720	241558770	+	39.389077331999104
MCFD2	chr2	46901870	46941855	46914068	46914118	-	0.0
IWS1	chr2	127436207	127526886	127514887	127514937	-	0.0
USP34	chr2	61187463	61471087	61191299	61191349	-	0.0
WDSUB1	chr2	159235798	159286703	159286619	159286669	-	15.8517018531216
GFPT1	chr2	69319780	69387250	69387204	69387254	-	437.314829305512
MAPRE3	chr2	26970637	27027219	27014798	27014848	+	0.0
STK17B	chr2	196133583	196176503	196170950	196171000	-	0.0
PAPOLG	chr2	60756253	60802086	60791480	60791530	+	0.0
AFF3	chr2	99545419	100192428	100007901	100007951	-	0.0
CBWD2	chr2	113437691	113496204	113481517	113481567	+	0.0
WNT10A	chr2	218880852	218899581	218883849	218883899	+	0.0
MTERF4	chr2	241072169	241102332	241102281	241102331	-	36.5069497223406
FAM110C	chr2	38814	46870	46820	46870	-	4.03497865352186
NOL10	chr2	10570754	10689987	10671640	10671690	-	0.0
ALS2	chr2	201700267	201782112	201781139	201781189	-	4.5153332551316
COPS9	chr2	240126563	240136807	240134240	240134290	-	0.0
SOWAHC	chr2	109614364	109618990	109614333	109614383	+	0.480354601609745
FLACC1	chr2	201288271	201357398	201348253	201348301	-	0.0
UGT1A10	chr2	233636448	233773300	233636453	233636503	+	0.0
IL36B	chr2	113022089	113052867	113052817	113052867	-	0.0
VAMP5	chr2	85584431	85593406	85591596	85591646	+	0.096070920321949
CHAC2	chr2	53767804	53775196	53767791	53767841	+	18.2534748611703
GPR75	chr2	53852912	53859967	53859939	53859989	-	0.288212760965847
ANKRD53	chr2	70978380	70985499	70982325	70982375	+	0.0
IL1R1	chr2	102064544	102179874	102141770	102141820	+	0.0
HJURP	chr2	233833416	233854566	233854516	233854566	-	220.290620298229
GPR55	chr2	230907318	230961066	230925176	230925226	-	0.0
DNAJC5G	chr2	27275433	27281499	27275432	27275482	+	0.0
PLEK	chr2	68365282	68397453	68387941	68387991	+	0.0
RPS27A	chr2	55231903	55235853	55232677	55232727	+	1006.82324497403
TPRKB	chr2	73729104	73737400	73737325	73737375	-	116.053671748914
CNTNAP5	chr2	124025287	124921219	124025286	124025336	+	0.096070920321949
C2orf74	chr2	61145068	61164828	61145107	61145157	+	304.40071104009604
DARS1	chr2	135905881	135986100	135912509	135912559	-	0.096070920321949
DPP10	chr2	114442299	115845780	115162154	115162204	+	5.668184298994991
CAPN13	chr2	30722771	30820542	30751176	30751226	-	0.0
RRM2	chr2	10120698	10211725	10122711	10122761	+	1000.38649331246
C2orf92	chr2	97664217	97703066	97669816	97669834	+	0.0
SEPTIN10	chr2	109542799	109614143	109613887	109613937	-	57.3063039720426
TTC32	chr2	19896631	19901983	19901591	19901641	-	0.288212760965847
RBM45	chr2	178112424	178139011	178125724	178125751	+	0.0
MFSD9	chr2	102714630	102736888	102718284	102718334	-	0.480354601609745
SMYD5	chr2	73214222	73227221	73219916	73219966	+	0.0
PTPN4	chr2	119759922	119984899	119759953	119760003	+	7.87781546639982
REG3G	chr2	79025686	79028505	79026082	79026132	+	0.0
RPL37A	chr2	216498825	216579180	216498824	216498874	+	275.627470403672
HS6ST1	chr2	128236716	128318868	128318422	128318472	-	0.288212760965847
SLC11A1	chr2	218382029	218396894	218382168	218382218	+	0.0
SP3	chr2	173880850	173965373	173964169	173964219	-	27.5723541323994
RDH14	chr2	18554723	18560679	18560629	18560679	-	13.5459997653948
ASIC4	chr2	219514170	219538772	219514169	219514219	+	0.0
EIPR1	chr2	3188925	3377830	3257509	3257559	-	0.0
SPATA3	chr2	230990324	231025055	230996120	230996170	+	0.0
GALNT5	chr2	157257705	157318491	157301485	157301535	+	0.0
FZD7	chr2	202033855	202038441	202034586	202034636	+	0.480354601609745
EML4	chr2	42169353	42332548	42317473	42317523	+	0.288212760965847
ANKRD36	chr2	97113153	97264521	97113551	97113601	+	0.0
POLR2D	chr2	127843553	127858155	127858107	127858157	-	333.22198713668
PAIP2B	chr2	71182738	71227103	71227033	71227083	-	90.7870197042418
FAM136A	chr2	70295975	70302090	70302006	70302056	-	484.485651183589
LRP2	chr2	169127109	169362534	169182404	169182450	-	0.0
GTF3C3	chr2	196763035	196799725	196799651	196799701	-	97.12770044549048
FASTKD1	chr2	169528508	169573875	169540074	169540124	-	0.288212760965847
WIPF1	chr2	174559572	174682916	174634555	174634605	-	0.0
FAM171B	chr2	186694060	186765959	186694079	186694129	+	2.30570208772678
GEN1	chr2	17753858	17788946	17761395	17761445	+	0.0
ABHD1	chr2	27123789	27130812	27123788	27123838	+	0.672496442253643
FBXO36	chr2	229922302	230013119	229922301	229922351	+	0.096070920321949
COL4A4	chr2	227002714	227164453	227164063	227164113	-	0.096070920321949
PSMD14	chr2	161308425	161411717	161308599	161308649	+	0.480354601609745
MGAT5	chr2	134119983	134454621	134119982	134120032	+	0.672496442253643
SNED1	chr2	240998618	241095568	241063377	241063427	+	0.0
FEZ2	chr2	36531805	36646087	36598141	36598191	-	2.59391484869262
CREG2	chr2	101345550	101387503	101387090	101387140	-	0.0
POTEI	chr2	130459455	130509707	130509616	130509666	-	0.0
RPIA	chr2	88691673	88750929	88691643	88691693	+	29.3977016185164
CEBPZOS	chr2	37196488	37216193	37196487	37196520	+	338.698029595031
C2orf72	chr2	231037523	231049719	231037561	231037611	+	0.096070920321949
ATP6V1C2	chr2	10721100	10785110	10778487	10778537	+	0.096070920321949
VSNL1	chr2	17539126	17657018	17539125	17539175	+	0.096070920321949
TMEM150A	chr2	85598547	85603196	85602648	85602698	-	28.4369924152969
HNMT	chr2	137964020	138016364	137964309	137964359	+	0.0
GRB14	chr2	164492417	164621482	164497007	164497052	-	0.0
PDE1A	chr2	182140036	182523192	182522688	182522738	-	0.0
ASTL	chr2	96122818	96138502	96137727	96137777	-	0.0
UGT1A7	chr2	233681901	233773300	233682367	233682417	+	0.0
MARS2	chr2	197705369	197708395	197705368	197705418	+	30.838765423345603
ORC2	chr2	200908977	200963680	200963327	200963377	-	0.0
PHOSPHO2	chr2	169694454	169701708	169694453	169694503	+	96.64734584388071
FAHD2A	chr2	95402708	95416616	95402722	95402772	+	8.16602822736567
SERPINE2	chr2	223975045	224039318	224031428	224031478	-	0.0
NRXN1	chr2	49918503	51225575	51032101	51032151	-	68.9789207911594
RAB17	chr2	237574322	237601614	237590681	237590731	-	188.202932910698
DTNB	chr2	25377198	25673647	25639278	25639328	-	0.0
SRSF7	chr2	38743599	38751494	38751088	38751138	-	0.096070920321949
ZC3H15	chr2	186486253	186509361	186486252	186486302	+	114.132253342475
SCN1A	chr2	165984641	166149214	166000013	166000063	-	0.0
SULT6B1	chr2	37167820	37196598	37196548	37196598	-	0.0
TRIM43B	chr2	95477164	95484731	95482664	95482714	-	0.0
EFHD1	chr2	232606057	232682776	232661694	232661744	+	0.0
ARID5A	chr2	96536743	96552634	96547389	96547439	+	0.0
ATIC	chr2	215311956	215349773	215311991	215312041	+	20.8473897098629
MYO1B	chr2	191245185	191425389	191246282	191246332	+	0.0
GPR155	chr2	174431571	174487094	174487030	174487080	-	1.7292765657950802
CCNYL1	chr2	207711540	207761839	207742273	207742323	+	0.0
MTX2	chr2	176269395	176338025	176269469	176269519	+	12.7774324028192
TTL	chr2	112482156	112541739	112482153	112482203	+	3.4585531315901603
ATAD2B	chr2	23748664	23927123	23832561	23832611	-	0.0
RABL2A	chr2	113627229	113643396	113627228	113627278	+	4.5153332551316
PIKFYVE	chr2	208266255	208358746	208266266	208266316	+	14.1224252873265
ARPC2	chr2	218217141	218254356	218217140	218217190	+	613.604968096288
MITD1	chr2	99161427	99181058	99171355	99171405	-	0.096070920321949
IL37	chr2	112911165	112918882	112915192	112915242	+	0.0
CFC1	chr2	130592165	130599575	130599525	130599575	-	0.0
KRCC1	chr2	88027205	88064252	88055679	88055729	-	0.096070920321949
PLCL1	chr2	197804593	198572581	197810257	197810307	+	0.0
CD8B	chr2	86815339	86861924	86861865	86861915	-	0.0
PGAP1	chr2	196833004	196927796	196927746	196927796	-	0.0
TSN	chr2	121737103	121767853	121755659	121755709	+	249.976534677711
CCDC115	chr2	130337933	130342699	130342085	130342135	-	2.30570208772678
CSRNP3	chr2	165469647	165689407	165469697	165469740	+	237.391244115536
MAIP1	chr2	199955317	200008540	199955602	199955652	+	1.2489219641853402
TM4SF20	chr2	227362038	227381995	227381945	227381995	-	0.0
RFX8	chr2	101397359	101475112	101474653	101474703	-	1.05678012354144
PPP3R1	chr2	68178857	68256237	68256187	68256237	-	0.0
SESTD1	chr2	179101678	179264832	179264575	179264625	-	0.288212760965847
ADGRF3	chr2	26308173	26346817	26319052	26319102	-	4.5153332551316
FAM237A	chr2	206642487	206649365	206642417	206642467	+	0.0
C2CD6	chr2	201487421	201619178	201619128	201619178	-	3.17034037062432
RMND5A	chr2	86720291	86778041	86748227	86748277	+	0.0
BCL11A	chr2	60450520	60554467	60553457	60553507	-	0.0
UBE2F	chr2	237966827	238042782	237967017	237967067	+	23.8255882398434
HNRNPA3	chr2	177212563	177223958	177212771	177212821	+	62.4941336694278
SLC35F5	chr2	113705011	113756693	113723144	113723194	-	0.0
SMARCAL1	chr2	216412414	216483053	216412509	216412559	+	1.2489219641853402
IL1RL2	chr2	102187006	102240002	102187313	102187342	+	0.0
NTSR2	chr2	11658178	11670195	11670114	11670164	-	0.0
MPV17	chr2	27309492	27325680	27323052	27323102	-	461.42863030632105
EHD3	chr2	31234152	31269451	31234336	31234386	+	0.0
LYG2	chr2	99242246	99255666	99255257	99255282	-	0.0
PLEKHB2	chr2	131104847	131353709	131118890	131118940	+	0.0
RBMS1	chr2	160272151	160493807	160408559	160408609	-	0.0
OSGEPL1	chr2	189746660	189763227	189762743	189762793	-	194.63968457226892
OSR1	chr2	19351485	19358623	19358603	19358653	-	0.96070920321949
CYTIP	chr2	157414619	157488961	157439364	157439414	-	0.0
MZT2A	chr2	131464900	131492743	131491921	131491971	-	0.0
BZW1	chr2	200810594	200827338	200818033	200818083	+	0.0
PDCL3	chr2	100562993	100576739	100568954	100569004	+	0.0
LY75	chr2	159803355	159904756	159904699	159904749	-	21.1356024708288
CCDC148	chr2	158171073	158456753	158456703	158456753	-	21.4238152317946
ITGAV	chr2	186590056	186680901	186668844	186668894	+	0.0
PDE11A	chr2	177623244	178108339	177888726	177888776	-	2.97819852998042
MARCHF4	chr2	216257865	216372483	216371977	216372027	-	0.0
CCDC93	chr2	117915478	118014133	118014083	118014133	-	0.672496442253643
KCNK12	chr2	47509290	47570985	47570889	47570939	-	4.32319141448771
WDR35	chr2	19910263	19990105	19990081	19990131	-	43.327985065199
TGFBRAP1	chr2	105264391	105329735	105308271	105308321	-	0.0
EPC2	chr2	148644440	148787569	148645419	148645469	+	0.96070920321949
ERLEC1	chr2	53787009	53833038	53787043	53787093	+	24.402013761775105
LGALSL	chr2	64453969	64461381	64453968	64454018	+	0.0
ALLC	chr2	3658200	3702671	3658194	3658244	+	0.0
PELI1	chr2	64092652	64144420	64144404	64144454	-	87.3284665726517
CNNM4	chr2	96760902	96811874	96760901	96760951	+	8.550311908653459
SRBD1	chr2	45388680	45612165	45448045	45448095	-	0.0
CACNB4	chr2	151832771	152099167	152098671	152098721	-	1.05678012354144
C1QL2	chr2	119156243	119158751	119158839	119158889	-	0.0
DDX1	chr2	15591178	15634346	15591850	15591900	+	276.588179606891
BIN1	chr2	127048027	127107288	127106951	127107001	-	2.59391484869262
GAL3ST2	chr2	241799063	241804208	241776824	241776874	+	0.0
TRIM43	chr2	95592001	95599778	95592017	95592067	+	0.0
PSME4	chr2	53864069	53970993	53970790	53970840	-	7.397460864790079
ODC1	chr2	10439968	10448327	10448259	10448309	-	0.0
FBXO48	chr2	68459422	68467294	68467210	68467258	-	2.59391484869262
CIB4	chr2	26581205	26641366	26605513	26605563	-	0.0
INO80D	chr2	205993721	206086303	206063194	206063244	-	0.0
KANSL1L	chr2	210021421	210171409	210155252	210155302	-	0.0
TTC30B	chr2	177548998	177552796	177552964	177553014	-	0.480354601609745
ACYP2	chr2	53970838	54305300	54115402	54115452	+	0.096070920321949
ACOXL	chr2	110732539	111120610	110799039	110799089	+	0.288212760965847
VAMP8	chr2	85561562	85582031	85561561	85561611	+	0.288212760965847
C2orf15	chr2	99141707	99151669	99141749	99141799	+	12.5852905621753
PRKD3	chr2	37250502	37324833	37290912	37290962	-	0.0
HSPE1	chr2	197500140	197503449	197500437	197500487	+	0.0
ST6GAL2	chr2	106801600	106887108	106887057	106887107	-	0.480354601609745
NCL	chr2	231453531	231483641	231464157	231464207	-	126.717543904651
PID1	chr2	228850526	229271287	229245010	229245060	-	0.0
RTN4	chr2	54972187	55112621	55050494	55050544	-	211.93245023022
CYP1B1	chr2	38066973	38109902	38076131	38076181	-	2.6899857690145703
SNTG2	chr2	950849	1367613	1353687	1353737	+	0.0
FOSL2	chr2	28392448	28417317	28392447	28392497	+	0.0
EIF4E2	chr2	232550659	232583644	232574073	232574123	+	0.0
TTC27	chr2	32628032	32821051	32736784	32736816	+	0.0
C1GALT1C1L	chr2	43675151	43676429	43676272	43676322	-	0.0
ATG9A	chr2	219219380	219229717	219223914	219223964	-	0.0
PECR	chr2	215996329	216082955	216057897	216057947	-	0.0
EVX2	chr2	176077472	176083962	176083863	176083913	-	0.0
D2HGDH	chr2	241734602	241768816	241750098	241750148	+	0.096070920321949
GPD2	chr2	156435290	156613735	156579685	156579735	+	0.0
SPAG16	chr2	213284389	214410501	213284415	213284465	+	29.974127140448104
SMC6	chr2	17663812	17800242	17800192	17800242	-	0.0
KIF1A	chr2	240713761	240824293	240820170	240820220	-	491.018473765481
ANXA4	chr2	69644425	69827112	69814786	69814836	+	0.0
RAB6D	chr2	131360492	131364168	131363670	131363720	-	0.0
AQP12B	chr2	240676418	240682906	240682856	240682906	-	0.0
UGT1A8	chr2	233617633	233773300	233617644	233617694	+	0.0
NCOA1	chr2	24491254	24770702	24584540	24584560	+	0.0
STARD7	chr2	96184859	96208827	96208775	96208825	-	152.84883423222098
UGT1A6	chr2	233691607	233773300	233691643	233691693	+	0.0
SP9	chr2	174334954	174338500	174334945	174334995	+	0.0
GPN1	chr2	27628247	27651511	27628246	27628296	+	0.0
UXS1	chr2	106093308	106194301	106138831	106138881	-	0.0
MATN3	chr2	19992052	20012668	20012644	20012694	-	4.80354601609745
NT5DC4	chr2	112721020	112742879	112729656	112729704	+	0.0
METAP1D	chr2	171999943	172082430	171999942	171999992	+	34.10517671429189
CUL3	chr2	224470150	224585397	224480074	224480124	-	0.0
IL1RN	chr2	113107214	113134016	113111115	113111165	+	0.0
ANKRD39	chr2	96836611	96858016	96858045	96858095	-	1.05678012354144
SAG	chr2	233307816	233347055	233307931	233307981	+	0.0
DYSF	chr2	71453561	71686763	71601295	71601345	+	0.0
IFIH1	chr2	162267074	162318684	162318653	162318703	-	6.62889350221448
XIRP2	chr2	166888480	167259753	167187282	167187332	+	0.0
TTC30A	chr2	177612999	177618742	177618916	177618966	-	1.53713472515118
UPP2	chr2	157876702	158136154	158101869	158101919	+	0.0
NDUFAF7	chr2	37231631	37253403	37231766	37231816	+	0.288212760965847
PAX8	chr2	113215997	113278921	113241729	113241779	-	0.0
BCS1L	chr2	218658764	218663443	218658804	218658854	+	4.03497865352186
WDR33	chr2	127701027	127811187	127811137	127811187	-	353.252774023807
CCDC138	chr2	108786757	108885477	108786760	108786810	+	468.441807489823
SNX17	chr2	27370496	27377535	27370521	27370571	+	0.480354601609745
SERTAD2	chr2	64631621	64751005	64750955	64751005	-	0.0
DUSP2	chr2	96143169	96145440	96145390	96145440	-	0.096070920321949
ICOS	chr2	203936763	203961577	203936779	203936829	+	0.0
POLE4	chr2	74958643	74970128	74958791	74958841	+	0.96070920321949
RBKS	chr2	27781379	27890681	27843111	27843161	-	0.0
MTIF2	chr2	55236595	55269347	55269088	55269138	-	0.096070920321949
SLC25A12	chr2	171783405	171999859	171893208	171893258	-	0.288212760965847
COL5A2	chr2	189031898	189225312	189179829	189179879	-	7.10924810382423
MOB1A	chr2	74152528	74178898	74178848	74178898	-	56.8739848305938
KCNE4	chr2	223052190	223198399	223052199	223052249	+	0.0
TTC31	chr2	74483073	74494559	74483072	74483122	+	186.857940026191
TDRD15	chr2	21123968	21144368	21137467	21137517	+	0.0
GPC1	chr2	240435663	240468076	240442326	240442376	+	0.0
CFAP65	chr2	219002846	219041527	219039007	219039057	-	0.0
RHOQ	chr2	46541806	46584688	46543399	46543449	+	0.0
ANKMY1	chr2	240479422	240569209	240561060	240561110	-	6.43675166157058
RETSAT	chr2	85341955	85354531	85350841	85350891	-	0.288212760965847
ICA1L	chr2	202773150	202871766	202870864	202870914	-	0.0
FTCDNL1	chr2	199760544	199851192	199850823	199850873	-	0.288212760965847
IGFBP2	chr2	216632828	216664436	216659617	216659667	+	0.0
SLC5A7	chr2	107986523	108013994	107986522	107986572	+	0.0
EVA1A	chr2	75469302	75569722	75561273	75561323	-	0.096070920321949
CERS6	chr2	168456249	168775134	168456248	168456298	+	71.572835639852
FER1L5	chr2	96642737	96704887	96670217	96670247	+	0.0
ID2	chr2	8678845	8684461	8678844	8678894	+	0.0
ATP5MC3	chr2	175176258	175181710	175181660	175181710	-	559.613110875353
TSGA10	chr2	98997261	99154964	99127126	99127176	-	0.0
UBE2E3	chr2	180967248	181076585	180981035	180981085	+	3.4585531315901603
MRPL53	chr2	74471982	74472687	74472637	74472687	-	76.7606653372373
TRIP12	chr2	229763837	229923239	229806099	229806149	-	0.096070920321949
HK2	chr2	74834127	74893359	74854332	74854382	+	0.0
USP40	chr2	233475520	233566782	233491289	233491339	-	0.0
RGPD8	chr2	112368369	112434488	112401510	112401560	-	0.0
TGFA	chr2	70447284	70554193	70553588	70553638	-	0.0
POTEF	chr2	130073535	130129222	130129172	130129222	-	0.0
ORMDL1	chr2	189770267	189784364	189773967	189774017	-	0.0
AAK1	chr2	69457997	69674349	69509230	69509280	-	0.0
DES	chr2	219418377	219426735	219420121	219420155	+	0.096070920321949
RANBP2	chr2	108719482	108785809	108719606	108719656	+	2.11356024708288
SGPP2	chr2	222424543	222562621	222424516	222424566	+	0.0
EDAR	chr2	108894471	108989372	108989219	108989269	-	0.0
AP1S3	chr2	223751686	223838027	223837552	223837602	-	28.4369924152969
SP140L	chr2	230327184	230403732	230370905	230370955	+	0.096070920321949
PTPRN	chr2	219289623	219309648	219309523	219309573	-	0.0
FOXD4L1	chr2	113498665	113501155	113498664	113498714	+	0.0
SLC30A6	chr2	32165841	32224379	32165863	32165903	+	29.3977016185164
NIFK	chr2	121726945	121736911	121736861	121736911	-	108.848352724768
SEMA4C	chr2	96859718	96870757	96863278	96863328	-	0.0
CCL20	chr2	227805739	227817564	227815368	227815418	+	0.0
FBLN7	chr2	112138385	112188218	112138582	112138632	+	0.096070920321949
TRPM8	chr2	233917373	234019522	233917404	233917432	+	0.0
CASP8	chr2	201233443	201287711	201260499	201260549	+	0.0
PLGLB1	chr2	87002559	87021852	87021802	87021852	-	0.0
COPS8	chr2	237085882	237100474	237085885	237085935	+	187.722578309088
ITGA6	chr2	172427354	172506459	172490791	172490841	+	0.288212760965847
PRADC1	chr2	73228010	73233239	73233188	73233238	-	10.8560139963802
TEX261	chr2	70985942	70994873	70994823	70994873	-	4.99568785674135
STAT4	chr2	191029576	191151596	191151545	191151595	-	0.0
ZRANB3	chr2	135136916	135531218	135530681	135530731	-	8.16602822736567
CDK15	chr2	201790461	201895550	201854759	201854809	+	0.0
CYBRD1	chr2	171522247	171558129	171522476	171522526	+	8.550311908653459
GKN2	chr2	68945232	68952893	68952920	68952970	-	0.0
MCM6	chr2	135839626	135876443	135865012	135865051	-	0.096070920321949
ADCY3	chr2	24819169	24920237	24842542	24842592	-	0.0
DIS3L2	chr2	231961245	232344350	231961691	231961741	+	138.053912502641
PROM2	chr2	95274449	95291308	95288514	95288564	+	0.0
ZFAND2B	chr2	219195237	219209651	219206783	219206833	+	14.3145671279704
GPATCH11	chr2	37084451	37099244	37084450	37084500	+	0.096070920321949
DCDC2C	chr2	3703575	3848008	3725945	3725995	+	0.0
CATIP	chr2	218356857	218368099	218357484	218357534	+	0.0
CAPN10	chr2	240586734	240617705	240586870	240586920	+	0.96070920321949
SCN9A	chr2	166195185	166376001	166375937	166375987	-	21.1356024708288
TEX37	chr2	88524649	88529585	88524650	88524700	+	0.0
HTRA2	chr2	74529725	74533332	74529774	74529824	+	2.30570208772678
TGOLN2	chr2	85318027	85328251	85328246	85328296	-	6.9171062631803295
USP39	chr2	85602856	85649283	85612121	85612171	+	1.05678012354144
DGUOK	chr2	73926826	73958961	73926874	73926924	+	272.64927187369096
UGT1A4	chr2	233718736	233773300	233718777	233718827	+	0.0
PFN4	chr2	24114809	24123464	24123269	24123319	-	0.096070920321949
ECEL1	chr2	232479827	232487834	232487778	232487828	-	2.11356024708288
TTLL4	chr2	218710835	218755416	218710844	218710894	+	241.330151848736
SNRPG	chr2	70281362	70293740	70293690	70293740	-	639.736258423859
EIF2B4	chr2	27364352	27370338	27370284	27370334	-	79.8349347875396
MAP4K4	chr2	101696850	101894690	101855976	101856026	+	16.4281273750533
MAT2A	chr2	85539168	85545281	85539164	85539214	+	2313.38776135253
PRKAG3	chr2	218822383	218832086	218831753	218831803	-	0.0
ADAM17	chr2	9488486	9556732	9555738	9555788	-	29.3977016185164
CALCRL	chr2	187341964	187448460	187448203	187448253	-	47.4590346390428
NABP1	chr2	191678068	191741097	191683504	191683554	+	0.0
LNPK	chr2	175923882	176002839	176002244	176002294	-	65.1360839782814
PPM1G	chr2	27381195	27409591	27409525	27409575	-	130.656451637851
E2F6	chr2	11444375	11466177	11451646	11451696	-	0.0
STON1	chr2	48529383	48598513	48530170	48530216	+	23.2491627179117
MERTK	chr2	111898607	112029561	111997369	111997419	+	0.0
YWHAQ	chr2	9583967	9630997	9630964	9631014	-	784.8033481100019
NDUFA10	chr2	239892450	240025743	240025352	240025402	-	66.2408995619839
MORN2	chr2	38875976	38929072	38875990	38876040	+	18.6377585424581
FZD5	chr2	207762598	207769906	207769513	207769563	-	0.0
HPCAL1	chr2	10302889	10427617	10302888	10302938	+	2.30570208772678
BOLL	chr2	197726879	197786762	197786262	197786312	-	0.0
RAB1A	chr2	65070696	65130331	65130056	65130106	-	143.145671279704
MCEE	chr2	71109684	71130239	71130189	71130239	-	23.0570208772678
