fold	val_chr	overall_spearman	chr	mean_spearman
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr3	0.7462240995767153
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr4	0.7387556727397269
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr5	0.7682742786035641
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr6	0.7009240145579918
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr7	0.729586221057382
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr8	0.7530810408829691
3	chr4,chr9,chr14,chr19	0.7157378040475398	chr9	0.709945363153802
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr10	0.7356859864094847
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr11	0.768549900405464
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr12	0.7533866247145292
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr13	0.7017266456334368
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr14	0.7169895031581299
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr15	0.764578387049865
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr16	0.6931679993781779
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr17	0.7175544674394095
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr18	0.7607883970732725
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr19	0.7020506892712196
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr2	0.7012695874659421
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr20	0.7250179844035507
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr21	0.7190841335990235
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr22	0.6931708251493242
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr3	0.7462240995767153
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr4	0.7387556727397269
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr5	0.7682742786035641
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr6	0.7009240145579918
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr7	0.729586221057382
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr8	0.7530810408829691
4	chr5,chr10,chr15,chr20	0.7482288879830428	chr9	0.709945363153802
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr10	0.7356859864094847
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr11	0.768549900405464
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr12	0.7533866247145292
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr13	0.7017266456334368
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr14	0.7169895031581299
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr15	0.764578387049865
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr16	0.6931679993781779
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr17	0.7175544674394095
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr18	0.7607883970732725
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr19	0.7020506892712196
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr2	0.7012695874659421
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr20	0.7250179844035507
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr21	0.7190841335990235
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr22	0.6931708251493242
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr3	0.7462240995767153
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr4	0.7387556727397269
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr5	0.7682742786035641
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr6	0.7009240145579918
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr7	0.729586221057382
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr8	0.7530810408829691
5	chr6,chr11,chr16,chr21	0.7321993501699252	chr9	0.709945363153802
