gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
LPP	chr3	188153284	188890671	188569030	188569080	+	0.0
NEK10	chr3	27106484	27369460	27216425	27216475	-	0.0
TCAIM	chr3	44338119	44409451	44338451	44338501	+	0.480535524165267
PIK3CA	chr3	179148114	179240093	179148113	179148163	+	18.6447783376123
PLXNB1	chr3	48403854	48430086	48409669	48409719	-	0.0
EXOSC7	chr3	44975241	45036066	44975356	44975406	+	0.0
KNG1	chr3	186717348	186744410	186717347	186717397	+	0.0
RPL32	chr3	12834485	12841582	12841496	12841546	-	911.671996446344
CDCP1	chr3	45082277	45146422	45146372	45146422	-	21.1435630632717
TMEM89	chr3	48620759	48621769	48621805	48621855	-	0.0
SPSB4	chr3	141051347	141148611	141066637	141066687	+	0.0
MKRN2	chr3	12557057	12586208	12557086	12557136	+	37.0973424655586
APOD	chr3	195568705	195584033	195583904	195583954	-	1.05717815316359
CLDN16	chr3	190322541	190412138	190322540	190322590	+	2.59489183049244
TM4SF19	chr3	196319342	196338503	196324274	196324322	-	0.0
PBRM1	chr3	52545352	52685917	52678517	52678567	-	1.05717815316359
XXYLT1	chr3	195068284	195271159	195094159	195094209	-	0.0
CCR1	chr3	46201711	46208313	46208346	46208396	-	18.6447783376123
TMEM42	chr3	44861904	44865670	44861868	44861918	+	24.411204627595502
EPHB3	chr3	184561785	184582408	184561783	184561833	+	0.0
FBXO40	chr3	121593379	121630295	121593118	121593168	+	0.0
RAB5A	chr3	19947097	19985175	19947378	19947428	+	8.553532330141751
GPR62	chr3	51955381	51957499	51955313	51955363	+	0.0
PSMD2	chr3	184299198	184309050	184302029	184302079	+	2.1143563063271698
ACKR4	chr3	132597270	132618967	132597236	132597286	+	0.0
EFHB	chr3	19879472	19947025	19933242	19933292	-	0.0
TMEM212	chr3	171843349	171938715	171900510	171900560	+	0.0
GPR160	chr3	170037995	170085392	170057840	170057890	+	0.0
ABI3BP	chr3	100749156	100993515	100930944	100930994	-	0.0
TRA2B	chr3	185914558	185938103	185937979	185938029	-	1129.83512441737
GLT8D1	chr3	52694486	52706032	52705790	52705840	-	18.6447783376123
CAMK2N2	chr3	184259213	184261553	184261413	184261463	-	0.480535524165267
SLC2A2	chr3	170996347	171026743	171026700	171026750	-	0.0
RARRES1	chr3	158696892	158732489	158732439	158732489	-	0.0
COX17	chr3	119654513	119677454	119677404	119677454	-	603.840939666074
VWA5B2	chr3	184229585	184242329	184235018	184235068	+	0.0
ITIH1	chr3	52777595	52792068	52779925	52779975	+	0.0
TMPRSS7	chr3	112034843	112081269	112034842	112034892	+	0.0
TRAT1	chr3	108822770	108855005	108822772	108822822	+	2.1143563063271698
KCNH8	chr3	19148510	19535642	19148533	19148583	+	0.0
HMCES	chr3	129278828	129306186	129278955	129279005	+	69.9659723184628
RPL35A	chr3	197950190	197956610	197953562	197953612	+	0.0
MOBP	chr3	39467198	39529479	39467679	39467729	+	0.0
CELSR3	chr3	48636463	48662886	48662865	48662915	-	0.0
CFAP92	chr3	128909866	129002690	128994065	128994115	-	0.0
STAG1	chr3	136336236	136752403	136752353	136752403	-	144.400925011663
ERC2	chr3	55508311	56468467	55647176	55647226	-	0.0
CMTM7	chr3	32391698	32483067	32391888	32391938	+	3.5559628788229705
RFTN1	chr3	16313574	16514026	16370916	16370966	-	19.5097422811098
CMTM8	chr3	32238679	32370321	32238678	32238728	+	0.0
PLS1	chr3	142596393	142713664	142596415	142596465	+	56.895406061167606
ACOX2	chr3	58505136	58537283	58534946	58534979	-	0.0
PRRT3	chr3	9945542	9952408	9952340	9952390	-	18.068135708614
LMCD1	chr3	8501807	8574668	8501857	8501907	+	10.1873531123037
SPATA12	chr3	57060664	57075432	57060440	57060490	+	0.0
C3orf56	chr3	127193131	127198185	127193130	127193180	+	0.0
ATP11B	chr3	182793503	182921629	182879538	182879588	+	0.480535524165267
DIPK2A	chr3	143971823	144048719	143972654	143972704	+	1.05717815316359
ZNF148	chr3	125225669	125375325	125375304	125375354	-	13.0705662572953
SLC22A13	chr3	38265812	38278757	38265811	38265861	+	0.0
TAMM41	chr3	11817080	11846919	11846814	11846864	-	35.1752003688975
PLAAT1	chr3	193241128	193277738	193241124	193241174	+	0.0
BDH1	chr3	197509783	197573323	197555937	197555987	-	50.74455135185221
EIF4E3	chr3	71675414	71754773	71754333	71754383	-	0.0
FOXL2	chr3	138944224	138947137	138947090	138947140	-	0.0
CCR2	chr3	46353864	46360940	46353863	46353913	+	0.0
GRM2	chr3	51707068	51718613	51707087	51707137	+	0.0
LEKR1	chr3	156825481	157046129	156826306	156826356	+	3.5559628788229705
SH3BP5	chr3	15254353	15341368	15333139	15333189	-	0.0
ABHD14A-ACY1	chr3	51974706	51989183	51975049	51975099	+	27.6307926395028
ZNF860	chr3	31981750	31991723	31981773	31981823	+	0.0
METTL6	chr3	15381275	15440566	15427490	15427540	-	69.4854367942975
VILL	chr3	37988059	38007188	37994152	37994202	+	9.03406785430701
TADA3	chr3	9779967	9793011	9792961	9793011	-	3.07542735465771
RPL29	chr3	51993522	51995895	51995892	51995942	-	354.058574204968
PP2D1	chr3	19979961	20012267	20012217	20012267	-	0.0
DNAH12	chr3	57293699	57544344	57544294	57544344	-	0.0
GYG1	chr3	148991408	149031775	148992370	148992420	+	0.0
PDZRN3	chr3	73382431	73624941	73388096	73388146	-	0.0
MECOM	chr3	169083499	169663775	169146255	169146305	-	0.0
PEX5L	chr3	179794958	180037053	179974028	179974078	-	2.1143563063271698
VEPH1	chr3	157259742	157533619	157503377	157503427	-	0.0
BAP1	chr3	52401008	52410008	52409901	52409951	-	1.63382078216191
KIF15	chr3	44761717	44873372	44761861	44761884	+	0.0
DPPA4	chr3	109326144	109337546	109337522	109337572	-	7.111925757645951
TXNRD3	chr3	126571779	126655124	126609195	126609245	-	0.0
TMA7	chr3	48440257	48444208	48440256	48440306	+	189.427103625948
PFN2	chr3	149964904	150050788	149970854	149970904	-	62.08518972215239
TP63	chr3	189631389	189897276	189789800	189789842	+	0.0
WNT5A	chr3	55465715	55490539	55470091	55470141	-	0.0
THPO	chr3	184371935	184381968	184378094	184378144	-	0.0
GRIP2	chr3	14489107	14556075	14540324	14540374	-	0.0
BBX	chr3	107522936	107811339	107684555	107684605	+	0.0
LAMP3	chr3	183122215	183163839	183162861	183162911	-	0.480535524165267
TBCCD1	chr3	186546067	186570543	186554425	186554475	-	0.0
IL12A	chr3	159988835	159996019	159988835	159988885	+	0.480535524165267
PARP15	chr3	122577628	122639047	122577601	122577651	+	258.191737133998
GMNC	chr3	190852737	190892429	190858010	190858060	-	0.0
ZDHHC23	chr3	113947901	113965401	113948506	113948556	+	0.0
TMEM115	chr3	50354750	50359521	50359560	50359610	-	2.1143563063271698
TRAK1	chr3	42013802	42225890	42149234	42149284	+	0.0
RAD54L2	chr3	51538719	51668667	51541579	51541629	+	0.0
FRG2C	chr3	75664328	75667220	75664329	75664379	+	0.0
XPC	chr3	14145147	14178621	14170564	14170614	-	0.0
PIGZ	chr3	196946356	196969060	196951880	196951930	-	0.0
POMGNT2	chr3	43079229	43106085	43106026	43106076	-	0.480535524165267
DRD3	chr3	114127580	114199407	114179002	114179052	-	0.0
CHCHD4	chr3	14112077	14124870	14124699	14124749	-	6.63139023348068
TMEM108	chr3	133038391	133397775	133192774	133192824	+	0.0
SPINK8	chr3	48306842	48333661	48328291	48328341	-	0.0
TRAIP	chr3	49828601	49856574	49856524	49856574	-	53.916085811342896
PRSS45P	chr3	46742092	46750891	46744705	46744755	-	0.0
SEC22A	chr3	123201927	123274136	123201928	123201978	+	84.766466462753
SGO1	chr3	20160593	20186206	20186156	20186206	-	69.9659723184628
CADPS	chr3	62398346	62875416	62466631	62466681	-	0.0
MRPL47	chr3	179588285	179604649	179604604	179604654	-	21.5279914826039
EAF2	chr3	121835183	121886526	121835208	121835258	+	241.805475759962
ROPN1	chr3	123968521	123992178	123980677	123980727	-	0.0
BTLA	chr3	112463966	112499472	112469972	112470022	-	1.05717815316359
RAB7A	chr3	128693669	128825942	128726121	128726171	+	2466.39663133065
PIK3CB	chr3	138652698	138834928	138742731	138742781	-	0.0
B3GNT5	chr3	183253253	183298504	183265320	183265370	+	0.0
CCDC12	chr3	46921726	46982010	46924109	46924159	-	0.0
CBLB	chr3	105655461	105869552	105869372	105869422	-	4.51703392715351
ZMAT3	chr3	178960121	179072215	179072229	179072279	-	44.2573217756211
MINDY4B	chr3	150870376	150905439	150891010	150891060	-	0.0
SLC25A38	chr3	39383370	39397351	39383347	39383397	+	103.122923485866
MCM2	chr3	127598410	127622436	127598409	127598459	+	358.863929446621
NMNAT3	chr3	139560180	139678017	139677967	139678017	-	3.5559628788229705
SELENOK	chr3	53884417	53891885	53891835	53891885	-	177.22150131215
TMEM44	chr3	194587673	194633689	194633639	194633689	-	2.59489183049244
STIMATE	chr3	52836219	52897548	52897546	52897596	-	16.145993611953003
PLSCR4	chr3	146192335	146251179	146251129	146251179	-	0.0
ABHD14B	chr3	51968510	51983409	51974016	51974066	-	307.254414151271
OR5AC2	chr3	98087173	98088102	98087172	98087222	+	0.0
NDUFB4	chr3	120596328	120602507	120596308	120596358	+	209.801809850555
COL8A1	chr3	99638475	99799226	99638621	99638664	+	0.0
ZNF660	chr3	44578223	44599694	44584961	44585007	+	3.5559628788229705
OPA1	chr3	193593144	193697811	193626057	193626107	+	0.0
ARL8B	chr3	5122249	5180911	5122248	5122298	+	132.051162040615
ZCWPW2	chr3	28348721	28538122	28435223	28435269	+	0.0
HEG1	chr3	124965710	125055997	125019446	125019496	-	0.0
MME	chr3	155024124	155183704	155079646	155079696	+	0.0
TM4SF1	chr3	149369022	149377692	149377692	149377742	-	0.0
PLD1	chr3	171600404	171810950	171810444	171810494	-	683.5137295726751
TMEM43	chr3	14125015	14143680	14125014	14125064	+	68.6685264032166
MIX23	chr3	122359591	122383231	122383181	122383231	-	23.8345619985972
TNIK	chr3	171058414	171460408	171063992	171064042	-	0.480535524165267
OR5H6	chr3	98263252	98265356	98264284	98264334	+	0.0
IL5RA	chr3	3066324	3126613	3109944	3109983	-	0.0
ALG3	chr3	184242301	184249548	184248921	184248971	-	86.6886085594141
STIMATE-MUSTN1	chr3	52833121	52897562	52840212	52840262	-	0.0
ABCC5	chr3	183919934	184017939	184017889	184017939	-	20.1824920149412
PCNP	chr3	101574180	101594465	101589748	101589798	+	1.63382078216191
PDCD6IP	chr3	33798571	33869707	33863895	33863945	+	0.0
MAP4	chr3	47850690	48089272	48089222	48089272	-	1.63382078216191
FYCO1	chr3	45917903	45995824	45995774	45995824	-	26.813882248421898
PLCL2	chr3	16802651	17090582	16884958	16885008	+	4.51703392715351
IQSEC1	chr3	12897043	13283281	12995076	12995126	-	0.0
MLF1	chr3	158571163	158607252	158571183	158571233	+	8.16910391080953
FAM3D	chr3	58633946	58666834	58657716	58657766	-	0.0
CASR	chr3	122183668	122291629	122184333	122184383	+	0.0
CDV3	chr3	133573686	133590261	133573975	133574025	+	12.59003073313
MSL2	chr3	136148917	136197241	136194504	136194554	-	0.0
CX3CR1	chr3	39263495	39281735	39280389	39280439	-	0.0
MAGI1	chr3	65353525	66038918	65597836	65597886	-	0.480535524165267
GPR87	chr3	151294086	151316820	151295234	151295284	-	0.0
RBM6	chr3	49940007	50100045	49940139	49940189	+	170.878432393169
DALRD3	chr3	49015488	49022293	49016461	49016511	-	2.59489183049244
DCP1A	chr3	53283429	53347586	53347536	53347586	-	58.0486913191642
EFCAB12	chr3	129401321	129428651	129428601	129428651	-	0.0
LRCH3	chr3	197791226	197888436	197791225	197791275	+	64.0073318188135
TNNC1	chr3	52451100	52454041	52454020	52454070	-	0.0
B4GALT4	chr3	119211732	119240946	119240614	119240664	-	4.90146234648572
ARPC4-TTLL3	chr3	9793082	9835401	9793081	9793124	+	257.03845187600103
H1-10	chr3	129314771	129316286	129316227	129316277	-	1.05717815316359
RAP2B	chr3	153162226	153170627	153162269	153162319	+	1.05717815316359
GTPBP8	chr3	112990984	113015060	112990984	112991034	+	20.4708133294404
GP5	chr3	194394821	194399266	194398304	194398354	-	0.0
MUC4	chr3	195747140	195791872	195778789	195778810	-	0.0
RSRC1	chr3	158105855	158545730	158110067	158110117	+	687.358013765997
ST3GAL6	chr3	98732236	98821201	98732368	98732418	+	0.0
MRPS25	chr3	15042460	15065317	15065267	15065317	-	511.09758350217794
EMC3	chr3	9962682	10011202	9986788	9986838	-	204.371758427488
CAMP	chr3	48223347	48225491	48223346	48223396	+	1.05717815316359
ARL6	chr3	97764521	97801229	97780173	97780220	+	0.480535524165267
SLC41A3	chr3	126006357	126101561	126084254	126084304	-	1.05717815316359
C3orf20	chr3	14675141	14773036	14675140	14675190	+	0.0
IL20RB	chr3	136946230	137011085	136946229	136946279	+	1.63382078216191
SENP5	chr3	196867856	196934714	196867944	196867994	+	2.59489183049244
CFAP20DC	chr3	58717365	59050084	59049982	59050032	-	11.773120342049
SELENOT	chr3	150602875	150630436	150626910	150626960	+	0.0
ACP3	chr3	132317369	132368298	132337351	132337401	+	0.0
PROS1	chr3	93873051	93980003	93973589	93973639	-	0.0
LRIG1	chr3	66378797	66501263	66498209	66498259	-	0.0
SLC12A8	chr3	125082636	125212864	125110668	125110718	-	0.0
TBC1D23	chr3	100260992	100325251	100279439	100279489	+	0.0
STT3B	chr3	31532638	31637616	31533624	31533674	+	0.480535524165267
MLH1	chr3	36993350	37050846	36993515	36993565	+	85.3431090917513
CCDC14	chr3	123897305	123961408	123949263	123949313	-	3.5559628788229705
PCYT1A	chr3	196214222	196287957	196287676	196287726	-	94.9538195750567
DCUN1D1	chr3	182938074	182985953	182985903	182985953	-	0.0
KLF15	chr3	126342635	126357408	126354235	126354285	-	0.0
SETD2	chr3	47016428	47164113	47163917	47163967	-	2.59489183049244
EFCC1	chr3	129001304	129040742	129030448	129030498	+	0.0
AMIGO3	chr3	49716829	49719684	49719645	49719695	-	4.90146234648572
CNTN6	chr3	1092658	1404217	1401284	1401334	+	0.0
BSN	chr3	49554477	49671549	49643028	49643078	+	0.0
ABTB1	chr3	127672935	127680926	127672939	127672989	+	49.01462346485721
ROPN1B	chr3	125969160	125983454	125969193	125969243	+	0.0
TF	chr3	133746040	133796641	133768031	133768081	+	0.0
PARP3	chr3	51942345	51948867	51942344	51942394	+	10.956209950968098
ZNF654	chr3	88059255	88144660	88139103	88139153	+	2.1143563063271698
TEX55	chr3	119146151	119160042	119146149	119146199	+	0.0
OXNAD1	chr3	16265160	16350299	16265198	16265248	+	228.879070159916
OR5K1	chr3	98463201	98472924	98469479	98469529	+	0.0
FNDC3B	chr3	172039578	172401669	172046912	172046947	+	0.0
HYAL3	chr3	50292831	50299405	50299351	50299401	-	14.8004941442902
PRR23C	chr3	139042102	139044892	139044842	139044892	-	0.0
PRR23B	chr3	139019031	139020926	139020876	139020926	-	0.0
TIMMDC1	chr3	119498547	119525090	119498546	119498596	+	292.646134216647
ALS2CL	chr3	46668995	46693704	46674648	46674698	-	0.0
MITF	chr3	69739456	69968336	69762723	69762773	+	0.0
LRRIQ4	chr3	169812870	169837773	169821921	169821971	+	0.0
IRAK2	chr3	10164919	10243745	10164864	10164914	+	12.59003073313
CFAP100	chr3	126394909	126436556	126416334	126416384	+	0.0
RETNLB	chr3	108743424	108757410	108756965	108757015	-	0.0
ATP13A4	chr3	193398967	193593111	193412321	193412371	-	0.0
P2RY14	chr3	151212117	151278542	151249064	151249114	-	0.0
TPRA1	chr3	127571232	127598267	127598201	127598251	-	13.0705662572953
ZBTB47	chr3	42653697	42667580	42658813	42658847	+	0.0
GPR149	chr3	154334943	154430190	154429665	154429715	-	0.0
SLC25A26	chr3	66133610	66388212	66221011	66221061	+	143.295693306082
TTC14	chr3	180602163	180617828	180602188	180602238	+	215.279914826039
SETD5	chr3	9397615	9479240	9397855	9397905	+	60.5474760448236
C3orf62	chr3	49268596	49277232	49274484	49274534	-	0.0
KLHL18	chr3	47282917	47346816	47282916	47282966	+	57.4720486901659
MAP3K13	chr3	185282941	185489094	185437544	185437594	+	0.0
LMLN	chr3	197960200	198043720	197960216	197960266	+	4.51703392715351
VGLL4	chr3	11556069	11771350	11771300	11771350	-	0.0
CD200R1	chr3	112921205	112975103	112974862	112974912	-	0.0
NEPRO	chr3	113002444	113019861	113019656	113019706	-	126.573057065131
HESX1	chr3	57197838	57227606	57199937	57199987	-	0.0
HLTF	chr3	149030127	149086554	149050231	149050240	-	0.0
TFG	chr3	100709295	100748964	100709471	100709521	+	48.3418737310258
SEC61A1	chr3	128051641	128071683	128052425	128052475	+	93.2238916880617
EHHADH	chr3	185190624	185281990	185254048	185254098	-	3.07542735465771
TRIM71	chr3	32817997	32897824	32818017	32818067	+	0.0
PPM1M	chr3	52245759	52250599	52246169	52246219	+	0.0
SLMAP	chr3	57755450	57930003	57755449	57755485	+	0.0
IQCB1	chr3	121769761	121835079	121834966	121835016	-	807.491894807314
COMMD2	chr3	149738472	149752495	149752449	149752499	-	228.20632042608503
RPUSD3	chr3	9837849	9844602	9843968	9844018	-	199.03781410925305
POPDC2	chr3	119636457	119665324	119654677	119654727	-	0.0
NCBP2AS2	chr3	196942674	196943543	196942622	196942672	+	31.2348090707423
HTR3C	chr3	184053047	184060673	184053046	184053096	+	0.0
DHFR2	chr3	94047836	94063389	94062937	94062987	-	24.891740151760803
IL17RD	chr3	57089982	57170306	57170256	57170306	-	0.0
GCSAM	chr3	112120839	112133270	112133201	112133251	-	1114.65020185375
LRRC15	chr3	194355249	194369743	194369693	194369743	-	0.0
GOLGB1	chr3	121663199	121749755	121749705	121749755	-	448.772126017942
PLA1A	chr3	119597875	119629811	119598584	119598626	+	1.05717815316359
CMC1	chr3	28241584	28325142	28316352	28316402	+	0.0
EIF4G1	chr3	184314495	184335358	184320312	184320362	+	0.480535524165267
STAC	chr3	36380503	36548007	36380527	36380577	+	0.0
NISCH	chr3	52455118	52493068	52455616	52455666	+	19.5097422811098
CMSS1	chr3	99817837	100181732	100166332	100166382	+	0.0
PARL	chr3	183829271	183884933	183884858	183884908	-	69.4854367942975
SCN11A	chr3	38845764	39052157	38950312	38950362	-	0.0
SEC62	chr3	169966635	169998373	169966764	169966814	+	669.770413581548
KPNA1	chr3	122421902	122514945	122496587	122496637	-	6.63139023348068
RTP1	chr3	187197486	187201462	187197485	187197535	+	0.480535524165267
EDEM1	chr3	5187646	5219958	5187672	5187722	+	91.4939638010668
BCL6	chr3	187721377	187745725	187736519	187736569	-	0.0
OR5K4	chr3	98353854	98354819	98353853	98353903	+	0.0
SLC35A5	chr3	112561709	112585579	112570438	112570488	+	0.0
XYLB	chr3	38346760	38421348	38346759	38346809	+	39.4039129815519
DOCK3	chr3	50674927	51384198	50675240	50675290	+	0.0
GUCA1C	chr3	108907792	108953879	108953845	108953895	-	0.0
PLCH1	chr3	155375580	155745071	155745017	155745067	-	0.0
CAMK1	chr3	9757347	9769992	9757997	9758047	-	0.0
ULK4	chr3	41246599	41962130	41962065	41962115	-	8.553532330141751
UBA5	chr3	132654446	132679794	132659917	132659967	+	82.41184239434321
CEP63	chr3	134485699	134587789	134485742	134485792	+	20.7591346439395
TMEM41A	chr3	185476496	185499057	185499007	185499057	-	17.2992788699496
SERPINI2	chr3	167441789	167479004	167478954	167479004	-	0.0
PLOD2	chr3	146069440	146163653	146160942	146160992	-	0.0
ACTL6A	chr3	179562886	179588407	179562919	179562969	+	312.059769392924
RFC4	chr3	186789880	186807058	186794809	186794859	-	0.480535524165267
DNAJC19	chr3	180983697	180989774	180989691	180989741	-	841.898238337547
CSTA	chr3	122325248	122341969	122325261	122325311	+	0.0
PRKAR2A	chr3	48744597	48847874	48847796	48847846	-	12.59003073313
CRBN	chr3	3144628	3179727	3179660	3179710	-	95.2421408895558
RYK	chr3	134065303	134250859	134250422	134250468	-	0.0
WDR49	chr3	167478684	167653983	167653928	167653978	-	0.0
FBXO45	chr3	196568611	196589059	196568610	196568660	+	15.0888154587894
USP4	chr3	49277144	49340712	49340021	49340071	-	156.36625956337798
C3orf85	chr3	109118252	109151401	109136713	109136741	+	0.0
NMD3	chr3	161104696	161253532	161221287	161221331	+	56.6070847466684
EXOG	chr3	38496127	38542161	38496126	38496176	+	0.0
A4GNT	chr3	138123713	138132390	138132337	138132387	-	0.0
AGTR1	chr3	148697784	148743008	148730123	148730173	+	0.0
OTOL1	chr3	161496808	161503942	161496807	161496857	+	0.0
TUSC2	chr3	50320027	50328251	50328201	50328251	-	37.0973424655586
POU1F1	chr3	87259404	87276584	87276537	87276587	-	0.0
AP2M1	chr3	184174689	184184214	184174854	184174904	+	1642.08599317755
AHSG	chr3	186613060	186621318	186613084	186613134	+	0.0
CSRNP1	chr3	39141855	39154562	39154512	39154562	-	0.0
GHSR	chr3	172443291	172448456	172448405	172448455	-	0.0
CSPG5	chr3	47562238	47580792	47580742	47580792	-	0.0
PIGX	chr3	196639775	196736007	196712357	196712407	+	2.1143563063271698
FGF12	chr3	192139390	192767764	192727537	192727587	-	0.0
OXSM	chr3	25782917	25794534	25791020	25791070	+	0.0
CHMP2B	chr3	87227271	87255556	87227284	87227334	+	373.760530695744
COL6A5	chr3	130345516	130484844	130345515	130345565	+	0.0
POGLUT1	chr3	119468963	119494708	119468962	119469012	+	160.594972176032
FANCD2	chr3	10026370	10101932	10028619	10028669	+	0.0
EEFSEC	chr3	128153481	128408646	128153667	128153717	+	0.0
TM4SF4	chr3	149474697	149503394	149474698	149474748	+	0.0
GORASP1	chr3	39096599	39107863	39107590	39107640	-	39.0194845622196
RUBCN	chr3	197668867	197749727	197749677	197749727	-	1.63382078216191
GBE1	chr3	81489703	81761645	81577924	81577943	-	0.0
CCDC66	chr3	56557161	56621837	56558854	56558904	+	0.480535524165267
PCOLCE2	chr3	142815922	142889206	142888695	142888745	-	0.0
TM4SF19-DYNLT2B	chr3	196316082	196338373	196338323	196338373	-	0.0
TRIM59	chr3	160432445	160485773	160485723	160485773	-	0.0
OR5K2	chr3	98497681	98498631	98497603	98497653	+	0.0
HDAC11	chr3	13479724	13506424	13496825	13496852	+	0.0
NBEAL2	chr3	46979666	47009704	46979682	46979732	+	21.81631279710309
BOC	chr3	113211003	113287459	113284559	113284567	+	0.0
SLCO2A1	chr3	133932701	134052184	134029875	134029925	-	0.0
ACAD11	chr3	132558138	132660082	132620378	132620406	-	0.0
ALDH1L1	chr3	126103562	126197994	126115452	126115502	-	0.0
DZIP3	chr3	108589705	108694840	108589704	108589754	+	75.1557559794477
TOPAZ1	chr3	44241886	44332098	44241885	44241935	+	0.0
C3orf52	chr3	112086335	112131004	112111451	112111501	+	0.0
TEX264	chr3	51662693	51704323	51671231	51671281	+	137.817588330598
FRMD4B	chr3	69168782	69542583	69542533	69542583	-	0.0
IFT80	chr3	160256986	160399880	160399195	160399245	-	303.938719034531
P3H2	chr3	189956728	190122437	190121628	190121678	-	1.05717815316359
CRTAP	chr3	33114014	33147773	33114053	33114103	+	5.38199787065099
PLCD1	chr3	38007496	38029642	38024526	38024576	-	4.90146234648572
NICN1	chr3	49422333	49429326	49429276	49429326	-	39.4039129815519
SEC22C	chr3	42547969	42601080	42581937	42581987	-	48.3418737310258
ABHD14A	chr3	51971426	51981196	51975102	51975152	+	3.07542735465771
CLRN1	chr3	150926163	150972727	150972949	150972999	-	0.0
ABCF3	chr3	184186095	184194012	184186160	184186210	+	258.43200489608
KY	chr3	134599923	134651636	134650972	134651022	-	0.0
IFRD2	chr3	50287732	50292918	50288589	50288639	-	0.480535524165267
LRRC58	chr3	120324509	120349354	120349289	120349339	-	47.47690978752829
GTF2E1	chr3	120742637	120783069	120742731	120742781	+	526.570827380299
UMPS	chr3	124730433	124749273	124738130	124738180	+	0.480535524165267
PIK3R4	chr3	130678934	130746829	130686365	130686415	-	0.0
ZBTB20	chr3	114314500	115147288	115147221	115147271	-	21.81631279710309
HTR3D	chr3	184031544	184039369	184032830	184032880	+	0.0
