gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
MFSD13A	chr10	102461395	102477045	102465980	102466030	+	0.0
FGFBP3	chr10	91906584	91909486	91909433	91909483	-	111.538338493783
PDCD11	chr10	103396626	103446294	103396647	103396697	+	1827.07676268283
CCDC186	chr10	114120862	114174232	114174170	114174220	-	281.96815114492
PGAM1	chr10	97426191	97433444	97427533	97427583	+	0.0
LIPF	chr10	88664441	88678814	88675492	88675542	+	0.0
RBM17	chr10	6089034	6117457	6089345	6089395	+	0.0
C10orf95	chr10	102449837	102451543	102451493	102451543	-	0.0
WAC	chr10	28532493	28623112	28532492	28532542	+	0.0
KIF20B	chr10	89701590	89774939	89701678	89701717	+	0.96070920321949
BCCIP	chr10	125823546	125853695	125823545	125823595	+	840.524481896732
TEX36	chr10	125576522	125683163	125683056	125683106	-	0.0
EIF3A	chr10	119033670	119080823	119059840	119059890	-	0.0
WAPL	chr10	86435256	86521792	86443982	86444032	-	0.0
CFAP58	chr10	104353833	104455102	104376854	104376893	+	0.288212760965847
ABCC2	chr10	99782640	99852594	99792288	99792338	+	0.0
MYO3A	chr10	25934229	26212532	26165841	26165891	+	0.0
HNRNPF	chr10	43385617	43409186	43396767	43396817	-	28.4369924152969
APBB1IP	chr10	26438341	26567803	26438424	26438455	+	0.0
POLR3A	chr10	77975149	78029515	78009617	78009667	-	0.288212760965847
DNA2	chr10	68414064	68472121	68442956	68443006	-	0.288212760965847
NANOS1	chr10	119029714	119033730	119030425	119030475	+	0.0
CABCOCO1	chr10	61662929	61766766	61662960	61663010	+	0.0
PNLIP	chr10	116545931	116567855	116545930	116545958	+	0.0
ACTA2	chr10	88935074	88991339	88991289	88991339	-	2.6899857690145703
SEC31B	chr10	100486646	100519864	100519788	100519838	-	0.480354601609745
SLC18A3	chr10	49610310	49612720	49610300	49610350	+	0.0
PALD1	chr10	70478767	70568450	70478820	70478870	+	0.672496442253643
DNAJB12	chr10	72332830	72355149	72336815	72336865	-	0.0
RRP12	chr10	97356358	97426076	97426026	97426076	-	2.11356024708288
AGAP6	chr10	49982190	50011654	49988317	49988367	+	0.0
CPXM2	chr10	123706207	123940267	123891764	123891814	-	1.7292765657950802
FFAR4	chr10	93566665	93604480	93566664	93566714	+	0.0
FUOM	chr10	133355158	133358025	133357687	133357737	-	9.030666510263211
ST8SIA6	chr10	17315421	17454595	17327059	17327109	-	0.0
WNT8B	chr10	100463009	100483744	100463040	100463090	+	0.0
HELLS	chr10	94501434	94613905	94569194	94569244	+	0.096070920321949
ZNF438	chr10	30820207	31031937	31031887	31031937	-	0.480354601609745
SFXN2	chr10	102714538	102743492	102714600	102714650	+	50.4372331690232
VENTX	chr10	133237855	133241928	133237403	133237453	+	0.0
TBATA	chr10	70771238	70785401	70785351	70785401	-	0.0
NFKB2	chr10	102394110	102402524	102395692	102395742	+	5.86032613963889
GHITM	chr10	84139482	84154841	84139501	84139551	+	334.422873640705
ECHS1	chr10	133362485	133373354	133373639	133373689	-	0.096070920321949
DUSP13	chr10	75094432	75109221	75099465	75099515	-	0.0
C10orf88	chr10	122930901	122954311	122954261	122954311	-	9.7992338728388
TCF7L2	chr10	112950247	113167678	112950249	112950299	+	247.862974430628
JMJD1C	chr10	63167221	63521850	63193287	63193337	-	0.0
CYP2C18	chr10	94683729	94736190	94683774	94683824	+	0.0
MSS51	chr10	73423579	73433561	73433512	73433561	-	0.096070920321949
KLLN	chr10	87859158	87863533	87863387	87863437	-	0.0
LIPM	chr10	88802730	88820546	88805978	88806005	+	0.0
AKR1C1	chr10	4963253	4983283	4963444	4963494	+	0.0
GPAM	chr10	112149865	112215377	112183713	112183763	-	89.15381405876872
MRC1	chr10	17809348	17911164	17809343	17809393	+	0.0
RSU1	chr10	16590611	16817463	16817404	16817454	-	145.547444287753
PDZD7	chr10	101007679	101032295	101031107	101031157	-	8.83852466961931
MXI1	chr10	110207605	110287365	110227365	110227386	+	0.0
CSGALNACT2	chr10	43138445	43185302	43138485	43138535	+	2.97819852998042
SPOCK2	chr10	72059034	72089032	72068815	72068865	-	0.0
ARMS2	chr10	122454653	122457352	122454652	122454702	+	0.0
CACUL1	chr10	118674167	118755249	118691515	118691565	-	0.096070920321949
SIRT1	chr10	67884656	67918390	67885180	67885230	+	1.53713472515118
ODAD2	chr10	27775186	27999079	27998998	27999048	-	0.672496442253643
UBE2D1	chr10	58334979	58370751	58334974	58335024	+	31.895545546887103
IFIT3	chr10	89327307	89377473	89332483	89332533	+	0.288212760965847
NPY4R	chr10	46461099	46465958	46463729	46463755	-	0.0
PPA1	chr10	70202835	70233911	70233861	70233911	-	0.096070920321949
BMPR1A	chr10	86756601	86932825	86756649	86756699	+	89.15381405876872
PPP2R2D	chr10	131901008	131959834	131901265	131901315	+	1.05678012354144
WDR11	chr10	120851305	120909524	120851780	120851830	+	0.0
HPSE2	chr10	98457077	99235862	99235812	99235862	-	0.0
NEUROG3	chr10	69571698	69573422	69573209	69573238	-	0.0
PCGF5	chr10	91163012	91284337	91220176	91220226	+	0.0
GPR158	chr10	25174802	25602229	25466189	25466239	+	0.0
A1CF	chr10	50799409	50885675	50828411	50828461	-	0.0
GPRIN2	chr10	46541736	46556658	46555480	46555530	-	0.0
GLUD1	chr10	87050202	87094843	87094816	87094866	-	28.6291342559408
TRDMT1	chr10	17137336	17202054	17174610	17174660	-	0.096070920321949
EGR2	chr10	62811996	62819167	62816316	62816366	-	0.672496442253643
PLAC9	chr10	80131682	80145359	80144047	80144097	+	0.0
GATA3	chr10	8045378	8075198	8054805	8054855	+	0.0
BNIP3	chr10	131967684	131981967	131981917	131981967	-	116.053671748914
SUPV3L1	chr10	69180234	69209099	69207775	69207825	+	0.0
CACNB2	chr10	18140424	18543557	18340921	18340971	+	0.0
PLAU	chr10	73909177	73917496	73911103	73911153	+	60.0443252012181
PIK3AP1	chr10	96593315	96720514	96700828	96700878	-	0.0
OGA	chr10	101784443	101818465	101797979	101798017	-	1.92141840643898
FAM24B	chr10	122849078	122879641	122879548	122879598	-	0.480354601609745
PLCE1	chr10	93993931	94332823	94089025	94089075	+	0.0
SLC18A2	chr10	117241093	117279430	117241092	117241142	+	29.1094888575506
PYROXD2	chr10	98383565	98415182	98388386	98388436	-	0.0
ADRB1	chr10	114043866	114046904	114044055	114044105	+	0.0
NET1	chr10	5412557	5459056	5452418	5452468	+	0.96070920321949
ZFYVE27	chr10	97737121	97760907	97737122	97737172	+	70.6121264366325
SEPHS1	chr10	13317428	13348298	13348248	13348298	-	23.0570208772678
SORCS1	chr10	106573663	107164706	106611937	106611987	-	0.096070920321949
HK1	chr10	69269984	69401884	69269983	69270033	+	0.0
SLC35G1	chr10	93893973	93956062	93893990	93894040	+	4.03497865352186
GAD2	chr10	26216665	26304558	26216732	26216782	+	0.096070920321949
MARCHF8	chr10	45470650	45480390	45535321	45535371	-	0.0
CPEB3	chr10	92046692	92291078	92243229	92243279	-	0.0
DHX32	chr10	125836337	125896436	125896386	125896436	-	1.2489219641853402
FAM25C	chr10	47995322	47999791	47999741	47999791	-	0.0
NODAL	chr10	70431936	70447951	70441617	70441667	-	0.096070920321949
LARP4B	chr10	806933	931821	931427	931476	-	1.53713472515118
BMI1	chr10	22321099	22331484	22321584	22321634	+	0.672496442253643
PRDX3	chr10	119167720	119178812	119174722	119174772	-	0.0
LRRC20	chr10	70298970	70382650	70376729	70376779	-	0.0
RNLS	chr10	88273864	88584530	88583282	88583332	-	16.1399146140874
ARMH3	chr10	101845599	102056193	102002014	102002064	-	0.0
TMEM273	chr10	49154725	49188585	49166943	49166993	-	0.0
ARHGAP19	chr10	97222173	97292673	97292623	97292673	-	298.780562201261
HMX3	chr10	123135970	123139423	123135961	123136011	+	0.0
TLX1	chr10	101131300	101137789	101131303	101131353	+	0.0
ANKRD16	chr10	5861616	5889906	5889848	5889898	-	28.8693115567457
SEC23IP	chr10	119892730	119944657	119892710	119892760	+	167.547685041479
EIF4EBP2	chr10	70404145	70428618	70404378	70404428	+	0.672496442253643
SKIDA1	chr10	21513475	21526368	21525632	21525682	-	0.0
MAPK8	chr10	48306639	48439360	48307025	48307075	+	0.0
GTPBP4	chr10	988434	1019932	1005837	1005887	+	1.7292765657950802
PSTK	chr10	122954381	122997513	122980479	122980529	+	0.288212760965847
DYDC1	chr10	80336105	80356755	80356705	80356755	-	0.0
ACSM6	chr10	95194200	95228928	95194476	95194526	+	0.0
CAMK1D	chr10	12349547	12835545	12349732	12349782	+	1.05678012354144
SHOC2	chr10	110919367	111017307	110919592	110919642	+	215.775287043098
SHLD2	chr10	87094161	87191465	87095195	87095245	+	100.922501798207
IFIT1B	chr10	89378056	89385205	89378055	89378105	+	0.0
ZMIZ1	chr10	79068966	79316519	79277178	79277228	+	0.0
UBTD1	chr10	97498924	97571206	97498867	97498917	+	6.24460982092669
IDE	chr10	92451684	92574096	92574026	92574076	-	76.7606653372373
LYZL2	chr10	30611779	30629762	30629712	30629762	-	0.0
DYDC2	chr10	80344745	80368073	80356296	80356346	+	0.0
CDNF	chr10	14819245	14838575	14836250	14836290	-	0.0
C10orf62	chr10	97589721	97590934	97589726	97589776	+	0.0
PDE6C	chr10	93612537	93666010	93662055	93662105	+	0.0
CFAP70	chr10	73253762	73358864	73297066	73297116	-	0.0
DUSP5	chr10	110497907	110511533	110497837	110497887	+	0.0
MALRD1	chr10	19048801	19790401	19048770	19048820	+	0.0
AVPI1	chr10	97677424	97687241	97687273	97687323	-	0.480354601609745
DMBT1	chr10	122560665	122643736	122560664	122560714	+	0.0
PAPSS2	chr10	87659613	87747705	87660983	87661033	+	0.096070920321949
PDZD8	chr10	117277274	117375440	117314185	117314235	-	0.0
MCMBP	chr10	119829404	119892556	119872799	119872849	-	19.0220422237459
TRUB1	chr10	114938195	114977676	114938385	114938435	+	0.672496442253643
FZD8	chr10	35638247	35642296	35642228	35642278	-	1.7292765657950802
LGI1	chr10	93757840	93806272	93788655	93788705	+	0.0
FGF8	chr10	101770109	101780371	101775868	101775900	-	0.0
ZNF37A	chr10	38094334	38150293	38094335	38094385	+	83.005275158164
SLC39A12	chr10	17951839	18043292	17951913	17951963	+	0.0
CTBP2	chr10	124984317	125161170	125159907	125159957	-	0.288212760965847
ASB13	chr10	5638867	5666595	5641769	5641812	-	0.0
ZNF33A	chr10	38010650	38065088	38010654	38010704	+	67.3457151456863
BORCS7	chr10	102854259	102864961	102854261	102854311	+	16.7163401360191
FBH1	chr10	5890203	5937594	5890230	5890280	+	48.996169364194
FXYD4	chr10	43371636	43376335	43374468	43374502	+	0.0
C10orf53	chr10	49679651	49710261	49679685	49679735	+	0.0
EXOSC1	chr10	97435909	97446017	97445800	97445850	-	0.288212760965847
RBM20	chr10	110644336	110839468	110835177	110835227	+	0.0
AGAP9	chr10	47501854	47523638	47523588	47523638	-	0.0
ALOX5	chr10	45374176	45446119	45440429	45440479	+	0.096070920321949
JAKMIP3	chr10	132036336	132184858	132104670	132104720	+	0.096070920321949
CEP55	chr10	93496612	93529092	93507009	93507056	+	0.0
COMTD1	chr10	75233641	75236030	75235961	75236011	-	13.161716084107
AKR1C4	chr10	5195462	5218949	5196834	5196884	+	0.0
RTKN2	chr10	62183035	62268844	62268657	62268707	-	48.467779302423295
PARD3	chr10	34109560	34815325	34815275	34815325	-	2.30570208772678
BTBD16	chr10	122271296	122338159	122331966	122332016	+	0.0
GPR26	chr10	123666355	123697399	123666354	123666404	+	0.0
LHPP	chr10	124461823	124617888	124546024	124546074	+	0.0
CALML5	chr10	5498697	5499570	5499505	5499555	-	0.0
NKX1-2	chr10	124445243	124450035	124450134	124450184	-	0.0
ELOVL3	chr10	102226299	102229589	102226327	102226377	+	0.0
KCNK18	chr10	117197489	117210299	117197488	117197538	+	0.0
PRF1	chr10	70597348	70602759	70602725	70602775	-	0.0
ZNF248	chr10	37776526	37858106	37857560	37857610	-	0.0
HNRNPH3	chr10	68331174	68343193	68338805	68338855	+	0.480354601609745
NUDT5	chr10	12165330	12196144	12195819	12195869	-	238.255882398434
IPMK	chr10	58191517	58267894	58267884	58267934	-	0.672496442253643
MAP3K8	chr10	30434021	30461833	30434020	30434070	+	6.24460982092669
CELF2	chr10	10798397	11336675	11017922	11017972	+	2.30570208772678
CC2D2B	chr10	95907603	96033745	96000125	96000175	+	0.0
TDRD1	chr10	114179270	114232304	114179269	114179319	+	0.0
ITIH2	chr10	7703316	7749520	7703345	7703395	+	0.288212760965847
TUBGCP2	chr10	133278635	133318823	133308822	133308860	-	68.0182115879399
SLIT1	chr10	96998038	97185959	97185803	97185853	-	0.480354601609745
SNCG	chr10	86958599	86963258	86958617	86958667	+	2.11356024708288
STOX1	chr10	68827531	68895432	68827540	68827590	+	0.096070920321949
PPRC1	chr10	102132994	102150333	102133029	102133079	+	159.18951497347
ITGB1	chr10	32887273	33005792	32960453	32960503	-	0.0
ZNF485	chr10	43606419	43617904	43606425	43606475	+	12.5852905621753
TMEM236	chr10	17752201	17800868	17752251	17752301	+	0.0
GOT1	chr10	99396870	99430624	99430574	99430624	-	4.80354601609745
TACC2	chr10	121989163	122254545	121989193	121989243	+	0.0
GRK5	chr10	119207571	119459745	119452447	119452497	+	0.0
ABLIM1	chr10	114431112	114768061	114468215	114468265	-	0.0
PNLIPRP1	chr10	116590385	116609175	116598068	116598118	+	0.0
BAMBI	chr10	28677510	28682932	28677509	28677559	+	3.84283681287796
NPS	chr10	127549309	127553540	127549368	127549376	+	0.0
BLOC1S2	chr10	100273280	100286680	100286328	100286378	-	40.3497865352186
KIN	chr10	7750962	7787993	7766309	7766359	-	0.0
SLC16A12	chr10	89430299	89556641	89556591	89556641	-	0.0
FUT11	chr10	73772276	73780251	73773604	73773654	+	0.0
USP6NL	chr10	11460510	11611666	11611616	11611666	-	4.03497865352186
DIP2C	chr10	274190	689668	689618	689668	-	1.7292765657950802
MGMT	chr10	129467190	129770983	129467228	129467278	+	18.6377585424581
SFXN3	chr10	101031234	101041244	101031233	101031283	+	2.97819852998042
LBX1	chr10	101226994	101229463	101229744	101229794	-	0.0
NCOA4	chr10	46005088	46030623	46019487	46019537	-	0.0
ARMC3	chr10	22928024	23038523	22928063	22928106	+	0.288212760965847
CCDC7	chr10	32446140	32882874	32446139	32446189	+	1.05678012354144
PPP1R3C	chr10	91628442	91633071	91633004	91633054	-	0.096070920321949
CALML3	chr10	5524961	5526771	5524008	5524058	+	0.0
ANXA8L1	chr10	46375627	46391784	46375675	46375725	+	0.0
UNC5B	chr10	71212570	71302864	71212569	71212619	+	0.480354601609745
MCU	chr10	72692143	72887694	72859994	72860044	+	0.0
COX15	chr10	99710868	99732127	99716596	99716646	-	0.0
DLG5	chr10	77790791	77926755	77824680	77824730	-	0.0
YME1L1	chr10	27110111	27155266	27154342	27154392	-	863.10114817239
FAM107B	chr10	14518557	14774897	14572264	14572314	-	0.0
MYOZ1	chr10	73631612	73641474	73641707	73641757	-	0.0
BLNK	chr10	96189171	96271587	96271537	96271587	-	0.0
KCNMA1	chr10	76869601	77638369	77637444	77637494	-	1.2489219641853402
NEBL	chr10	20779973	21293011	21174137	21174187	-	0.0
NUTM2E	chr10	79826739	79850878	79841357	79841407	+	0.0
DDIT4	chr10	72273919	72276036	72273919	72273969	+	185.032592540074
CFAP46	chr10	132808392	132942823	132910046	132910096	-	0.0
ITPRIP	chr10	104309698	104338465	104328874	104328924	-	1.53713472515118
HOGA1	chr10	97584323	97612802	97584342	97584392	+	1.53713472515118
DCLRE1C	chr10	14897359	14954432	14954045	14954095	-	20.4631060285751
KAT6B	chr10	74826984	75034681	74826599	74826649	+	21.567921612277605
HIF1AN	chr10	100529072	100559998	100536197	100536247	+	0.0
NUTM2D	chr10	87357720	87370695	87357719	87357769	+	0.0
IL2RA	chr10	6010689	6062370	6062240	6062290	-	0.0
ADAM12	chr10	126012381	126388477	126388405	126388455	-	0.0
PTCHD3	chr10	27445487	27461668	27414318	27414368	-	0.0
COMMD3-BMI1	chr10	22316388	22329542	22316387	22316437	+	19.0220422237459
MORN4	chr10	97614553	97633500	97633450	97633500	-	34.3453540150968
SCD	chr10	100347233	100364826	100347123	100347173	+	0.96070920321949
C10orf143	chr10	130020025	130110830	130110767	130110817	-	2.30570208772678
SLC16A9	chr10	59650764	59736002	59735952	59736002	-	0.0
PSD	chr10	102402617	102421539	102419677	102419727	-	3.84283681287796
ANXA7	chr10	73375101	73414076	73408357	73408407	-	0.0
BUB3	chr10	123154402	123170467	123154401	123154451	+	534.970919812773
ARHGAP22	chr10	48446036	48656265	48556628	48556678	-	0.0
NUTM2A	chr10	87225448	87236908	87225447	87225497	+	0.0
RPP30	chr10	90871952	90908553	90894774	90894824	+	0.0
MMP21	chr10	125753580	125775821	125775771	125775821	-	0.0
MTG1	chr10	133394094	133422520	133394173	133394223	+	454.22331128217496
FGFR2	chr10	121478332	121598458	121598408	121598458	-	13.5459997653948
IFIT1	chr10	89392546	89406487	89392545	89392595	+	0.0
SEMA4G	chr10	100969518	100985871	100984211	100984261	+	0.0
AKR1C2	chr10	4987775	5018031	5017905	5017955	-	0.0
FAM53B	chr10	124619292	124744378	124742920	124742970	-	0.0
ANKRD2	chr10	97572499	97583884	97572778	97572828	+	0.0
PCBD1	chr10	70882280	70888565	70885849	70885899	-	0.288212760965847
ACADSB	chr10	123008979	123058290	123027533	123027583	+	0.0
C10orf67	chr10	23202696	23344845	23343914	23343964	-	0.0
BEND7	chr10	13438484	13529014	13502926	13502976	-	0.0
CYP2E1	chr10	133520406	133561220	133537499	133537549	+	0.0
TBC1D12	chr10	94402541	94536332	94534338	94534388	+	0.0
DDX50	chr10	68901286	68946847	68913426	68913476	+	0.0
RGS10	chr10	119499817	119542719	119526044	119526094	-	0.0
ENKUR	chr10	24981979	25062279	25062229	25062279	-	0.0
PRTFDC1	chr10	24848614	24952606	24952554	24952604	-	10.5678012354144
DKK1	chr10	52314281	52318042	52315251	52315301	+	0.0
ABRAXAS2	chr10	124801819	124836667	124801784	124801834	+	192.23791156422
TACR2	chr10	69403903	69416918	69416273	69416323	-	0.0
ACBD5	chr10	27168135	27243046	27240829	27240879	-	0.96070920321949
VIM	chr10	17228241	17237593	17228868	17228918	+	0.0
CDK1	chr10	60778331	60794852	60778456	60778506	+	208.377826178307
SLC29A3	chr10	71319259	71381423	71319257	71319307	+	63.1185946515205
MACROH2A2	chr10	70052544	70112282	70052795	70052845	+	13.5459997653948
CYP2C19	chr10	94762681	94855547	94762680	94762730	+	0.0
ALDH18A1	chr10	95605941	95656711	95656656	95656706	-	202.805712799634
EIF5AL1	chr10	79512533	79516440	79512600	79512650	+	0.0
PDCD4	chr10	110871795	110900006	110885252	110885302	+	0.096070920321949
HKDC1	chr10	69220332	69267552	69220302	69220352	+	0.0
FRAT2	chr10	97332497	97334729	97334659	97334709	-	17.773120259560603
LRIT1	chr10	84231520	84241546	84241411	84241461	-	0.0
KIF11	chr10	92574105	92655395	92593285	92593335	+	0.0
RPEL1	chr10	103245887	103248016	103245886	103245936	+	0.0
ITGA8	chr10	15513954	15719922	15644095	15644145	-	0.0
ARID5B	chr10	61901684	62096944	62049210	62049260	+	0.096070920321949
ATP5F1C	chr10	7788147	7807815	7788174	7788224	+	1533.09974649766
FRAT1	chr10	97319271	97321915	97320740	97320790	+	0.096070920321949
WASHC2C	chr10	45727200	45792964	45727235	45727285	+	12.7774324028192
SEC24C	chr10	73744372	73772161	73744383	73744433	+	39.9655028539308
UTF1	chr10	133230217	133231558	133230273	133230323	+	0.096070920321949
PDSS1	chr10	26697701	26746798	26705307	26705357	+	0.0
SMC3	chr10	110567684	110606048	110567690	110567740	+	345.08674579644094
C10orf82	chr10	116663696	116670264	116670214	116670264	-	8.26209914768762
EBF3	chr10	129835233	129973053	129842121	129842171	-	0.0
DHTKD1	chr10	12068954	12123221	12094259	12094271	+	0.0
CLRN3	chr10	127877841	127892941	127892897	127892947	-	0.0
ANXA8	chr10	47460162	47484158	47484033	47484083	-	0.0
PPP3CB	chr10	73436433	73496024	73495974	73496024	-	79.3545801859299
NDUFB8	chr10	100523740	100530000	100526548	100526598	-	0.0
MICU1	chr10	72367340	72626131	72523886	72523936	-	0.0
DPCD	chr10	101570560	101609662	101588287	101588337	+	234.797329266843
WDR37	chr10	1049538	1132384	1049537	1049587	+	0.096070920321949
CUEDC2	chr10	102423245	102432584	102432534	102432584	-	201.508755375288
VWA2	chr10	114239254	114294489	114239329	114239379	+	0.0
DPYSL4	chr10	132186948	132205759	132186977	132187027	+	0.0
CWF19L1	chr10	100232298	100267680	100267617	100267667	-	127.005756665617
CCDC6	chr10	59788747	59906556	59812678	59812728	-	0.288212760965847
REEP3	chr10	63521401	63625128	63521362	63521412	+	11.8167231995997
WASHC2A	chr10	50067888	50133509	50067923	50067973	+	61.0050344044376
NPFFR1	chr10	70247329	70284004	70283669	70283676	-	0.0
CHST3	chr10	71964395	72013558	71964364	71964414	+	0.0
BORCS7-ASMT	chr10	102854272	102901899	102854271	102854321	+	6.62889350221448
SCART1	chr10	133453928	133523558	133466973	133467023	+	0.0
AKR1C3	chr10	5035354	5107686	5048788	5048838	+	0.0
TASOR2	chr10	5684838	5763740	5684837	5684887	+	9.895304793160747
MAT1A	chr10	80271820	80289658	80275149	80275199	-	0.0
LRMDA	chr10	75431624	76560168	75601239	75601289	+	0.0
NSMCE4A	chr10	121957091	121975217	121974757	121974807	-	1.53713472515118
ERLIN1	chr10	100150094	100186033	100185983	100186033	-	47.9393892406526
PBLD	chr10	68282660	68333049	68306829	68306879	-	0.0
RASGEF1A	chr10	43194535	43267065	43202657	43202682	-	0.0
EBLN1	chr10	22208475	22218015	22209971	22210021	-	0.0
MMS19	chr10	97458324	97498794	97498382	97498432	-	353.92527046606006
SFTPD	chr10	79937467	79982614	79982574	79982614	-	0.0
VTI1A	chr10	112446998	112818744	112447233	112447283	+	55.6250628664085
SORCS3	chr10	104641290	105265242	105158927	105158977	+	0.0
PIP4K2A	chr10	22534854	22714578	22609667	22609717	-	0.0
FAM170B	chr10	49131154	49134021	49133958	49134008	-	0.0
MLLT10	chr10	21524646	21743630	21534344	21534394	+	10.1835175541266
POLL	chr10	101578882	101588270	101587150	101587200	-	0.0
TIAL1	chr10	119571802	119597029	119596914	119596964	-	525.219721400095
PRXL2A	chr10	80407829	80437115	80413818	80413868	+	0.672496442253643
ZNF25	chr10	37949573	37976647	37976577	37976627	-	0.672496442253643
TLL2	chr10	96364608	96513926	96513868	96513918	-	0.672496442253643
ZEB1	chr10	31318495	31529814	31321689	31321739	+	0.0
CXCL12	chr10	44370165	44386493	44385047	44385097	-	3.84283681287796
CHUK	chr10	100188300	100229596	100229569	100229619	-	35.642311439443105
GOLGA7B	chr10	97849843	97871580	97859448	97859498	+	0.0
CASP7	chr10	113679162	113730907	113679161	113679211	+	4.99568785674135
SFTPA1	chr10	79610939	79615455	79610952	79610982	+	0.0
HSPA14	chr10	14838306	14871741	14838301	14838351	+	127.67825310787
SVIL	chr10	29457338	29736959	29634922	29634972	-	4.32319141448771
FAM171A1	chr10	15211643	15371289	15371012	15371062	-	0.672496442253643
NRBF2	chr10	63133247	63155031	63133289	63133339	+	48.996169364194
SUV39H2	chr10	14878820	14904315	14878847	14878897	+	752.1392352005389
TECTB	chr10	112283400	112305038	112298210	112298231	+	0.0
HTR7	chr10	90740823	90858039	90857648	90857698	-	1.05678012354144
CCNY	chr10	35247025	35572669	35247048	35247098	+	0.0
ARHGAP12	chr10	31805398	31928876	31809635	31809685	-	0.0
BTRC	chr10	101354033	101557321	101535383	101535433	+	0.0
RAB18	chr10	27504174	27543207	27504298	27504348	+	175.329429587557
FANK1	chr10	125896564	126009592	125973429	125973479	+	0.0
GSTO2	chr10	104268873	104304950	104274897	104274947	+	31.2230491046334
TMEM26	chr10	61406642	61453381	61453188	61453238	-	28.4369924152969
GJD4	chr10	35605341	35608935	35605409	35605459	+	0.0
HPS1	chr10	98416198	98446935	98434041	98434091	-	0.0
MASTL	chr10	27154824	27187953	27155369	27155419	+	0.096070920321949
LCOR	chr10	96832254	96995956	96949222	96949272	+	0.096070920321949
ANKRD26	chr10	26973793	27100494	27100448	27100498	-	83.005275158164
GFRA1	chr10	116056925	116276803	116272232	116272282	-	0.480354601609745
