gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
PLCB4	chr20	9067825	9504593	9068806	9068856	+	2.59391484869262
IDH3B	chr20	2658395	2664219	2664169	2664219	-	473.917849948175
VSX1	chr20	25070885	25082141	25082081	25082131	-	0.0
SLCO4A1	chr20	62642503	62685785	62666414	62666464	+	0.0
ATP9A	chr20	51596514	51768390	51768301	51768328	-	0.0
PXMP4	chr20	33702758	33720319	33720260	33720310	-	7.87781546639982
BPIFB4	chr20	33079643	33111751	33104703	33104753	+	0.0
HCK	chr20	32052197	32101856	32052241	32052291	+	3.65069497223406
HM13	chr20	31514410	31577923	31549061	31549111	+	1.2489219641853402
STAU1	chr20	49113339	49188367	49188317	49188367	-	170.718025412103
PLCG1	chr20	41136960	41196801	41172515	41172565	+	0.288212760965847
MAPRE1	chr20	32819954	32850405	32819892	32819942	+	3.17034037062432
PTPRT	chr20	42072752	43189970	43189683	43189733	-	0.0
CST9L	chr20	23564732	23568484	23568699	23568749	-	0.0
RBBP8NL	chr20	62410237	62427539	62427483	62427533	-	0.0
BANF2	chr20	17693672	17735871	17699941	17699991	+	0.0
WFDC5	chr20	45109452	45115172	45115122	45115172	-	0.0
EYA2	chr20	46894624	47188844	46894623	46894673	+	0.288212760965847
ADNP	chr20	50888916	50931437	50931190	50931240	-	89.15381405876872
TMEM239	chr20	2816302	2820284	2816332	2816382	+	0.0
SRXN1	chr20	646615	653200	653320	653370	-	3.4585531315901603
TP53TG5	chr20	45372557	45407889	45407827	45407877	-	0.0
ACOT8	chr20	45841721	45857405	45857356	45857406	-	262.561825239887
SPTLC3	chr20	13008972	13169103	13008978	13009028	+	0.288212760965847
OCSTAMP	chr20	46540946	46550654	46550524	46550574	-	0.0
PRELID3B	chr20	59033145	59042809	59042759	59042809	-	74.5510341698324
TAF4	chr20	61953469	62065881	62007546	62007561	-	0.096070920321949
CSTF1	chr20	56392371	56406362	56392370	56392420	+	40.7821056766674
RNF24	chr20	3927309	4015558	4015339	4015389	-	0.0
SLC13A3	chr20	46557823	46684467	46684417	46684467	-	0.288212760965847
CD40	chr20	46118278	46129863	46118315	46118365	+	1.2489219641853402
EPPIN	chr20	45540626	45547752	45547374	45547424	-	0.0
CYP24A1	chr20	54153446	54173986	54157248	54157298	-	0.0
CST8	chr20	23491101	23496010	23491100	23491150	+	0.0
MAP1LC3A	chr20	34546854	34560345	34558774	34558824	+	0.096070920321949
FOXS1	chr20	31844303	31845604	31845569	31845619	-	0.0
SUN5	chr20	32983773	33004433	33004357	33004407	-	0.0
BMP2	chr20	6767686	6780246	6767663	6767713	+	0.096070920321949
DIDO1	chr20	62877738	62937952	62937902	62937952	-	68.9789207911594
WFDC11	chr20	45648563	45670270	45670220	45670270	-	0.0
ANKEF1	chr20	9986126	10058303	10035040	10035090	+	2.11356024708288
EIF2S2	chr20	34088309	34112243	34112282	34112332	-	6.24460982092669
WFDC12	chr20	45123425	45124465	45124415	45124465	-	0.0
SLA2	chr20	36612318	36646196	36646166	36646216	-	0.0
LRRN4	chr20	6040546	6054060	6053999	6054049	-	0.288212760965847
PCK1	chr20	57561080	57568121	57562833	57562883	+	0.0
SLC4A11	chr20	3227417	3239559	3238116	3238166	-	0.288212760965847
PAK5	chr20	9537370	9839076	9838817	9838867	-	4.99568785674135
SLC2A10	chr20	46709649	46736347	46714466	46714516	+	0.0
RIN2	chr20	19757606	20002457	19886520	19886570	+	0.0
NCOA5	chr20	46060991	46089962	46089902	46089952	-	11.33636859799
NTSR1	chr20	62708836	62762771	62756630	62756680	+	0.0
ID1	chr20	31605283	31606515	31605282	31605332	+	64.5596584563498
PIGU	chr20	34560542	34698790	34677040	34677090	-	0.480354601609745
TNFRSF6B	chr20	63696652	63698684	63696667	63696717	+	1.2489219641853402
PANK2	chr20	3888839	3929887	3888838	3888888	+	2.6899857690145703
ANKRD60	chr20	58218495	58228653	58228603	58228653	-	0.0
NOP56	chr20	2652593	2658393	2656948	2656998	+	1.7292765657950802
HNF4A	chr20	44355700	44432845	44355800	44355850	+	0.0
WFDC3	chr20	45747944	45791932	45791882	45791932	-	0.288212760965847
HRH3	chr20	62214960	62220278	62220217	62220267	-	2.59391484869262
MMP9	chr20	46008908	46016561	46008907	46008957	+	5.2839006177072
RIPOR3	chr20	50586108	50691542	50636839	50636889	-	0.0
TFAP2C	chr20	56629306	56639283	56629301	56629351	+	9.414950191551
SGK2	chr20	43558968	43588237	43566315	43566365	+	0.0
DEFB124	chr20	31465471	31476757	31476707	31476757	-	0.0
TP53INP2	chr20	34704339	34713439	34704734	34704778	+	0.480354601609745
SCRT2	chr20	661596	675802	676129	676179	-	0.0
SIRPB2	chr20	1470741	1491587	1491403	1491453	-	0.0
CTNNBL1	chr20	37693955	37872129	37847857	37847891	+	0.0
RBBP9	chr20	18486540	18497225	18497193	18497243	-	17.292765657950802
CCN5	chr20	44714844	44728509	44723656	44723706	+	0.0
PPDPF	chr20	63520765	63522206	63520764	63520814	+	74.35889232918849
TCFL5	chr20	62841005	62861822	62861713	62861763	-	0.288212760965847
SRMS	chr20	63538489	63547749	63547454	63547504	-	0.0
GINS1	chr20	25407673	25452628	25443023	25443073	+	0.0
C20orf141	chr20	2814987	2815833	2814986	2815017	+	0.0
CDS2	chr20	5126879	5197887	5127008	5127058	+	26.035219407248203
PCMTD2	chr20	64255695	64287821	64259830	64259880	+	0.0
DSTN	chr20	17570075	17609919	17570081	17570131	+	270.151427945321
CRLS1	chr20	6006093	6040053	6028270	6028320	+	0.096070920321949
OGFR	chr20	62804835	62814000	62807272	62807322	+	0.0
NCOA6	chr20	34689097	34825651	34749532	34749582	-	0.0
PET117	chr20	18137863	18143169	18137872	18137922	+	49.380453045481794
ASIP	chr20	34194569	34269344	34194568	34194618	+	0.0
DDRGK1	chr20	3190350	3204685	3191534	3191584	-	0.0
CSTL1	chr20	23426104	23444930	23439684	23439734	+	0.0
SIRPB1	chr20	1561385	1620061	1603880	1603930	-	0.0
RPN2	chr20	37178410	37241619	37178409	37178459	+	0.096070920321949
ADA	chr20	44619522	44652233	44651692	44651742	-	54.66435366318901
SNX5	chr20	17941597	17968980	17945480	17945530	-	0.672496442253643
CHGB	chr20	5911510	5925353	5911529	5911579	+	0.288212760965847
RALGAPB	chr20	38472816	38578859	38472899	38472927	+	0.480354601609745
CST3	chr20	23626706	23638473	23637976	23638026	-	69.9396299943789
CENPB	chr20	3783851	3786740	3786640	3786690	-	0.0
RGS19	chr20	64073181	64079988	64079938	64079988	-	0.96070920321949
RRBP1	chr20	17613678	17682295	17682233	17682283	-	464.983254358233
FAM83C	chr20	35285731	35292425	35292351	35292401	-	0.0
NKAIN4	chr20	63240784	63272694	63253387	63253437	-	0.0
WFDC10B	chr20	45684651	45705019	45704969	45705019	-	0.0
PEDS1	chr20	50118254	50153734	50153684	50153734	-	24.402013761775105
SOX12	chr20	325552	330224	325400	325450	+	2.6899857690145703
BCAS1	chr20	53936777	54070594	54070544	54070594	-	0.096070920321949
PCNA	chr20	5114953	5126626	5119976	5120026	-	64.9439421376375
LKAAEAR1	chr20	64083376	64084398	64084309	64084359	-	0.0
DEFB123	chr20	31440632	31450257	31440518	31440568	+	0.0
TTI1	chr20	37983007	38033461	38013853	38013903	-	0.0
EMILIN3	chr20	41359962	41366818	41366777	41366827	-	0.0
ZNF341	chr20	33731657	33792269	33732001	33732051	+	2.11356024708288
BFSP1	chr20	17493905	17569220	17569170	17569220	-	0.0
AURKA	chr20	56369389	56392337	56392170	56392220	-	213.853868636659
PCSK2	chr20	17226107	17484578	17226990	17227040	+	3.4585531315901603
SLC23A2	chr20	4852356	5010293	5010220	5010270	-	0.0
MANBAL	chr20	37289649	37317260	37297344	37297394	+	0.0
TRIB3	chr20	362835	397559	381245	381295	+	0.288212760965847
UBE2C	chr20	45812576	45816957	45814409	45814459	+	0.096070920321949
DEFB116	chr20	31303212	31308585	31308535	31308585	-	0.0
HAO1	chr20	7882985	7940458	7940424	7940474	-	0.0
C20orf96	chr20	270863	290778	290379	290429	-	200.45197525174703
CDH22	chr20	46173739	46308498	46308448	46308498	-	0.0
NNAT	chr20	37521206	37523690	37521214	37521264	+	285.522775196832
SMIM26	chr20	18567347	18569563	18567419	18567469	+	800.174695361513
MTG2	chr20	62183028	62203568	62183028	62183057	+	16.7163401360191
VAPB	chr20	58389229	58451101	58431032	58431082	+	0.0
KCNB1	chr20	49293394	49484297	49484247	49484297	-	0.0
KCNG1	chr20	51003656	51023107	51023079	51023129	-	4.5153332551316
REM1	chr20	31475288	31484895	31475292	31475342	+	0.0
ABHD12	chr20	25294742	25390835	25390703	25390753	-	0.096070920321949
CST2	chr20	23823769	23826729	23826681	23826731	-	0.0
ACSS2	chr20	34872146	34927962	34922841	34922891	+	0.0
ACTR5	chr20	38748460	38772520	38748441	38748491	+	37.2755170849162
ITPA	chr20	3208868	3223870	3209488	3209535	+	603.037166860874
RBL1	chr20	36996349	37095997	37095945	37095995	-	37.2755170849162
EPB41L1	chr20	36091504	36232799	36214372	36214422	+	0.0
C20orf173	chr20	35523186	35529652	35529573	35529623	-	0.0
DPM1	chr20	50934867	50959140	50958500	50958550	-	100.586253577081
ADAM33	chr20	3667965	3682246	3673697	3673747	-	0.0
ZBTB46	chr20	63743668	63832038	63831194	63831244	-	2.11356024708288
CTSA	chr20	45890144	45898949	45891312	45891362	+	177.154777073674
CDH4	chr20	61894910	61940574	61570134	61570184	+	0.0
RALGAPA2	chr20	20389530	20712644	20639850	20639900	-	0.672496442253643
CD93	chr20	23079360	23086324	23086290	23086340	-	0.096070920321949
PARD6B	chr20	50731580	50756795	50731543	50731593	+	5.379971538029151
EIF6	chr20	35278907	35284985	35284473	35284523	-	0.480354601609745
RTEL1	chr20	63657810	63696253	63658290	63658340	+	446.825850417385
BLCAP	chr20	37492472	37527931	37495712	37495762	-	0.0
KCNQ2	chr20	63414903	63466150	63472627	63472677	-	67.05750238472041
SCAND1	chr20	35953617	35959472	35955309	35955359	-	0.0
RNF114	chr20	49936336	49953885	49936376	49936426	+	77.8174454607787
SPINT3	chr20	45512461	45515622	45515574	45515624	-	0.0
SRC	chr20	37344685	37406050	37383667	37383702	+	0.0
DSN1	chr20	36751791	36773818	36773749	36773799	-	76.4244171161104
CRNKL1	chr20	20034368	20056046	20038561	20038611	-	0.0
SNTA1	chr20	33407957	33443763	33443842	33443892	-	0.288212760965847
UCKL1	chr20	63939829	63956416	63946593	63946643	-	0.0
ABHD16B	chr20	63861498	63862988	63861497	63861547	+	0.0
NEURL2	chr20	45888625	45891208	45890426	45890476	-	0.0
SYS1-DBNDD2	chr20	45363200	45410610	45363501	45363551	+	2.6899857690145703
MATN4	chr20	45293445	45308529	45308277	45308327	-	0.096070920321949
RAB5IF	chr20	36605779	36612557	36605784	36605834	+	38.5244390491016
DEFB132	chr20	257724	261096	257735	257785	+	0.0
SNX21	chr20	45833799	45843276	45833809	45833859	+	8.83852466961931
PHF20	chr20	35771974	35950370	35771982	35772032	+	826.690269370371
TCF15	chr20	604257	610309	610348	610398	-	0.288212760965847
DUSP15	chr20	31847637	31870664	31849537	31849558	-	0.0
MRGBP	chr20	62796473	62801729	62796452	62796502	+	4.5153332551316
GCNT7	chr20	56491492	56525925	56525875	56525925	-	0.0
PPP1R3D	chr20	59936663	59940305	59940247	59940297	-	0.0
LBP	chr20	38346482	38377013	38346355	38346405	+	0.0
DNMT3B	chr20	32762385	32809356	32762384	32762434	+	793.7379436999429
LSM14B	chr20	62122461	62135374	62122460	62122510	+	49.7647367267696
ACSS1	chr20	25006230	25058980	25058132	25058182	-	2.6899857690145703
BHLHE23	chr20	63005927	63007035	63006985	63007035	-	0.0
ZGPAT	chr20	63707465	63736142	63708052	63708102	+	33.0483965907505
TP53RK	chr20	46684365	46689444	46689390	46689440	-	6.9171062631803295
GHRH	chr20	37251086	37261819	37261785	37261835	-	0.0
TGM3	chr20	2296001	2341079	2296000	2296050	+	0.0
GID8	chr20	62938147	62948475	62938118	62938168	+	19.5023968253557
COX4I2	chr20	31637912	31645006	31637887	31637937	+	0.480354601609745
DZANK1	chr20	18383367	18467281	18466995	18467030	-	6.24460982092669
ARFRP1	chr20	63698642	63708025	63700727	63700777	-	0.288212760965847
SLC35C2	chr20	46345980	46364458	46357651	46357701	-	0.096070920321949
PSMA7	chr20	62136733	62143440	62139855	62139905	-	1.53713472515118
MROH8	chr20	37101226	37179588	37179538	37179588	-	1.2489219641853402
GNAS	chr20	58839718	58911192	58891759	58891809	+	22.2884535146922
MAFB	chr20	40685848	40689236	40689190	40689240	-	0.288212760965847
PKIG	chr20	44531785	44624247	44531784	44531834	+	0.0
UBOX5	chr20	3107573	3160196	3160146	3160196	-	0.0
PCED1A	chr20	2835314	2841190	2838316	2838366	-	0.0
BPIFA3	chr20	33217310	33227806	33217309	33217359	+	0.0
UBE2V1	chr20	50081124	50115959	50113123	50113173	-	315.208689576315
OPRL1	chr20	64080082	64100643	64080172	64080222	+	0.0
PLTP	chr20	45898621	45912155	45910887	45910937	-	1.7292765657950802
C20orf202	chr20	1203454	1209076	1203453	1203503	+	0.0
FAM83D	chr20	38926312	38953106	38926425	38926475	+	0.288212760965847
FAM217B	chr20	59933764	59948680	59940438	59940488	+	11.33636859799
B4GALT5	chr20	49632945	49713878	49713828	49713878	-	14.1224252873265
SLPI	chr20	45252239	45254564	45254514	45254564	-	0.0
NSFL1C	chr20	1442162	1473842	1466799	1466849	-	160.53450785797702
SEMG1	chr20	45207033	45209768	45206996	45207046	+	56.20148838834021
CEBPB	chr20	50190830	50192668	50190733	50190783	+	0.0
FERMT1	chr20	6074845	6123030	6122980	6123030	-	0.672496442253643
CABLES2	chr20	62388634	62407285	62396314	62396331	-	0.0
PPP1R16B	chr20	38805697	38923024	38805704	38805754	+	1.92141840643898
AHCY	chr20	34280268	34311802	34302625	34302675	-	0.0
MC3R	chr20	56248732	56249815	56248731	56248781	+	0.0
GZF1	chr20	23362182	23373062	23364383	23364433	+	0.096070920321949
SPO11	chr20	57329803	57343994	57329812	57329862	+	0.0
NDUFAF5	chr20	13785007	13821580	13785049	13785099	+	51.97436789417439
NDRG3	chr20	36651766	36746090	36721737	36721787	-	0.0
NPEPL1	chr20	58689131	58719238	58712820	58712870	+	0.096070920321949
BCL2L1	chr20	31664452	31723989	31722547	31722597	-	15.083134490546
DYNLRB1	chr20	34516414	34540958	34516408	34516458	+	83.8699134410615
DTD1	chr20	18587942	18766644	18567452	18567502	+	92.5162962700369
RBM12	chr20	35648925	35664956	35664884	35664934	-	567.779139102719
PAX1	chr20	21705659	21718481	21705686	21705736	+	0.0
STX16	chr20	58651253	58679526	58651271	58651321	+	537.420728280983
ZNF133	chr20	18288283	18316996	18288528	18288578	+	72.43747392274959
TTLL9	chr20	31870634	31945000	31879805	31879855	+	1.05678012354144
FAM110A	chr20	833715	857463	833714	833764	+	0.480354601609745
YWHAB	chr20	44885702	44908532	44885701	44885751	+	181.958323089771
TMC2	chr20	2536573	2643580	2536606	2536655	+	0.0
RAB22A	chr20	58309715	58367507	58309695	58309745	+	38.81265181006739
SLX4IP	chr20	10435305	10636829	10598674	10598724	+	0.096070920321949
DNAAF9	chr20	3249306	3407669	3316040	3316090	-	0.0
SMOX	chr20	4120980	4187747	4171709	4171759	+	0.0
KIAA1755	chr20	38210503	38260772	38260722	38260772	-	0.096070920321949
FNDC11	chr20	63547891	63556695	63553714	63553764	+	0.288212760965847
CSNK2A1	chr20	472498	543835	543771	543821	-	137.52552244087
DEFB126	chr20	142590	145751	142633	142683	+	0.0
BTBD3	chr20	11890723	11926609	11919540	11919590	+	0.0
WFDC13	chr20	45702038	45708817	45702015	45702065	+	0.0
AVP	chr20	3082556	3084724	3084674	3084724	-	0.0
SS18L1	chr20	62143769	62182514	62143794	62143844	+	0.96070920321949
SERINC3	chr20	44496221	44522085	44522035	44522085	-	203.766422002854
ATP5F1E	chr20	59025475	59032345	59032295	59032345	-	137.141238759582
MAVS	chr20	3846799	3876123	3846842	3846892	+	70.7081973569545
CST7	chr20	24949269	24959928	24949229	24949279	+	0.0
SEMG2	chr20	45221373	45224458	45221299	45221349	+	0.0
CPXM1	chr20	2794074	2800627	2800587	2800637	-	94.9180692780856
SAMHD1	chr20	36890229	36951893	36951793	36951843	-	0.0
TOMM34	chr20	44942130	44960397	44960436	44960486	-	3.17034037062432
WFDC2	chr20	45469753	45481532	45469705	45469755	+	99.7216152941831
PABPC1L	chr20	44910060	44959035	44932681	44932713	+	0.480354601609745
CBFA2T2	chr20	33490075	33650036	33619564	33619606	+	0.0
SCP2D1	chr20	18813783	18814378	18813725	18813775	+	0.0
EEF1A2	chr20	63488013	63499239	63499265	63499315	-	2.30570208772678
DLGAP4	chr20	36306336	36528637	36461337	36461387	+	0.0
PI3	chr20	45174902	45176544	45174875	45174925	+	0.0
MYBL2	chr20	43667019	43716495	43667018	43667068	+	93.2368281724515
L3MBTL1	chr20	43489442	43550954	43507679	43507729	+	23.8255882398434
TGM2	chr20	38127385	38166578	38165232	38165282	-	0.0
TUBB1	chr20	59019429	59026654	59019253	59019303	+	0.0
NRSN2	chr20	346782	359660	347104	347142	+	15.8517018531216
EPPIN-WFDC6	chr20	45534196	45547662	45547376	45547426	-	0.0
WFDC9	chr20	45607939	45631284	45631218	45631268	-	0.0
CDK5RAP1	chr20	33358839	33401561	33401511	33401561	-	263.330392602462
BPIFB1	chr20	33273480	33309871	33283134	33283184	+	0.096070920321949
SOGA1	chr20	36777447	36863538	36859823	36859873	-	0.0
SRSF6	chr20	43457893	43466046	43457927	43457977	+	0.0
PEDS1-UBE2V1	chr20	50081124	50153637	50153587	50153637	-	0.0
STX16-NPEPL1	chr20	58651434	58715410	58673637	58673687	+	0.288212760965847
DEFB119	chr20	31377164	31390590	31390540	31390590	-	0.0
XRN2	chr20	21303331	21389825	21303303	21303353	+	515.756735748383
SPINT4	chr20	45722347	45725830	45722350	45722400	+	0.0
NECAB3	chr20	33657087	33674463	33662728	33662778	-	0.0
ARFGEF2	chr20	48921711	49036693	48921889	48921939	+	0.0
OXT	chr20	3071620	3072517	3071619	3071669	+	0.0
APCDD1L	chr20	58459101	58515399	58461930	58461980	-	0.0
PTPRA	chr20	2873420	3039076	2873682	2873732	+	1.53713472515118
KIF16B	chr20	16272104	16573448	16371713	16371763	-	0.0
BMP7	chr20	57168753	57266641	57266579	57266629	-	0.096070920321949
ZNF334	chr20	46499630	46513559	46513509	46513559	-	87.6166793336175
NANP	chr20	25612935	25624014	25624125	25624175	-	0.0
PRND	chr20	4721909	4728460	4721909	4721959	+	0.0
C20orf204	chr20	64034344	64039962	64038131	64038181	+	0.0
CHMP4B	chr20	33811348	33854366	33811303	33811353	+	60.524679802827904
ERGIC3	chr20	35542038	35557634	35554915	35554965	+	0.0
TNNC2	chr20	45823214	45833745	45833695	45833745	-	0.0
KCNS1	chr20	45091214	45101127	45100920	45100967	-	0.0
KIZ	chr20	21125983	21246622	21126037	21126087	+	268.998576901457
CST4	chr20	23685640	23689038	23688990	23689040	-	0.0
C20orf85	chr20	58150902	58161150	58150903	58150953	+	0.0
RASSF2	chr20	4780023	4823608	4795454	4795504	-	0.0
PROKR2	chr20	5299218	5316954	5314319	5314369	-	0.0
FAM210B	chr20	56358974	56368663	56358914	56358964	+	1.05678012354144
CEP250	chr20	35455164	35519280	35455163	35455213	+	29.6859143794822
LIME1	chr20	63736283	63739103	63736642	63736692	+	0.0
GTSF1L	chr20	43726164	43727002	43726647	43726697	-	0.0
MYT1	chr20	64155437	64245898	64164611	64164661	+	0.0
SEL1L2	chr20	13849247	13996443	13990562	13990612	-	0.096070920321949
SYNDIG1	chr20	24469629	24666616	24469198	24469248	+	3.4585531315901603
GPCPD1	chr20	5544439	5611006	5610976	5611026	-	14.3145671279704
SULF2	chr20	47656348	47786616	47659680	47659730	-	0.096070920321949
SPAG4	chr20	35615829	35621094	35619584	35619634	+	0.0
CASS4	chr20	56412112	56460387	56412111	56412161	+	0.0
NKX2-2	chr20	21511017	21514064	21513976	21514026	-	0.0
ZSWIM1	chr20	45881227	45885266	45881226	45881261	+	51.6861551332086
MYLK2	chr20	31819308	31834689	31819307	31819357	+	0.0
SSTR4	chr20	23035312	23039237	23035385	23035435	+	0.0
ZNF343	chr20	2481817	2524702	2524472	2524522	-	0.0
SEC23B	chr20	18507520	18561415	18507554	18507604	+	7.397460864790079
CNBD2	chr20	35954564	36030700	35954706	35954756	+	0.480354601609745
DEFB128	chr20	187853	189711	189631	189681	-	0.0
RTEL1-TNFRSF6B	chr20	63659300	63698684	63659299	63659349	+	0.96070920321949
TPD52L2	chr20	63865228	63891545	63865242	63865292	+	158.565053991377
FKBP1A	chr20	1368977	1393164	1393114	1393164	-	32.5680419891407
MACROD2	chr20	13995369	16053197	13995772	13995809	+	0.96070920321949
KCNK15	chr20	44745865	44752313	44745779	44745829	+	0.0
MCTS2P	chr20	31547412	31548081	31547503	31547553	+	0.672496442253643
SLC52A3	chr20	760080	776015	775965	776015	-	2.97819852998042
ZMYND8	chr20	47209214	47356889	47351827	47351877	-	0.096070920321949
TM9SF4	chr20	32109714	32167258	32109716	32109755	+	248.151187191594
DEFB125	chr20	87250	97094	87709	87759	+	0.0
ZBP1	chr20	57603846	57620576	57620440	57620490	-	0.0
MCM8	chr20	5950652	5998977	5950651	5950701	+	124.315770896602
SPATA25	chr20	45886491	45887622	45887585	45887635	-	0.0
