gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
MRPL36	chr5	1798385	1801366	1801333	1801366	-	6.63139023348068
UBLCP1	chr5	159263290	159286036	159274387	159274437	+	0.0
PCDHA8	chr5	140841187	141012347	140841186	140841236	+	0.0
KCNN2	chr5	114055926	114496500	114486701	114486751	+	0.0
PLCXD3	chr5	41306952	41510628	41510578	41510628	-	0.0
SLC38A9	chr5	55625845	55773194	55712283	55712333	-	52.5705863436802
SPDL1	chr5	169583636	169604778	169583749	169583799	+	195.145476363515
KIF20A	chr5	138178719	138187723	138178718	138178768	+	1.05717815316359
MCIDAS	chr5	55219564	55227315	55227265	55227315	-	0.0
MXD3	chr5	177301461	177312757	177311848	177311898	-	28.447703030583803
BASP1	chr5	17065598	17276843	17217559	17217609	+	65.8333668106415
PDCD6	chr5	271621	314974	272711	272761	+	0.0
SPZ1	chr5	80319625	80321842	80319624	80319674	+	0.0
FAM151B	chr5	80487969	80542563	80488123	80488148	+	0.0
CSNK1G3	chr5	123512099	123617045	123552964	123553014	+	0.0
OCLN	chr5	69492292	69558104	69492789	69492839	+	0.480535524165267
PCDHA2	chr5	140794852	141012347	140794858	140794908	+	0.0
ZBED3	chr5	77072072	77087285	77087150	77087200	-	1.63382078216191
MRNIP	chr5	179835133	179862173	179858796	179858846	-	57.4720486901659
SPOCK1	chr5	136975298	137598379	137313527	137313577	-	0.0
SLC23A1	chr5	139367196	139384553	139384503	139384553	-	0.0
DMXL1	chr5	119037772	119249138	119105222	119105258	+	0.480535524165267
SLC6A19	chr5	1201595	1225111	1201594	1201644	+	0.0
FOXI1	chr5	170105897	170109734	170105896	170105946	+	0.0
NPM1	chr5	171387116	171411810	171387828	171387878	+	4412.85382551448
ABLIM3	chr5	149141483	149260542	149243347	149243397	+	0.0
NUDCD2	chr5	163446526	163460102	163460090	163460140	-	53.6277644968437
YIPF5	chr5	144158162	144170714	144170609	144170659	-	539.737500742427
CENPH	chr5	69189574	69210357	69189573	69189623	+	64.96840286714401
TTC1	chr5	160009113	160065543	160043132	160043169	+	0.480535524165267
NLN	chr5	65722205	65871725	65777416	65777466	+	0.0
IL17B	chr5	149371324	149404202	149374292	149374342	-	0.0
ZNF354C	chr5	179060373	179083977	179060414	179060464	+	0.0
DROSHA	chr5	31400494	31532196	31407000	31407050	-	0.0
CTXN3	chr5	127649082	127658630	127653048	127653098	+	0.0
POU4F3	chr5	146338839	146341728	146339023	146339073	+	0.0
RNF44	chr5	176526712	176538025	176537370	176537420	-	6.24696181414847
ZNF354B	chr5	178859953	178888122	178860686	178860736	+	0.0
FBXW11	chr5	171861549	172006873	172006609	172006659	-	70.63872205229421
GLRX	chr5	95751319	95822726	95822676	95822726	-	273.809141669369
LSM11	chr5	157743712	157760709	157743694	157743744	+	15.7615651926207
BDP1	chr5	70670918	70783123	71522792	71522842	+	0.0
MARVELD2	chr5	69415065	69444330	69419367	69419417	+	0.0
MARCHF11	chr5	16067139	16180762	16180712	16180762	-	0.480535524165267
EIF4EBP3	chr5	140547662	140549576	140547665	140547715	+	0.0
COX7C	chr5	86617928	86620962	86617940	86617990	+	549.540425435399
MAPK9	chr5	180233143	180292099	180292021	180292071	-	7.400247072145111
ATG10	chr5	81972023	82276857	81972024	81972074	+	4.90146234648572
PCDHGA7	chr5	141382739	141512975	141382738	141382788	+	0.0
RANBP17	chr5	170861870	171300015	171143271	171143321	+	0.0
NDUFAF2	chr5	60945177	61154531	60945206	60945256	+	10.956209950968098
SLC36A1	chr5	151437046	151492379	151437045	151437095	+	0.0
NAIP	chr5	69602550	69659159	71020724	71020774	-	0.0
CPLX2	chr5	175796310	175884021	175878205	175878255	+	0.0
SPINK7	chr5	148312419	148315922	148313942	148313992	+	0.0
CEP72	chr5	614020	626253	653025	653075	+	1.05717815316359
SLC6A18	chr5	1225381	1246189	1225408	1225458	+	0.0
BHMT	chr5	79111809	79132288	79111808	79111858	+	0.0
SEMA5A	chr5	9035033	9546075	9379973	9380023	-	0.0
PFN3	chr5	177400109	177400661	177400586	177400636	-	0.0
TIMD4	chr5	156919292	156963226	156963172	156963222	-	0.0
IL7R	chr5	35852695	35879603	35856294	35856344	+	0.0
ROPN1L	chr5	10441524	10472029	10442080	10442130	+	0.0
TAF7	chr5	141259884	141320784	141320771	141320821	-	137.096785044351
SQSTM1	chr5	179806398	179838078	179811614	179811664	+	0.0
SPINK1	chr5	147824572	147831671	147828080	147828130	-	0.0
DCANP1	chr5	135444214	135447348	135447298	135447348	-	0.0
GPR150	chr5	95620087	95622142	95620077	95620127	+	0.480535524165267
TMEM232	chr5	110289233	110738956	110726655	110726705	-	0.0
LYSMD3	chr5	90515611	90529584	90529534	90529584	-	68.6685264032166
CCNO	chr5	55231152	55233608	55233630	55233680	-	0.0
SIMC1	chr5	176238367	176345991	176296122	176296172	+	0.0
ARRDC3	chr5	91368631	91383317	91383309	91383359	-	43.152090070040906
UBE2D2	chr5	139526431	139628434	139599561	139599585	+	0.0
PCDHB3	chr5	141100473	141103827	141100472	141100522	+	0.0
PLEKHG4B	chr5	92168	189972	169052	169102	+	0.0
ARSI	chr5	150296343	150339307	150302903	150302953	-	0.0
PCDHGC3	chr5	141475947	141512977	141475979	141476029	+	6.63139023348068
CETN3	chr5	90392257	90409766	90409736	90409786	-	329.839583787039
PCDHA6	chr5	140827958	141012347	140827977	140828027	+	0.0
IL12B	chr5	159314780	159330487	159330837	159330887	-	0.0
ZCCHC9	chr5	81301587	81313297	81301611	81301661	+	91.78228511556593
ZBED8	chr5	160393148	160400054	160400047	160400097	-	3.5559628788229705
MARCHF6	chr5	10353695	10440388	10410152	10410202	+	1.05717815316359
HBEGF	chr5	140332843	140346603	140335080	140335130	-	0.0
FAM81B	chr5	95391366	95450454	95392825	95392875	+	0.0
IPO11	chr5	62403972	62628582	62560695	62560745	+	0.0
CDC25C	chr5	138285269	138338355	138338305	138338355	-	0.0
GABRA6	chr5	161547063	161702593	161685747	161685797	+	0.0
CLTB	chr5	176392501	176416539	176407552	176407591	-	0.0
PCDHB7	chr5	141172644	141176383	141172618	141172668	+	0.0
SLCO4C1	chr5	102233986	102296284	102296499	102296549	-	0.0
NDUFS6	chr5	1801407	1816048	1801399	1801449	+	168.379647667509
DCTN4	chr5	150708440	150759095	150758470	150758520	-	0.0
LMAN2	chr5	177331567	177351668	177338494	177338544	-	2.1143563063271698
MYOT	chr5	137867858	137887851	137886699	137886749	+	0.0
CMBL	chr5	10275875	10307902	10282238	10282288	-	0.0
ZNF879	chr5	179023804	179035064	179023803	179023853	+	0.0
CMYA5	chr5	79689836	79800240	79758752	79758802	+	0.0
ITGA2	chr5	52989340	53094779	52989439	52989489	+	0.0
SKP1	chr5	134148935	134176964	134174715	134174765	-	0.0
RHOBTB3	chr5	95713522	95824383	95780006	95780056	+	0.0
WDR70	chr5	37379285	37753435	37379284	37379334	+	123.113201291141
NREP	chr5	111662621	111997464	111757674	111757724	-	20.7591346439395
FAM71B	chr5	157161846	157166264	157166214	157166264	-	0.0
IL31RA	chr5	55851357	55922854	55853321	55853371	+	0.0
NIPAL4	chr5	157460213	157474722	157460215	157460265	+	0.480535524165267
DOCK2	chr5	169637268	170083382	169637246	169637296	+	234.885764211982
VDAC1	chr5	133971871	134004975	133976319	133976369	-	0.0
RAD17	chr5	69369307	69415042	69384079	69384129	+	0.0
P4HA2	chr5	132190147	132295315	132227807	132227857	-	42.7676616507087
KIF3A	chr5	132692628	132737638	132737522	132737572	-	118.211738944656
SLC36A2	chr5	151314972	151347590	151347540	151347590	-	0.0
CTNND2	chr5	10971836	11904446	11018010	11018060	-	0.0
PCDHB2	chr5	141094606	141098703	141094577	141094627	+	0.0
SMAD5	chr5	136132845	136188747	136132844	136132894	+	42.3832332313765
PIK3R1	chr5	68215756	68301821	68288694	68288744	+	0.0
LVRN	chr5	115962454	116027619	115962453	115962503	+	0.0
PCSK1	chr5	96390333	96434143	96434093	96434143	-	0.0
TTC33	chr5	40512333	40755963	40755925	40755975	-	233.732478953986
ZDHHC11B	chr5	710355	784729	751184	751234	-	0.0
KLHL3	chr5	137617500	137736089	137706386	137706436	-	0.0
SNX18	chr5	54517759	54546586	54517758	54517808	+	1.63382078216191
TARS1	chr5	33440696	33468091	33466757	33466807	+	0.0
CDKN2AIPNL	chr5	134402065	134411881	134411848	134411898	-	33.8297009012348
PCDHB14	chr5	141223343	141227759	141223358	141223408	+	0.0
RICTOR	chr5	38937920	39074399	39074358	39074408	-	49.3990518841894
SERINC5	chr5	80111651	80256048	80167130	80167180	-	0.0
MACROH2A1	chr5	135334381	135399914	135399164	135399214	-	283.419852152674
DOK3	chr5	177501904	177511274	177509807	177509857	-	54.3485677830916
SMIM32	chr5	136191468	136193162	136193084	136193134	-	0.0
PRKAA1	chr5	40759389	40798374	40798324	40798374	-	0.0
PCDH12	chr5	141943581	141969741	141958762	141958812	-	0.0
SLC22A4	chr5	132294394	132344190	132294442	132294492	+	0.0
ZCCHC10	chr5	132996985	133026604	133026539	133026589	-	129.456270210123
TMEM174	chr5	73173193	73175143	73173291	73173341	+	0.0
SCGB3A2	chr5	147870682	147882191	147871497	147871547	+	0.0
CANX	chr5	179678628	179731641	179698943	179698993	+	454.394391650676
NMUR2	chr5	152391546	152433368	152433318	152433368	-	0.0
PARP8	chr5	50665899	50846519	50666760	50666810	+	1.05717815316359
CDC42SE2	chr5	131245493	131398447	131264061	131264111	+	504.946728792862
TENT4A	chr5	6713432	6757044	6745914	6745964	+	0.0
GIN1	chr5	103086000	103120138	103120101	103120151	-	16.145993611953003
MTX3	chr5	79976716	79991262	79991212	79991262	-	6.63139023348068
SH3TC2	chr5	148923639	149063163	149063113	149063163	-	0.0
MRPS27	chr5	72219403	72320646	72223682	72223730	-	0.480535524165267
AFAP1L1	chr5	149271859	149343637	149271918	149271968	+	0.0
NEURL1B	chr5	172641263	172691540	172641265	172641315	+	0.0
ERCC8	chr5	60866454	60945073	60945023	60945073	-	117.827310525323
LRRC70	chr5	62578819	62581446	62578836	62578886	+	0.0
EGR1	chr5	138465479	138469303	138465489	138465539	+	0.0
RFESD	chr5	95646754	95684773	95646753	95646803	+	11.3406383703003
CAMK4	chr5	111223653	111494886	111357960	111358010	+	0.0
PDZD2	chr5	31639131	32110932	32059331	32059356	+	0.0
DELE1	chr5	141923855	141942047	141923854	141923904	+	25.6605969904252
BTNL3	chr5	180988846	181006727	180988844	180988894	+	0.480535524165267
SREK1	chr5	66139971	66183615	66144306	66144356	+	41.6143763927121
SIL1	chr5	138946724	139293557	139198268	139198316	-	128.206877847293
PCDHGA9	chr5	141402778	141512975	141402952	141403002	+	0.0
AFF4	chr5	132875395	132963634	132934181	132934231	-	0.480535524165267
TRIM36	chr5	115124762	115180546	115180109	115180159	-	0.0
SPINK13	chr5	148268180	148286255	148268859	148268888	+	0.0
H3Y1	chr5	17654868	17655849	17655488	17655538	-	0.0
DMGDH	chr5	78997564	79236038	79235988	79236038	-	1.63382078216191
DUSP1	chr5	172768096	172771195	172771145	172771195	-	1.63382078216191
SPEF2	chr5	35617844	35814611	35659049	35659099	+	0.0
TCOF1	chr5	150357629	150400308	150357665	150357715	+	96.6837474620516
DRD1	chr5	175440036	175444182	175444158	175444208	-	0.0
RAD1	chr5	34905260	34918989	34918939	34918989	-	0.0
SGTB	chr5	65665928	65723035	65722985	65723035	-	1.05717815316359
CCNB1	chr5	69167135	69178245	69174256	69174306	+	1.05717815316359
PCDHB15	chr5	141245395	141249365	141245348	141245398	+	0.0
RPS14	chr5	150442635	150449739	150449702	150449747	-	254.01107807376
CDH9	chr5	26880597	27121150	27038536	27038586	-	0.480535524165267
KIF2A	chr5	62306162	62391025	62311812	62311862	+	0.0
GDF9	chr5	132861181	132866884	132866513	132866546	-	0.0
SRFBP1	chr5	121961975	122075570	121961960	121962010	+	153.29083220872
HAVCR2	chr5	157085832	157142869	157107252	157107302	-	0.0
GALNT10	chr5	154190730	154420984	154190729	154190779	+	35.7518429978958
SFXN1	chr5	175477062	175529742	175478563	175478613	+	147.043870394572
LHFPL2	chr5	78485215	78770021	78590142	78590192	-	0.480535524165267
ST8SIA4	chr5	100806933	100903282	100903216	100903266	-	73.2336138827866
PCDHAC2	chr5	140966470	141012347	140966469	140966519	+	0.0
NME5	chr5	138115175	138139443	138116331	138116381	-	0.0
IRX4	chr5	1877413	1887236	1881043	1881093	-	0.0
PCDHGA8	chr5	141390157	141512975	141390156	141390206	+	0.0
SRA1	chr5	140537340	140557677	140551078	140551128	-	3.5559628788229705
CDKL3	chr5	134286350	134371047	134366473	134366523	-	0.480535524165267
FYB1	chr5	39105252	39274528	39219556	39219606	-	0.480535524165267
ESM1	chr5	54977867	55022671	55022627	55022671	-	0.0
WWC1	chr5	168291645	168472303	168371420	168371470	+	0.0
C5orf15	chr5	133955510	133968674	133968575	133968625	-	358.67171523695504
SMIM3	chr5	150778757	150796734	150777945	150777995	+	0.0
PSD2	chr5	139795808	139844466	139795820	139795870	+	0.0
PROB1	chr5	139390592	139395104	139395663	139395713	-	0.0
TRPC7	chr5	136212745	136365545	136365487	136365537	-	0.0
FNDC9	chr5	157341598	157345677	157345671	157345721	-	0.0
RGMB	chr5	98768650	98798643	98773634	98773684	+	8.16910391080953
SPINK5	chr5	148025683	148137382	148063979	148064029	+	0.0
PCDH1	chr5	141853090	141879246	141878360	141878410	-	0.0
CBY3	chr5	179679544	179682019	179680924	179680974	-	0.0
CSF1R	chr5	150053291	150113372	150086504	150086554	-	0.0
HINT1	chr5	131155383	131224468	131165251	131165301	-	1224.30840846827
WNT8A	chr5	138083990	138092365	138084084	138084134	+	0.0
MEF2C	chr5	88717117	88904257	88785492	88785542	-	10.956209950968098
HARS1	chr5	140673035	140691537	140691333	140691383	-	276.788461919194
PCDHA1	chr5	140786136	141012347	140786135	140786185	+	0.480535524165267
ISOC1	chr5	129094749	129114028	129094750	129094800	+	54.3485677830916
PKD2L2	chr5	137887968	137942747	137889436	137889486	+	2.59489183049244
WDR55	chr5	140664868	140674124	140668920	140668970	+	1.05717815316359
MYOZ3	chr5	150660882	150679368	150672651	150672701	+	0.0
TMEM167A	chr5	83052846	83077863	83061925	83061975	-	1.05717815316359
C6	chr5	41142116	41261438	41172629	41172679	-	0.0
UQCRQ	chr5	132866630	132868847	132866629	132866679	+	344.20759595958
FCHO2	chr5	72956041	73090522	73058420	73058470	+	0.0
ARHGEF28	chr5	73626158	73941993	73863042	73863092	+	0.0
OR4F3	chr5	181367268	181368262	181367267	181367317	+	0.0
PWWP2A	chr5	160061801	160119450	160119373	160119423	-	9.03406785430701
GTF2H2	chr5	69559974	69592641	71067624	71067674	-	0.0
F12	chr5	177402141	177409564	177404422	177404472	-	0.480535524165267
ACOT12	chr5	81329996	81394179	81344159	81344203	-	0.0
C7	chr5	40909497	40984643	40972402	40972452	+	0.0
PDE6A	chr5	149857953	149944793	149944743	149944793	-	0.0
AHRR	chr5	321714	438291	427917	427967	+	1.05717815316359
NDUFA2	chr5	140638740	140647771	140647735	140647785	-	40.4610911347154
NR2F1	chr5	93583222	93594611	93587459	93587509	+	0.0
ITK	chr5	157142933	157255185	157222748	157222798	+	0.480535524165267
LIFR	chr5	38474668	38608354	38595354	38595404	-	0.0
ARSB	chr5	78777209	78986087	78783444	78783494	-	0.0
DHX29	chr5	55256055	55307694	55307490	55307540	-	0.480535524165267
ANKH	chr5	14704800	14871778	14749177	14749227	-	0.0
OXCT1	chr5	41730065	41870425	41794085	41794135	-	0.0
DNAJC21	chr5	34929559	34958964	34936203	34936253	+	10.956209950968098
HSPA4	chr5	133052013	133106449	133051969	133052019	+	19.5097422811098
CDH18	chr5	19471296	20575873	20575823	20575873	-	0.0
TENT2	chr5	79612120	79688246	79656880	79656930	+	2.59489183049244
TXNDC15	chr5	134874371	134901635	134875095	134875145	+	0.0
PCDHGA6	chr5	141373891	141512975	141373992	141374042	+	0.0
WDR36	chr5	111092321	111130502	111092313	111092363	+	386.54277563854
HNRNPA0	chr5	137745651	137754363	137754326	137754376	-	51.9939437146818
PLK2	chr5	58453982	58460139	58460036	58460086	-	4.51703392715351
MFAP3	chr5	154038959	154220478	154097022	154097072	+	0.0
SCGB3A1	chr5	180590105	180591499	180591490	180591540	-	0.0
LARP1	chr5	154682986	154817605	154792773	154792796	+	0.480535524165267
GCNT4	chr5	75025346	75052558	75030849	75030899	-	0.0
PRRC1	chr5	127517640	127555085	127517639	127517689	+	204.708133294404
NDFIP1	chr5	142108779	142154440	142142977	142143027	+	0.0
ZMAT2	chr5	140698680	140706686	140698679	140698729	+	0.0
HAND1	chr5	154474972	154478227	154478214	154478264	-	0.0
PRR16	chr5	120464300	120687332	120464277	120464327	+	0.0
ATPSCKMT	chr5	10225507	10249897	10249857	10249897	-	46.80416005369701
PRLR	chr5	35048756	35230487	35230427	35230477	-	12.3017094186308
LRRTM2	chr5	138868921	138875368	138875318	138875368	-	0.0
SERF1A	chr5	70900669	70918530	70900664	70900714	+	0.0
TLX3	chr5	171309248	171312139	171309283	171309333	+	0.0
RACK1	chr5	181236897	181248096	181243897	181243947	-	514.557439276167
KCNIP1	chr5	170353487	170736632	170353486	170353536	+	0.0
DTWD2	chr5	118836074	118988547	118988489	118988539	-	4.51703392715351
SMN2	chr5	69673667	69702549	70049656	70049706	+	0.0
FABP6	chr5	160187367	160238735	160213726	160213776	+	5.38199787065099
UTP15	chr5	73565443	73583380	73565740	73565790	+	107.447743203354
FAT2	chr5	151504092	151591331	151568894	151568944	-	0.0
GHR	chr5	42423439	42721878	42549555	42549605	+	0.0
HTR4	chr5	148451032	148677235	148654477	148654527	-	0.0
CD74	chr5	150401637	150412969	150412719	150412769	-	19519.8335271173
RASGEF1C	chr5	180100795	180209211	180138299	180138349	-	0.0
C5orf47	chr5	173973779	174006140	173973778	173973828	+	0.0
GOLPH3	chr5	32124716	32174319	32174300	32174350	-	77.1740051809418
SLC25A2	chr5	141302635	141304049	141303995	141304045	-	0.0
SHROOM1	chr5	132822141	132830659	132826628	132826678	-	0.0
PPARGC1B	chr5	149730298	149855022	149730297	149730347	+	23.8345619985972
BRD8	chr5	138139770	138178953	138166011	138166061	-	0.480535524165267
GPX8	chr5	55160167	55167297	55160168	55160218	+	0.0
NADK2	chr5	36192589	36242279	36207213	36207263	-	0.0
ATP10B	chr5	160563120	160852214	160606866	160606916	-	0.0
C1QTNF2	chr5	160347754	160370641	160370591	160370641	-	0.0
CCL28	chr5	43376645	43412391	43397214	43397264	-	0.0
NEUROG1	chr5	135534282	135535964	135535899	135535949	-	0.0
TNFAIP8	chr5	119268692	119399688	119268691	119268741	+	7.111925757645951
MARCOL	chr5	148221650	148243580	148238569	148238619	+	0.480535524165267
SLC12A2	chr5	128083766	128189677	128178379	128178429	+	0.0
LPCAT1	chr5	1456480	1523962	1467275	1467325	-	0.0
GABRB2	chr5	161288429	161549044	161546675	161546725	-	0.480535524165267
GTF2H2C	chr5	69560191	69595221	69562651	69562701	+	0.0
TEX43	chr5	126631705	126636284	126631721	126631771	+	0.0
PCDHB13	chr5	141213919	141218979	141213918	141213968	+	0.0
LINC02218	chr5	17444010	17486829	17444009	17444059	+	0.0
AGGF1	chr5	77029251	77065234	77030384	77030434	+	103.507351905198
CCDC112	chr5	115267190	115296693	115296573	115296623	-	0.480535524165267
MRPL22	chr5	154941073	154969411	154959050	154959100	+	0.0
OR2V1	chr5	181123122	181131169	181125254	181125304	-	0.0
CCDC152	chr5	42756818	42802439	42756817	42756867	+	4.51703392715351
SLC27A6	chr5	128538013	129033642	128965516	128965566	+	0.0
LMBRD2	chr5	36098407	36151887	36142707	36142757	-	0.0
ACSL6	chr5	131949973	132012243	131975080	131975130	-	0.0
PCDHAC1	chr5	140926299	141012347	140926892	140926942	+	0.0
IRGM	chr5	150846521	150900736	150846802	150846852	+	0.0
MAN2A1	chr5	109689927	109869625	109804175	109804225	+	0.0
UGT3A1	chr5	35951006	36001028	35991383	35991433	-	0.0
ARAP3	chr5	141653401	141682230	141673337	141673387	-	0.0
