gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
SNW1	chr14	77717599	77761207	77761113	77761156	-	648.2865703325119
CDKL1	chr14	50326265	50416461	50342559	50342609	-	0.0
TRIM9	chr14	50975262	51096061	50988340	50988376	-	0.0
DMAC2L	chr14	50312324	50335558	50312328	50312378	+	4.99568785674135
OTX2	chr14	56799905	56816693	56810429	56810479	-	6.62889350221448
EDDM3A	chr14	20745887	20748380	20745891	20745941	+	0.096070920321949
CCDC88C	chr14	91271323	91417844	91291021	91291071	-	0.288212760965847
FAM71D	chr14	67189393	67228550	67227470	67227520	+	0.0
CHURC1	chr14	64914361	64944591	64914443	64914493	+	462.293268589219
CIDEB	chr14	24305187	24311430	24306411	24306461	-	0.0
RAB2B	chr14	21459020	21476960	21476923	21476973	-	131.04073531913798
NUBPL	chr14	31489956	31861224	31561394	31561444	+	30.838765423345603
MTA1	chr14	105419820	105470729	105438714	105438739	+	1.05678012354144
SSTR1	chr14	38207904	38213067	38207998	38208048	+	0.0
PPP4R3A	chr14	91457508	91510554	91481948	91481998	-	0.480354601609745
LBHD2	chr14	103084210	103090027	103084209	103084259	+	0.0
TRAPPC6B	chr14	39147811	39170532	39170343	39170393	-	39.1008645710332
KHNYN	chr14	24429286	24441843	24432793	24432843	+	0.0
PPM1A	chr14	60245752	60299087	60249659	60249677	+	0.0
TMEM121	chr14	105526583	105530202	105527104	105527154	+	0.0
STXBP6	chr14	24809454	25050147	25050014	25050064	-	6.43675166157058
SLC35F4	chr14	57563920	57982194	57982144	57982194	-	0.0
DGLUCY	chr14	91060333	91225632	91175748	91175798	+	0.0
SYT16	chr14	61811974	62112550	61995833	61995883	+	0.0
DHRS2	chr14	23630115	23645639	23630114	23630164	+	0.0
NUMB	chr14	73275107	73458617	73457888	73457938	-	0.288212760965847
AP5M1	chr14	57268924	57298742	57269025	57269075	+	457.105438891833
MYH7	chr14	23412740	23435660	23435668	23435718	-	0.0
SLC25A21	chr14	36677921	37172606	36759668	36759718	-	0.0
VSX2	chr14	74239449	74262738	74239471	74239521	+	0.0
ZNF839	chr14	102317377	102342702	102317376	102317426	+	0.096070920321949
SERPINA2	chr14	94363640	94374417	94366648	94366698	-	0.0
CKB	chr14	103519667	103522833	103522783	103522833	-	73.1099703650032
SMOC1	chr14	69854131	70032366	69879415	69879465	+	0.288212760965847
CCDC196	chr14	66411704	66498677	66486666	66486716	+	0.0
JDP2	chr14	75427716	75474111	75428095	75428145	+	0.096070920321949
FAM161B	chr14	73931501	73950414	73950364	73950414	-	0.0
SERPINA6	chr14	94304248	94323394	94323269	94323319	-	0.0
SERPINA1	chr14	94376747	94390693	94390585	94390635	-	0.0
VTI1B	chr14	67647085	67674820	67659795	67659845	-	1.92141840643898
ISM2	chr14	77474394	77498816	77498800	77498850	-	2.11356024708288
BTBD6	chr14	105248533	105251093	105248625	105248675	+	1.05678012354144
PRORP	chr14	35121846	35277622	35121845	35121895	+	0.672496442253643
CDH24	chr14	23047062	23057538	23055776	23055826	-	0.0
UNC79	chr14	93333219	93707876	93430875	93430925	+	0.0
GPR135	chr14	59429022	59465380	59465292	59465342	-	0.0
TOGARAM1	chr14	44962190	45074431	44962212	44962262	+	46.4983254358233
AMN	chr14	102922663	102933596	102928808	102928858	+	0.0
ATP5MJ	chr14	103912288	103928269	103921516	103921566	-	2076.95722644022
MMP14	chr14	22836560	22849041	22841620	22841639	+	0.0
RCOR1	chr14	102592649	102730561	102720925	102720975	+	0.0
ACYP1	chr14	75053237	75069483	75063977	75064027	-	51.97436789417439
COX16	chr14	70325081	70416984	70359540	70359590	-	2.6899857690145703
RNASE12	chr14	20590193	20590823	20590773	20590823	-	0.0
NUDT14	chr14	105172938	105181323	105181273	105181323	-	10.5678012354144
CLEC14A	chr14	38254000	38256093	38256319	38256369	-	0.0
NEDD8-MDP1	chr14	24213955	24232352	24232302	24232352	-	151.792054108679
SAMD15	chr14	77376689	77392163	77376688	77376738	+	0.0
WARS1	chr14	100333790	100376805	100375594	100375644	-	5.668184298994991
PNMA1	chr14	73711783	73714384	73714322	73714372	-	5.2839006177072
OR4K1	chr14	19930917	19936757	19935607	19935657	+	0.0
ATG14	chr14	55366391	55411830	55391252	55391302	-	0.0
SPTSSA	chr14	34432788	34462240	34462306	34462356	-	2.30570208772678
STRN3	chr14	30893799	31026401	30935254	30935304	-	0.0
DHRS7	chr14	60144119	60169856	60169806	60169856	-	0.0
METTL3	chr14	21498133	21511342	21511290	21511340	-	724.759022908783
TTC8	chr14	88824153	88881078	88824661	88824711	+	7.397460864790079
GPR33	chr14	31482875	31488039	31487896	31487945	-	0.0
TMEM260	chr14	56488354	56650606	56579792	56579842	+	37.0833752442723
ZFYVE1	chr14	72969451	73027131	72975891	72975941	-	0.0
EML1	chr14	99737693	99942060	99850849	99850899	+	0.096070920321949
HEATR4	chr14	73478484	73558947	73480872	73480922	-	0.0
MIPOL1	chr14	37197913	37552361	37308457	37308507	+	0.96070920321949
CYP46A1	chr14	99684298	99727301	99684703	99684753	+	0.0
OXA1L	chr14	22766522	22773042	22766674	22766724	+	381.305482757816
FLVCR2	chr14	75578620	75663214	75622091	75622141	+	0.288212760965847
SYNJ2BP-COX16	chr14	70326064	70417074	70417024	70417074	-	1265.35009156039
TIMM9	chr14	58408495	58427531	58427564	58427614	-	0.480354601609745
RNASE3	chr14	20891385	20892348	20891398	20891448	+	0.0
TTC7B	chr14	90524564	90816479	90786187	90786237	-	0.0
GNG2	chr14	51826195	51979342	51861323	51861373	+	0.0
ZDHHC22	chr14	77131270	77142734	77140694	77140744	-	0.0
TRIP11	chr14	91965991	92040896	92040009	92040059	-	11.6245813589558
ZFYVE26	chr14	67727374	67816590	67761441	67761491	-	0.096070920321949
PSMC1	chr14	90256527	90275429	90256526	90256576	+	299.549129563837
RNASE9	chr14	20556093	20560931	20558607	20558657	-	0.0
FBXO33	chr14	39397684	39432466	39432416	39432466	-	0.096070920321949
AREL1	chr14	74653437	74713117	74713048	74713098	-	111.922622175071
C14orf132	chr14	96039362	96093971	96039323	96039373	+	27.332176831594506
CBLN3	chr14	24426545	24430954	24430904	24430954	-	0.480354601609745
ANGEL1	chr14	76786009	76826246	76804385	76804435	-	0.0
ZBTB1	chr14	64503712	64533690	64504573	64504623	+	1.7292765657950802
EFCAB11	chr14	89794669	89954777	89952555	89952605	-	0.0
FBXO34	chr14	55271344	55370053	55271302	55271352	+	0.288212760965847
OR11G2	chr14	20190896	20201075	20197335	20197385	+	0.0
ARHGAP5	chr14	32076114	32159728	32078230	32078280	+	0.096070920321949
TMEM63C	chr14	77116568	77259495	77175849	77175899	+	0.0
HAUS4	chr14	22946228	22957161	22955126	22955176	-	0.0
LRP10	chr14	22871740	22881713	22873084	22873134	+	0.0
FOXG1	chr14	28766787	28770277	28765387	28765437	+	0.0
C14orf28	chr14	44897275	44907257	44900413	44900463	+	0.0
MIDEAS	chr14	73715122	73790285	73725289	73725339	-	0.0
POTEM	chr14	18967434	19003752	18967433	18967483	+	0.0
ACOT2	chr14	73567620	73575658	73574303	73574353	+	0.0
CDKN3	chr14	54396849	54420218	54396954	54397004	+	187.722578309088
PSEN1	chr14	73136418	73223691	73136443	73136493	+	73.63836042677391
MGAT2	chr14	49620799	49623481	49620794	49620844	+	36.6510561028236
SNX6	chr14	34561093	34630160	34630110	34630158	-	271.59249175015
SOS2	chr14	50117130	50231578	50231259	50231309	-	0.096070920321949
TSHR	chr14	80954989	81146306	80955628	80955678	+	0.0
DDX24	chr14	94048287	94081202	94081152	94081202	-	74.5510341698324
SIPA1L1	chr14	71320449	71741229	71320448	71320498	+	55.6250628664085
VCPKMT	chr14	50108632	50116600	50116550	50116600	-	333.22198713668
SYNE2	chr14	63761899	64226433	63852982	63853032	+	80.31528938914941
AP4S1	chr14	31025106	31130996	31025682	31025732	+	0.0
RABGGTA	chr14	24265538	24271611	24268114	24268164	-	0.288212760965847
RNASE2	chr14	20955487	20956436	20955451	20955501	+	0.0
MIS18BP1	chr14	45203190	45253540	45253148	45253198	-	255.83686081735
TGM1	chr14	24249113	24264431	24264188	24264238	-	0.0
YY1	chr14	100238298	100282788	100239753	100239803	+	0.0
ADCK1	chr14	77800109	77935014	77800082	77800132	+	13.161716084107
TNFAIP2	chr14	103121476	103137439	103136402	103136452	+	0.0
MDP1	chr14	24213943	24216070	24216017	24216067	-	11.6245813589558
RHOJ	chr14	63204114	63293508	63204407	63204457	+	0.0
DYNC1H1	chr14	101964573	102056443	101964527	101964577	+	998.369003985694
FNTB	chr14	64986895	65062652	65012171	65012221	+	0.0
JAG2	chr14	105140982	105168824	105168774	105168824	-	0.96070920321949
SERPINA9	chr14	94462717	94479689	94479639	94479689	-	0.0
MAPK1IP1L	chr14	55051647	55070194	55051646	55051696	+	72.1972966219447
OR11H12	chr14	18601117	18602097	18601044	18601094	+	0.0
SIX4	chr14	60709539	60724351	60724298	60724348	-	47.9393892406526
SLC22A17	chr14	23346314	23352912	23352858	23352908	-	144.971018765821
SIX6	chr14	60509146	60512850	60508950	60509000	+	0.0
SERPINA5	chr14	94561442	94593118	94581368	94581418	+	1.53713472515118
TOMM20L	chr14	58395928	58408702	58395927	58395977	+	0.672496442253643
SLC38A6	chr14	60981114	61083733	61019535	61019580	+	0.0
TBPL2	chr14	55413541	55456726	55440566	55440616	-	0.0
RDH12	chr14	67701886	67734451	67701885	67701935	+	0.0
ZC2HC1C	chr14	75064109	75119502	75069640	75069685	+	1.2489219641853402
HOMEZ	chr14	23272422	23299447	23276895	23276945	-	0.0
FAM181A	chr14	93918894	93929608	93927384	93927434	+	0.0
CMA1	chr14	24505353	24508265	24508215	24508265	-	0.0
NDRG2	chr14	21016763	21070872	21023904	21023954	-	0.0
NEK9	chr14	75079353	75127344	75127030	75127080	-	127.005756665617
FITM1	chr14	24130659	24132849	24132049	24132099	+	0.0
TMEM30B	chr14	61277370	61281761	61281426	61281476	-	1.7292765657950802
FRMD6	chr14	51489100	51730727	51489099	51489149	+	0.0
SGPP1	chr14	63684216	63728065	63727989	63728039	-	1.2489219641853402
TTLL5	chr14	75633625	75955079	75661232	75661282	+	149.534387481114
KLC1	chr14	103561896	103714249	103629202	103629252	+	50.1490204080574
LTBP2	chr14	74498183	74612378	74509757	74509807	-	0.0
CEBPE	chr14	23117306	23119255	23119566	23119616	-	0.0
TMEM251	chr14	93184951	93188463	93184950	93185000	+	23.2491627179117
CRIP2	chr14	105472962	105480162	105474813	105474863	+	5.379971538029151
TXNDC16	chr14	52430596	52552522	52552472	52552522	-	40.9742475173113
RPGRIP1	chr14	21280083	21351301	21323923	21323973	+	0.0
PPP2R5E	chr14	63371364	63543377	63508188	63508238	-	0.0
DLGAP5	chr14	55148112	55191608	55152594	55152644	-	0.0
THTPA	chr14	23555988	23560271	23556006	23556056	+	7.87781546639982
SERPINA11	chr14	94442464	94452800	94452740	94452790	-	0.096070920321949
OR4N5	chr14	20138820	20145471	20143735	20143785	+	0.0
PSME2	chr14	24143361	24147569	24144607	24144657	-	0.096070920321949
NAA30	chr14	57390544	57415906	57391300	57391350	+	0.0
ISCA2	chr14	74493756	74497106	74493755	74493805	+	60.236467041862
MOAP1	chr14	93182196	93184928	93184873	93184923	-	26.9959286104677
PIP4P1	chr14	20457681	20461465	20461415	20461465	-	89.15381405876872
OR11H2	chr14	19712904	19714332	19713870	19713920	-	0.0
EMC9	chr14	24138958	24141590	24141437	24141487	-	2.6899857690145703
PALS1	chr14	67240713	67336061	67241434	67241484	+	14.3145671279704
DIO3	chr14	101561351	101563452	101561350	101561400	+	0.0
GON7	chr14	93202894	93207065	93207044	93207094	-	32.2798292281749
CEP170B	chr14	104865268	104896747	104865279	104865329	+	0.480354601609745
OR4E1	chr14	21667886	21673818	21670885	21670935	-	0.0
SLC39A9	chr14	69398015	69462390	69398689	69398739	+	51.397942372242696
ALDH6A1	chr14	74056847	74084492	74084399	74084449	-	168.220181483733
GNPNAT1	chr14	52775193	52791668	52791618	52791668	-	77.52923269981291
UBR7	chr14	93207241	93229215	93218680	93218730	+	0.096070920321949
MIA2	chr14	39230231	39388513	39267410	39267460	+	1.05678012354144
RIOX1	chr14	73490933	73493394	73490963	73491013	+	47.074750957755
ARG2	chr14	67619920	67651708	67619935	67619985	+	42.7515595432673
AP1G2	chr14	23559565	23568070	23564581	23564631	-	0.288212760965847
OR4K13	chr14	20029399	20036038	20034710	20034760	-	0.0
COQ6	chr14	73949926	73963670	73950292	73950342	+	24.8823683633848
CINP	chr14	102341102	102362916	102362864	102362914	-	341.436050824207
GTF2A1	chr14	81175452	81221377	81221181	81221231	-	0.096070920321949
CEP128	chr14	80476983	80959517	80959467	80959517	-	0.0
SLC10A1	chr14	69775416	69797241	69797239	69797289	-	0.0
PABPN1	chr14	23321457	23326163	23323262	23323312	+	0.0
RD3L	chr14	103940426	103942561	103942258	103942308	-	0.0
SERPINA4	chr14	94561442	94569913	94561441	94561491	+	0.0
OR6S1	chr14	20640696	20641691	20641641	20641691	-	0.0
ACOT4	chr14	73591873	73595766	73591705	73591755	+	0.480354601609745
ERH	chr14	69380128	69398299	69398249	69398299	-	59.1316514581596
DCAF4	chr14	72926377	72959703	72926331	72926381	+	1.2489219641853402
OR4N2	chr14	19719015	19830253	19803769	19803819	+	0.0
CDCA4	chr14	105009573	105021083	105021010	105021060	-	2.30570208772678
CCDC177	chr14	69569799	69574871	69574787	69574837	-	0.288212760965847
ARF6	chr14	49893079	49897054	49893091	49893141	+	29.974127140448104
PLEKHD1	chr14	69484692	69531551	69484691	69484741	+	1.05678012354144
C14orf180	chr14	104586828	104597659	104579763	104579813	+	0.0
PRKD1	chr14	29576479	30191898	29634424	29634474	-	0.0
PRPF39	chr14	45084107	45116282	45084098	45084148	+	204.823202126395
HSPA2	chr14	64535905	64546173	64540740	64540790	+	211.067811947322
ANG	chr14	20684177	20698971	20684176	20684226	+	0.672496442253643
PPP2R5C	chr14	101761798	101927989	101809833	101809883	+	69.9396299943789
OR10G2	chr14	21633836	21634940	21634890	21634940	-	0.0
ADSS1	chr14	104724229	104747325	104737142	104737192	+	0.0
SLC7A8	chr14	23125295	23183674	23154351	23154401	-	1.05678012354144
BAG5	chr14	103556545	103562657	103562268	103562318	-	0.096070920321949
SPTLC2	chr14	77505997	77616637	77616723	77616773	-	2.59391484869262
TEP1	chr14	20365667	20413501	20373050	20373100	-	0.0
OR4K15	chr14	19975591	19976565	19975443	19975493	+	0.0
ACOT1	chr14	73537143	73543796	73537113	73537163	+	1.05678012354144
RDH11	chr14	67676800	67695793	67695724	67695774	-	874.1493040094141
NEDD8	chr14	24216856	24232366	24232305	24232355	-	191.56541512196603
EVL	chr14	99971449	100144236	100138811	100138861	+	0.096070920321949
TCL1A	chr14	95709947	95714196	95711912	95711962	-	0.0
GMPR2	chr14	24232422	24239242	24232892	24232942	+	28.8693115567457
TRAF3	chr14	102777449	102911500	102777475	102777525	+	0.480354601609745
NRDE2	chr14	90267860	90331969	90331919	90331969	-	171.198380013713
GPR132	chr14	105049395	105065445	105065380	105065430	-	0.0
C14orf93	chr14	22985894	23010166	23010116	23010166	-	20.8473897098629
COA8	chr14	103562960	103607523	103562961	103563011	+	260.160052231838
TTC9	chr14	70641916	70675366	70641786	70641836	+	0.0
ADAM20	chr14	70522358	70535015	70534965	70535015	-	0.0
RNASE6	chr14	20781268	20782467	20781050	20781100	+	0.0
SPATA7	chr14	88384924	88470350	88385643	88385693	+	7.87781546639982
C14orf119	chr14	23095505	23100456	23095524	23095574	+	773.274837671368
PAPLN	chr14	73237497	73274640	73237579	73237592	+	0.0
PPP1R13B	chr14	103733195	103847575	103743965	103744015	-	0.0
KCNK10	chr14	88180103	88326907	88323675	88323725	-	0.0
PPP1R3E	chr14	23295652	23302859	23300890	23300940	-	0.0
CCDC198	chr14	57469300	57493867	57483250	57483300	-	0.0
GPR137C	chr14	52552836	52637713	52553147	52553197	+	0.288212760965847
GSTZ1	chr14	77320996	77331597	77321024	77321074	+	52.5507934161061
ZFP36L1	chr14	68787660	68796253	68796203	68796253	-	1.53713472515118
RNASE8	chr14	21057822	21058455	21057821	21057871	+	0.0
RALGAPA1	chr14	35538352	35809304	35627226	35627276	-	0.0
OR4Q3	chr14	19743571	19749469	19747427	19747477	+	0.0
MLH3	chr14	75013769	75051532	75047151	75047201	-	0.0
TMED10	chr14	75131469	75176612	75147731	75147781	-	0.288212760965847
BCL2L2	chr14	23298790	23311751	23306859	23306909	+	8.16602822736567
KCNK13	chr14	90061994	90185853	90061764	90061814	+	0.0
SLC25A47	chr14	100323339	100330421	100323341	100323391	+	0.0
PLEK2	chr14	67386984	67412167	67392661	67392705	-	0.0
TEDC1	chr14	105489855	105499575	105491233	105491283	+	13.4499288450729
OR4K14	chr14	20014143	20019307	20015143	20015193	-	0.0
PAPOLA	chr14	96501433	96567116	96502381	96502431	+	626.670613260074
ZFYVE21	chr14	103715730	103733668	103715807	103715857	+	69.651417233413
VIPAS39	chr14	77426675	77457952	77443118	77443161	-	0.288212760965847
OTUB2	chr14	94026340	94048930	94026328	94026378	+	19.79060958632149
ACOT6	chr14	73610945	73619888	73610944	73610994	+	0.0
TMX1	chr14	51240162	51257655	51240167	51240217	+	107.503359840261
PPP1R36	chr14	64549920	64589381	64586824	64586874	+	0.0
BRF1	chr14	105209286	105315589	105300942	105300992	-	1.53713472515118
GPATCH2L	chr14	76151916	76254342	76151915	76151965	+	707.2741154101891
KLHL28	chr14	44924324	45042322	44961915	44961965	-	55.0486373444768
AK7	chr14	96392128	96489427	96392110	96392160	+	44.000481507452605
ACIN1	chr14	23058564	23095614	23071567	23071617	-	182.534748611703
MAX	chr14	65006174	65102695	65102428	65102478	-	9.7992338728388
MAP4K5	chr14	50418501	50561126	50532605	50532655	-	3.4585531315901603
GMFB	chr14	54474484	54489026	54488976	54489026	-	53.0311480177159
EXOC3L4	chr14	103094725	103110559	103100143	103100193	+	0.0
ABHD4	chr14	22598290	22612963	22598289	22598329	+	17.773120259560603
OR4K17	chr14	20110739	20122199	20117406	20117456	+	0.0
KIF26A	chr14	104138587	104180894	104138722	104138764	+	0.0
CPNE6	chr14	24070836	24078099	24071561	24071611	+	0.0
EGLN3	chr14	33924227	34462774	33931286	33931336	-	0.0
DEGS2	chr14	100143957	100159645	100155667	100155717	-	0.0
VRTN	chr14	74303069	74360008	74348412	74348462	+	26.8037867698238
TSSK4	chr14	24205695	24208361	24205719	24205769	+	0.0
GSC	chr14	94768223	94770113	94770180	94770230	-	0.0
AKAP6	chr14	32329298	32837684	32693400	32693450	+	0.0
CARMIL3	chr14	24052009	24069729	24051999	24052049	+	3.84283681287796
ENTPD5	chr14	73958010	74019399	74019282	74019332	-	43.1358432245551
PNN	chr14	39175183	39183220	39175212	39175262	+	961.477770582066
PRMT5	chr14	22920525	22929408	22929358	22929408	-	495.533807020613
BDKRB2	chr14	96204679	96244166	96204838	96204888	+	0.096070920321949
INF2	chr14	104681146	104722535	104689605	104689655	+	146.508153490972
GPX2	chr14	64939152	64942746	64942696	64942746	-	0.0
RTN1	chr14	59595976	59870776	59630562	59630612	-	1.53713472515118
MAP3K9	chr14	70722526	70809534	70809484	70809534	-	2.59391484869262
FCF1	chr14	74713144	74738620	74713143	74713193	+	320.636696574505
PPP2R3C	chr14	35085467	35122517	35121940	35121990	-	178.691911798825
GPR68	chr14	91232532	91253925	91253875	91253925	-	0.0
NKX2-8	chr14	36580004	36582614	36582557	36582607	-	0.0
SEL1L	chr14	81471547	81533853	81484478	81484528	-	0.0
PCK2	chr14	24094052	24110597	24094310	24094360	+	611.011053247596
DCAF11	chr14	24114195	24125242	24115325	24115375	+	3.84283681287796
SLIRP	chr14	77708071	77761104	77708070	77708120	+	1450.0944713395002
DHRS4L2	chr14	23969874	24006408	23969873	23969923	+	0.0
PRIMA1	chr14	93718298	93788485	93788431	93788481	-	0.096070920321949
GZMH	chr14	24606480	24609699	24609649	24609699	-	0.0
LRRC9	chr14	59919713	60063559	59920148	59920198	+	5.668184298994991
ARID4A	chr14	58298504	58373887	58299330	58299380	+	0.0
PTGDR	chr14	52267698	52276724	52267811	52267861	+	0.0
LGMN	chr14	92703807	92748679	92748629	92748679	-	74.5510341698324
PCNX4	chr14	60091911	60169133	60091976	60092026	+	52.74293525675
RAB15	chr14	64945814	64973226	64971844	64971894	-	0.288212760965847
MRPL52	chr14	22829879	22835037	22829878	22829928	+	1717.36377167516
BTBD7	chr14	93237550	93333092	93332989	93333039	-	34.10517671429189
PACS2	chr14	105300563	105398147	105381923	105381973	+	0.0
CNIH1	chr14	54423561	54441391	54441326	54441376	-	190.89291867971292
TEX22	chr14	105398538	105450106	105398582	105398632	+	0.0
JPH4	chr14	23568038	23578790	23578750	23578800	-	18.2534748611703
COX8C	chr14	93347191	93348356	93347190	93347240	+	0.0
PSMA6	chr14	35278633	35317493	35292356	35292406	+	151.792054108679
DAD1	chr14	22564907	22589224	22589219	22589269	-	121.721856047909
TCL1B	chr14	95686426	95692628	95686437	95686487	+	18.6377585424581
CCDC197	chr14	93987225	94008863	93997269	93997293	+	0.0
ATG2B	chr14	96279195	96363341	96295009	96295059	-	0.0
ATL1	chr14	50532509	50634017	50533025	50533075	+	0.672496442253643
SAMD4A	chr14	54566117	54793315	54774961	54775011	+	0.0
RNF31	chr14	24146682	24160659	24146874	24146907	+	1.7292765657950802
BCL2L2-PABPN1	chr14	23306833	23326175	23306834	23306884	+	14.7949217295802
ZC3H14	chr14	88562970	88627596	88563007	88563057	+	171.198380013713
TC2N	chr14	91779746	91867536	91836476	91836526	-	21.567921612277605
GSKIP	chr14	96363452	96387288	96363525	96363568	+	144.971018765821
EIF2S1	chr14	67360328	67386516	67360352	67360402	+	30.166268981092
SPTB	chr14	64746283	64879907	64768163	64768213	-	0.0
VASH1	chr14	76761468	76783015	76762328	76762378	+	0.288212760965847
SERPINA10	chr14	94280460	94293268	94293221	94293271	-	0.0
TECPR2	chr14	102362941	102502477	102363060	102363110	+	14.7949217295802
AHNAK2	chr14	104937244	104978374	104955352	104955402	-	0.0
LRFN5	chr14	41606876	41904549	41699426	41699476	+	0.0
CCDC175	chr14	59504539	59576812	59510663	59510713	-	0.0
OR4E2	chr14	21653835	21667642	21665082	21665132	+	0.0
AKAP5	chr14	64465499	64474503	64467106	64467156	+	0.0
EML5	chr14	88612431	88792953	88626891	88626941	-	0.0
MTHFD1	chr14	64388031	64463457	64388310	64388360	+	1635.99170216247
PTGR2	chr14	73851831	73885726	73851927	73851977	+	39.1008645710332
SOCS4	chr14	55027230	55049489	55027229	55027279	+	228.16843576462892
SALL2	chr14	21521080	21537216	21536884	21536934	-	35.45016959879921
L3HYPDH	chr14	59460363	59484408	59476091	59476111	-	0.0
