fold	val_chr	overall_spearman	chr	mean_spearman
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr12	0.7714614297183916
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr13	0.7133235154129401
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr14	0.7728507788701671
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr15	0.7663844249821389
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr16	0.7390448779545814
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr17	0.7520434856920575
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr18	0.7770851729662346
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr19	0.7333768923878022
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr2	0.7565722944462244
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr20	0.7471963970817886
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr21	0.7296341957699657
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr22	0.7281971236696358
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr3	0.7738858905192892
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr4	0.7548596458516817
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr5	0.774081056533182
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr6	0.7377563593063606
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr7	0.760526842556696
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr8	0.7578716805453314
3	chr4,chr9,chr14,chr19	0.7551677481060216	chr9	0.7661676832558266
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr10	0.7519382612433845
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr11	0.7729532306039022
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr12	0.7714614297183916
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr13	0.7133235154129401
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr14	0.7728507788701671
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr15	0.7663844249821389
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr16	0.7390448779545814
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr17	0.7520434856920575
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr18	0.7770851729662346
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr19	0.7333768923878022
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr2	0.7565722944462244
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr20	0.7471963970817886
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr21	0.7296341957699657
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr22	0.7281971236696358
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr3	0.7738858905192892
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr4	0.7548596458516817
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr5	0.774081056533182
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr6	0.7377563593063606
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr7	0.760526842556696
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr8	0.7578716805453314
4	chr5,chr10,chr15,chr20	0.7603734131746425	chr9	0.7661676832558266
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr10	0.7519382612433845
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr11	0.7729532306039022
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr12	0.7714614297183916
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr13	0.7133235154129401
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr14	0.7728507788701671
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr15	0.7663844249821389
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr16	0.7390448779545814
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr17	0.7520434856920575
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr18	0.7770851729662346
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr19	0.7333768923878022
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr2	0.7565722944462244
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr20	0.7471963970817886
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr21	0.7296341957699657
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr22	0.7281971236696358
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr3	0.7738858905192892
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr4	0.7548596458516817
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr5	0.774081056533182
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr6	0.7377563593063606
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr7	0.760526842556696
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr8	0.7578716805453314
5	chr6,chr11,chr16,chr21	0.7555471553810306	chr9	0.7661676832558266
