gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
KIFC3	chr16	57758217	57863053	57803203	57803253	-	0.096070920321949
ZNF785	chr16	30573740	30585769	30582754	30582804	-	0.0
NAGPA	chr16	5024844	5034141	5028564	5028614	-	0.0
CEMP1	chr16	2530035	2531417	2531367	2531417	-	0.672496442253643
HSDL1	chr16	84122141	84145192	84145142	84145192	-	58.89147415735479
CTRL	chr16	67927640	67932365	67932063	67932113	-	0.0
ZNF263	chr16	3263800	3301401	3290402	3290452	+	0.0
MT2A	chr16	56608584	56609497	56608583	56608633	+	252.71455590688703
FUS	chr16	31180138	31191605	31180137	31180187	+	24.402013761775105
CES3	chr16	66961245	66975149	66961244	66961294	+	6.9171062631803295
PLCG2	chr16	81739097	81962685	81798465	81798515	+	0.0
SEPTIN12	chr16	4777606	4788398	4785806	4785836	-	0.0
MEIOB	chr16	1833986	1884294	1872128	1872178	-	4.32319141448771
MYH11	chr16	15703135	15857028	15856983	15857033	-	0.96070920321949
CHMP1A	chr16	89640816	89657738	89657671	89657721	-	178.163521737054
BAIAP3	chr16	1333638	1349441	1334503	1334553	+	0.0
NPIPB15	chr16	74376306	74392115	74381308	74381358	+	0.0
BBS2	chr16	56465640	56582667	56520037	56520087	-	35.642311439443105
PSKH1	chr16	67893254	67929676	67893300	67893350	+	1.05678012354144
ZNF668	chr16	31060843	31074240	31065038	31065088	-	0.0
ARL6IP1	chr16	18791669	18801572	18801522	18801572	-	2151.3161187694
CACNA1H	chr16	1153106	1221771	1195028	1195078	+	0.096070920321949
RPS2	chr16	1962058	1964841	1964810	1964860	-	417.33207787854695
ZNF778	chr16	89217703	89237141	89217702	89217752	+	7.87781546639982
CTRB2	chr16	75204116	75209969	75205745	75205795	-	0.0
TNFRSF17	chr16	11965210	11968068	11965349	11965399	+	0.0
PDIA2	chr16	283164	287215	283163	283213	+	0.0
FA2H	chr16	74712955	74774831	74774781	74774831	-	3.65069497223406
ZDHHC1	chr16	67394152	67416833	67396237	67396287	-	0.096070920321949
PTX4	chr16	1485886	1488981	1488931	1488981	-	0.0
ZNF213	chr16	3129777	3142804	3135132	3135182	+	2.59391484869262
TUBB3	chr16	89921392	89938761	89923337	89923387	+	82.14063687526641
CCL22	chr16	57358783	57366189	57358771	57358821	+	0.0
NOMO2	chr16	18417325	18562211	18562161	18562211	-	0.0
PLK1	chr16	23677656	23690367	23683901	23683951	+	0.672496442253643
KIF22	chr16	29790727	29805385	29790718	29790768	+	809.493574632742
CMTR2	chr16	71281389	71289715	71289379	71289429	-	21.1356024708288
SCNN1B	chr16	23278231	23381294	23348591	23348641	+	0.0
ZNF821	chr16	71859680	71895336	71884140	71884190	-	51.2058005315988
ARL2BP	chr16	57245259	57253635	57245258	57245308	+	6.62889350221448
FBXL19	chr16	30923055	30948783	30924574	30924624	+	0.0
NUPR1	chr16	28532708	28539008	28538958	28539008	-	1.92141840643898
PDILT	chr16	20359175	20404737	20404506	20404556	-	0.0
BCKDK	chr16	31106107	31112791	31108448	31108479	+	2.59391484869262
CHST5	chr16	75528530	75536108	75535197	75535247	-	0.0
ZNF768	chr16	30524004	30526821	30526771	30526821	-	8.83852466961931
PRSS8	chr16	31131433	31135727	31135712	31135762	-	159.477727734435
GRIN2A	chr16	9753404	10182928	9970745	9970795	-	0.0
ACSM2B	chr16	20536226	20576427	20576290	20576340	-	0.0
BCO1	chr16	81238689	81291142	81238688	81238738	+	0.0
CDIP1	chr16	4512634	4526261	4538734	4538784	-	24.8823683633848
CX3CL1	chr16	57372477	57385044	57372457	57372507	+	8.26209914768762
TERB1	chr16	66754640	66801620	66801534	66801584	-	0.0
SLC12A3	chr16	56865207	56915850	56865210	56865260	+	0.0
BICDL2	chr16	3027682	3036944	3031924	3031974	-	0.0
ZNF764	chr16	30553764	30558374	30558161	30558211	-	0.0
GLG1	chr16	74447427	74607144	74463389	74463439	-	0.480354601609745
MON1B	chr16	77190835	77202398	77191191	77191241	+	76.2322752754665
NME4	chr16	396725	410367	397191	397241	+	287.780441824398
COX6A2	chr16	31427731	31428360	31428378	31428428	-	0.96070920321949
USP7	chr16	8892097	8975328	8963434	8963484	-	0.288212760965847
RNF40	chr16	30761745	30776307	30774069	30774119	+	0.096070920321949
FLYWCH2	chr16	2883213	2899382	2883212	2883262	+	32.8562547501066
ALG1	chr16	5033702	5087379	5071821	5071871	+	39.677290092964896
HBA1	chr16	176680	177522	176697	176747	+	0.0
HEATR3	chr16	50065967	50107272	50065995	50066045	+	76.7606653372373
ZSCAN10	chr16	3088890	3099295	3093186	3093236	-	0.96070920321949
ANKRD11	chr16	89267630	89490561	89313386	89313436	-	0.0
METTL9	chr16	21597218	21657471	21599557	21599607	+	217.792776369858
SETD1A	chr16	30957754	30984664	30957755	30957805	+	0.96070920321949
MTHFSD	chr16	86530178	86555235	86555185	86555235	-	33.0483965907505
ERI2	chr16	20780193	20900349	20806626	20806676	-	0.0
CAPNS2	chr16	55566684	55567687	55566671	55566721	+	0.0
SULT1A4	chr16	29459913	29464966	29461385	29461435	+	0.0
GSE1	chr16	85169525	85676204	85613156	85613206	+	4.03497865352186
BCAR1	chr16	75228207	75268085	75250054	75250104	-	0.0
DDX19B	chr16	70289663	70335305	70299161	70299211	+	107.503359840261
STUB1	chr16	680224	682870	681480	681530	+	0.96070920321949
CDH3	chr16	68636189	68727468	68645636	68645686	+	0.288212760965847
COQ9	chr16	57447425	57461270	57447481	57447531	+	39.1008645710332
RAB40C	chr16	589357	629272	625613	625663	+	0.0
MRPS34	chr16	1771890	1773150	1772648	1772698	-	1.53713472515118
DCTN5	chr16	23641466	23677472	23641475	23641525	+	120.040614942275
CARMIL2	chr16	67644988	67657569	67645164	67645214	+	3.4585531315901603
TSR3	chr16	1349240	1351878	1351861	1351911	-	40.4458574555405
CPPED1	chr16	12659799	12803887	12803801	12803851	-	0.672496442253643
TAT	chr16	71565660	71577092	71569884	71569934	-	0.0
CLEC18A	chr16	69950705	69964452	69951472	69951522	+	0.0
LONP2	chr16	48244300	48363122	48334311	48334358	+	0.288212760965847
HSF4	chr16	67164681	67169945	67164770	67164820	+	0.0
CCDC154	chr16	1434383	1444556	1435258	1435308	-	0.0
PRSS27	chr16	2712419	2720551	2720165	2720215	-	0.0
SPATA33	chr16	89657740	89671272	89657803	89657853	+	20.4631060285751
PRR14	chr16	30650717	30656413	30650777	30650806	+	3.4585531315901603
ZNF423	chr16	49487524	49857919	49640802	49640852	-	0.0
HERPUD1	chr16	56932142	56944864	56932141	56932191	+	54.66435366318901
THUMPD1	chr16	20702816	20742084	20741765	20741815	-	68.49856618954959
ZP2	chr16	21197450	21214510	21214460	21214510	-	0.0
CDH1	chr16	68737292	68835537	68765119	68765169	+	0.0
ATF7IP2	chr16	10326434	10483638	10386057	10386107	+	1.92141840643898
TMEM231	chr16	75536741	75556289	75556236	75556286	-	21.9041698334044
IGFALS	chr16	1790413	1794971	1794921	1794971	-	0.0
PRSS22	chr16	2852730	2858170	2855934	2855984	-	0.0
SLC22A31	chr16	89195761	89201651	89201614	89201664	-	3.17034037062432
RSPRY1	chr16	57186137	57240469	57186136	57186186	+	0.0
CCNF	chr16	2429394	2458854	2443700	2443750	+	0.288212760965847
STX4	chr16	31032889	31042975	31033545	31033595	+	48.08349562113551
HBQ1	chr16	180459	181179	180452	180502	+	5.379971538029151
COG7	chr16	23388493	23453189	23393531	23393581	-	0.0
MAZ	chr16	29806106	29811164	29806647	29806697	+	1.92141840643898
RHBDL1	chr16	675671	678268	676074	676124	+	0.480354601609745
C16orf72	chr16	9091644	9121635	9092190	9092240	+	0.672496442253643
SPIRE2	chr16	89818179	89871319	89818178	89818228	+	0.96070920321949
ATP6V0C	chr16	2513952	2520218	2518998	2519048	+	0.0
MMP25	chr16	3046062	3060726	3056793	3056843	+	0.0
MRTFB	chr16	14071319	14266773	14071320	14071365	+	11.33636859799
BEAN1	chr16	66427295	66493529	66427739	66427789	+	0.0
ABCC6	chr16	16149565	16223522	16223472	16223522	-	0.0
IL32	chr16	3065297	3082192	3065376	3065426	+	0.480354601609745
CDR2	chr16	22345936	22437165	22431546	22431596	-	0.0
NOMO3	chr16	16232506	16300806	16232600	16232650	+	0.0
ELMO3	chr16	67199111	67204029	67199110	67199160	+	29.6859143794822
GNPTG	chr16	1351931	1365737	1351930	1351980	+	18.0613330205264
ZFHX3	chr16	72782885	73891871	73059172	73059222	-	0.0
TMEM219	chr16	29940885	29973050	29962086	29962132	+	169.56517436824
SHISA9	chr16	12901598	13240416	12901619	12901669	+	11.33636859799
CRAMP1	chr16	1612337	1677908	1662604	1662654	+	0.096070920321949
MBTPS1	chr16	84053761	84116942	84072087	84072137	-	0.0
CORO7	chr16	4354542	4425705	4416579	4416629	-	27.9566378136872
DDX28	chr16	68020916	68023232	68023392	68023442	-	0.0
GFOD2	chr16	67674531	67719339	67719289	67719339	-	22.76880811630189
TMEM204	chr16	1528688	1555580	1528687	1528737	+	0.0
FCSK	chr16	70454595	70480274	70454594	70454630	+	5.2839006177072
ALDOA	chr16	30064164	30070457	30069577	30069627	+	3.84283681287796
ERCC4	chr16	13920138	13952348	13920156	13920206	+	47.4590346390428
ANKS4B	chr16	21233699	21253850	21233664	21233714	+	0.0
EMC8	chr16	85771758	85799608	85799558	85799608	-	0.480354601609745
SH2B1	chr16	28846600	28874212	28863558	28863608	+	7.87781546639982
JPH3	chr16	87601835	87698156	87602886	87602936	+	0.96070920321949
ZCCHC14	chr16	87406246	87493024	87417876	87417926	-	0.096070920321949
ITGAM	chr16	31259967	31332892	31271884	31271934	+	0.0
NPIPB9	chr16	28751787	28772807	28751786	28751836	+	0.0
ORC6	chr16	46689643	46698394	46689645	46689695	+	253.819371490589
SF3B3	chr16	70523791	70577670	70569914	70569964	+	0.0
CLEC18B	chr16	74408631	74421478	74421420	74421470	-	0.0
RIPOR1	chr16	67518418	67546788	67528287	67528337	+	0.096070920321949
SLC7A5	chr16	87830023	87869507	87836755	87836805	-	0.0
CLN3	chr16	28474111	28495575	28491933	28491983	-	44.000481507452605
CNTNAP4	chr16	76277278	76560757	76277662	76277712	+	0.0
HYDIN	chr16	70802084	71230718	71230672	71230722	-	8.83852466961931
LMF1	chr16	853634	981318	893202	893252	-	0.0
TMEM170A	chr16	75443054	75465497	75464687	75464737	-	55.5289919460865
NAA60	chr16	3443649	3486953	3443687	3443737	+	21.9041698334044
LCMT1	chr16	25111731	25178231	25151524	25151574	+	0.0
DNAAF8	chr16	4734344	4749396	4734501	4734551	+	0.288212760965847
ADGRG3	chr16	57668277	57689378	57668322	57668372	+	0.0
VPS9D1	chr16	89707134	89720898	89719319	89719369	-	0.0
PABPN1L	chr16	88863333	88866660	88866568	88866618	-	0.0
NFAT5	chr16	69565094	69704666	69566061	69566111	+	1.92141840643898
PRSS21	chr16	2817180	2826304	2817278	2817328	+	0.096070920321949
ASPHD1	chr16	29900375	29919864	29900374	29900424	+	25.362722964994504
MSRB1	chr16	1938229	1943199	1943149	1943199	-	53.6075735396476
SRRM2	chr16	2752626	2772538	2768550	2768600	+	0.096070920321949
MT1G	chr16	56666730	56668065	56668015	56668065	-	44.9611907106721
KREMEN2	chr16	2964216	2968383	2964274	2964324	+	67.3457151456863
TANGO6	chr16	68843531	69085182	69026574	69026624	+	0.0
PDPR	chr16	70114332	70162537	70145803	70145853	+	0.0
C16orf96	chr16	4556340	4600758	4556489	4556539	+	0.0
MAPK3	chr16	30114105	30123506	30117055	30117105	-	0.0
TUFM	chr16	28842411	28846348	28846358	28846408	-	16.908481976663
SULT1A3	chr16	30199228	30204310	30201072	30201106	+	0.0
TMC7	chr16	18983934	19063942	19033515	19033565	+	0.0
HIRIP3	chr16	29992330	29996074	29996024	29996074	-	1.7292765657950802
USB1	chr16	57999546	58021618	58001406	58001456	+	60.236467041862
MLST8	chr16	2204248	2209453	2205449	2205499	+	141.992820235841
GNAO1	chr16	56191390	56357444	56193652	56193702	+	0.0
WDR59	chr16	74871362	75000173	74886419	74886469	-	0.0
TP53TG3E	chr16	33303739	33306935	33303738	33303788	+	0.0
NPIPB8	chr16	28637654	28658744	28637653	28637703	+	0.0
PHKG2	chr16	30748293	30761176	30752493	30752543	+	0.0
IRX3	chr16	54283304	54286787	54285805	54285855	-	0.0
VPS4A	chr16	69311350	69326939	69319488	69319538	+	0.0
NAE1	chr16	66802875	66873256	66830926	66830976	-	242.38693197227693
ABAT	chr16	8674596	8784575	8713361	8713411	+	0.0
MPHOSPH6	chr16	82147798	82170224	82170176	82170226	-	113.075473218934
WDR90	chr16	649311	667833	666495	666545	+	0.0
DOK4	chr16	57471922	57487327	57479755	57479805	-	49.380453045481794
ATP2C2	chr16	84368527	84464187	84459605	84459655	+	0.0
ZNF319	chr16	57994676	58000672	58000403	58000453	-	0.0
ATXN1L	chr16	71808439	71885268	71845990	71846040	+	4.99568785674135
SEC14L5	chr16	4958330	5019157	4958316	4958366	+	2.11356024708288
NECAB2	chr16	83968244	84002776	83998251	83998301	+	0.0
NOL3	chr16	67170154	67175735	67170153	67170201	+	0.0
DBNDD1	chr16	90004871	90019890	90019830	90019880	-	3.17034037062432
ATMIN	chr16	81035842	81047350	81036057	81036107	+	3.17034037062432
DCTPP1	chr16	30423615	30430030	30429980	30430030	-	277.837101571077
TBL3	chr16	1972053	1982929	1977025	1977075	+	0.096070920321949
PRMT7	chr16	68310951	68360852	68346120	68346170	+	0.0
ZG16	chr16	29778256	29782973	29778239	29778289	+	0.0
CIAO3	chr16	729760	741329	740965	741015	-	84.734551723959
NME3	chr16	1770320	1771561	1771156	1771206	-	0.96070920321949
CHST4	chr16	71525233	71538748	71526250	71526300	+	12.7774324028192
RABEP2	chr16	28904421	28936526	28925166	28925216	-	8.550311908653459
HS3ST4	chr16	25691959	26137685	25886745	25886795	+	0.0
CSNK2A2	chr16	58157907	58198106	58196732	58196773	-	0.480354601609745
SHCBP1	chr16	46578591	46621379	46621318	46621368	-	7.10924810382423
DPEP1	chr16	89613308	89638456	89613672	89613719	+	3.17034037062432
GTF3C1	chr16	27459555	27549913	27484247	27484297	-	0.096070920321949
VPS35L	chr16	19555240	19706793	19555719	19555746	+	354.789908748958
AMDHD2	chr16	2520357	2531422	2527569	2527619	+	0.0
SIAH1	chr16	48356364	48448402	48363832	48363882	-	0.0
ACD	chr16	67657512	67660815	67660231	67660281	-	108.560139963802
NQO1	chr16	69706996	69726668	69726534	69726584	-	122.682565251129
NPW	chr16	2009926	2020755	2019544	2019594	+	0.0
CA5A	chr16	87881546	87936580	87936479	87936529	-	0.0
CPNE2	chr16	57092583	57148369	57092606	57092656	+	0.0
CLDN6	chr16	3014712	3020071	3020021	3020071	-	0.0
ABCC12	chr16	48080882	48156018	48091188	48091238	-	0.0
ZC3H18	chr16	88570403	88631964	88599835	88599885	+	0.0
CDH16	chr16	66908122	66918917	66918803	66918848	-	0.0
ZNF19	chr16	71464555	71565089	71478949	71478999	-	0.0
OTOA	chr16	21663968	21761935	21729570	21729620	+	0.0
PRSS54	chr16	58279997	58295047	58294997	58295047	-	0.0
C16orf87	chr16	46796603	46831180	46830709	46830759	-	0.0
MARVELD3	chr16	71626161	71642114	71637834	71637884	+	0.0
MAP1LC3B	chr16	87383953	87404779	87392316	87392366	+	52.5507934161061
PRSS41	chr16	2798470	2805304	2798484	2798534	+	0.0
C16orf74	chr16	85690084	85751129	85710800	85710850	-	0.0
