fold	val_chr	overall_spearman	chr	mean_spearman
3	chr4,chr9,chr14,chr19	0.7305959932320918	chr9	0.7328467224503659
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr10	0.7294372525712047
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr11	0.7687084466919832
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr12	0.772376752544656
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr13	0.683396550993833
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr14	0.738382681134654
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr15	0.75978897196009
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr16	0.7200680374445244
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr17	0.7309595339181806
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr18	0.7551714789779592
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr19	0.7091450748011843
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr2	0.7327966739045901
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr20	0.7339543355236201
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr21	0.70093909745331
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr22	0.7179389196662161
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr3	0.7545753375282288
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr4	0.7496342353373322
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr5	0.7659253680001387
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr6	0.7208615160068381
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr7	0.7561566127606995
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr8	0.7539443937606564
4	chr5,chr10,chr15,chr20	0.7472630176413019	chr9	0.7328467224503659
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr10	0.7294372525712047
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr11	0.7687084466919832
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr12	0.772376752544656
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr13	0.683396550993833
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr14	0.738382681134654
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr15	0.75978897196009
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr16	0.7200680374445244
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr17	0.7309595339181806
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr18	0.7551714789779592
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr19	0.7091450748011843
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr2	0.7327966739045901
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr20	0.7339543355236201
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr21	0.70093909745331
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr22	0.7179389196662161
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr3	0.7545753375282288
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr4	0.7496342353373322
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr5	0.7659253680001387
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr6	0.7208615160068381
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr7	0.7561566127606995
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr8	0.7539443937606564
5	chr6,chr11,chr16,chr21	0.7432997643728766	chr9	0.7328467224503659
