gene_name	gex	gex_rank
CNNM2	9.80292469297144	0.7593650208793908
LRP4	0.0	0.29013141734217635
RAET1L	0.0	0.29013141734217635
RGL4	0.0	0.29013141734217635
NUP43	74.5791133504494	0.8863608450012282
PSMC5	322.439336714894	0.9652726602800294
HSPA12B	0.0	0.29013141734217635
CSTF2T	62.902100113233395	0.873894620486367
SPPL2C	0.0	0.29013141734217635
CLPSL1	0.0	0.29013141734217635
MRO	0.0	0.29013141734217635
TUT1	0.480535524165267	0.6075288626873004
NHLRC3	9.80292469297144	0.7593650208793908
TYSND1	26.813882248421898	0.8179808400884304
QRICH1	10.5717815316359	0.7635101940555146
AP3S1	0.0	0.29013141734217635
BSX	0.0	0.29013141734217635
CHD6	0.480535524165267	0.6075288626873004
B3GALT4	0.0	0.29013141734217635
RNF216	0.0	0.29013141734217635
LRFN2	0.0	0.29013141734217635
CCDC28A	90.052357228571	0.899993859002702
PRPSAP1	0.0	0.29013141734217635
OR5T1	0.0	0.29013141734217635
PPP1R2B	0.0	0.29013141734217635
ADH7	0.0	0.29013141734217635
PTPN18	0.0	0.29013141734217635
MET	0.0	0.29013141734217635
KCNIP2	0.0	0.29013141734217635
ENDOD1	92.74335616389652	0.9018054532056006
TAAR5	0.0	0.29013141734217635
EPM2AIP1	1.05717815316359	0.6474453451240482
MAMDC4	0.0	0.29013141734217635
CDK7	88.80296486574129	0.899042004421518
IFNA7	0.0	0.29013141734217635
CYLC2	0.0	0.29013141734217635
SMG6	0.0	0.29013141734217635
GJB6	0.0	0.29013141734217635
RGPD4	0.0	0.29013141734217635
OST4	55.646013698337896	0.8660955539179562
TRA2A	115.52074000933	0.9146401375583395
SNTB1	9.41849627363922	0.7568779169737165
OR5V1	0.0	0.29013141734217635
ARHGDIA	0.0	0.29013141734217635
GATA5	0.0	0.29013141734217635
ITPRIPL2	0.480535524165267	0.6075288626873004
UNCX	0.0	0.29013141734217635
RBM18	31.2348090707423	0.82753009088676
MCPH1	84.3820380434208	0.8953574060427414
CDCA3	119.220863545403	0.9163289118152788
SMC1B	0.0	0.29013141734217635
FOXP2	0.0	0.29013141734217635
WDFY4	11.3406383703003	0.767563252272169
PTTG1IP2	0.0	0.29013141734217635
NDUFS1	64.5839744478118	0.8757676246622451
USP13	2.59489183049244	0.6914455907639401
DNAL4	24.891740151760803	0.8129145173176123
SPATA2	0.0	0.29013141734217635
AADACL2	0.0	0.29013141734217635
OR3A3	0.0	0.29013141734217635
KRT1	0.0	0.29013141734217635
ZNF502	2.1143563063271698	0.680545320560059
DMAC1	0.0	0.29013141734217635
PTCH1	0.0	0.29013141734217635
SEPTIN8	9.03406785430701	0.754267993122083
SUDS3	0.0	0.29013141734217635
SPATA2L	10.5717815316359	0.7635101940555146
SLC15A2	0.0	0.29013141734217635
ADO	9.03406785430701	0.754267993122083
FEZF2	0.0	0.29013141734217635
ISM1	0.0	0.29013141734217635
GFRA4	0.0	0.29013141734217635
HTRA1	0.0	0.29013141734217635
CASP2	0.0	0.29013141734217635
CACNA2D4	0.0	0.29013141734217635
SRRM3	0.0	0.29013141734217635
FLI1	0.0	0.29013141734217635
GRHL1	1.05717815316359	0.6474453451240482
CALM2	540.698571790758	0.9809014984033407
GRB7	0.0	0.29013141734217635
RNF217	0.0	0.29013141734217635
ATP7B	0.0	0.29013141734217635
ST8SIA3	0.0	0.29013141734217635
INS	0.0	0.29013141734217635
TMEM200A	0.0	0.29013141734217635
SLC25A20	47.47690978752829	0.8555023335789732
RAG1	0.0	0.29013141734217635
OR13A1	0.0	0.29013141734217635
FAM126B	0.0	0.29013141734217635
PLEKHO2	125.90030733129998	0.9196757553426677
ARL16	0.480535524165267	0.6075288626873004
ARFGAP1	0.480535524165267	0.6075288626873004
SH3BP4	0.0	0.29013141734217635
RNASET2	261.939914222487	0.9566752640628838
USP19	17.2992788699496	0.7915745517071973
THRA	0.0	0.29013141734217635
DOCK10	0.480535524165267	0.6075288626873004
OVOL2	0.0	0.29013141734217635
FAXC	0.0	0.29013141734217635
STAC3	0.0	0.29013141734217635
DPYSL3	0.0	0.29013141734217635
RBX1	2279.37220532553	0.9974821911078359
ACACA	0.0	0.29013141734217635
PPP4R2	1.05717815316359	0.6474453451240482
KCNK9	0.0	0.29013141734217635
SMDT1	94.1849627363923	0.9026651928273152
FADS2	0.0	0.29013141734217635
ANTXRL	0.0	0.29013141734217635
HPX	0.0	0.29013141734217635
CHRM2	0.0	0.29013141734217635
MTERF2	61.316332883487995	0.8718680913780398
DAP	25.18006146626	0.8138970768852861
TMEM129	0.0	0.29013141734217635
ARRDC1	0.0	0.29013141734217635
SHC4	0.0	0.29013141734217635
PRAME	6.63139023348068	0.7379943502824858
PIP5KL1	0.0	0.29013141734217635
TBC1D20	52.5705863436802	0.8622574306067305
ADCY5	0.0	0.29013141734217635
CCDC110	0.0	0.29013141734217635
CADM1	0.0	0.29013141734217635
GTF2A1L	0.0	0.29013141734217635
KARS1	4.03649840298824	0.7126934414148858
URM1	120.998844984814	0.916943011545075
BMP6	0.0	0.29013141734217635
MMRN2	0.0	0.29013141734217635
AMN1	4.03649840298824	0.7126934414148858
PACSIN3	0.0	0.29013141734217635
IFNW1	0.0	0.29013141734217635
BOLA2B	0.0	0.29013141734217635
TMEM135	6.24696181414847	0.734647506755097
ITGB5	0.480535524165267	0.6075288626873004
UCHL1	2.59489183049244	0.6914455907639401
RUNDC1	30.177630917578696	0.8251043969540653
TPPP	0.0	0.29013141734217635
NAGLU	0.0	0.29013141734217635
ENDOU	0.0	0.29013141734217635
HPSE	0.0	0.29013141734217635
GPX3	0.0	0.29013141734217635
MCCC1	651.413956558435	0.9849545566199951
MCC	0.0	0.29013141734217635
DNAAF1	0.0	0.29013141734217635
SRPRA	0.0	0.29013141734217635
ANAPC7	213.26166562454495	0.947617293048391
HCN4	0.0	0.29013141734217635
SH2D3C	0.0	0.29013141734217635
BMT2	0.480535524165267	0.6075288626873004
DNAI1	0.0	0.29013141734217635
C9orf131	0.0	0.29013141734217635
SLX1B	0.0	0.29013141734217635
CLTCL1	0.0	0.29013141734217635
MED11	111.09981318701	0.9123065585851142
ASPRV1	0.0	0.29013141734217635
STK31	0.0	0.29013141734217635
CRYZL1	0.0	0.29013141734217635
CPSF7	277.94174717719	0.9593465978874969
PKDCC	0.0	0.29013141734217635
ADAD1	0.0	0.29013141734217635
ATP2A2	0.0	0.29013141734217635
SMIM28	0.0	0.29013141734217635
P2RY12	0.0	0.29013141734217635
PALB2	0.0	0.29013141734217635
CAPZA2	142.238515152919	0.9258781626136084
CSNK1A1L	0.0	0.29013141734217635
SRGN	176.933179997651	0.9376688774256939
BPI	0.0	0.29013141734217635
IQCH	0.0	0.29013141734217635
OR5A2	0.0	0.29013141734217635
UIMC1	2.1143563063271698	0.680545320560059
NLRP1	41.6143763927121	0.8464136575779907
DYNC2LI1	47.909391759277106	0.8559322033898306
NUS1	0.0	0.29013141734217635
MTNR1A	0.0	0.29013141734217635
DAXX	95.2421408895558	0.9034942274625399
ONECUT2	0.0	0.29013141734217635
CLCN1	0.0	0.29013141734217635
SS18L2	0.0	0.29013141734217635
TMEM192	0.0	0.29013141734217635
L3MBTL2	81.5949320032623	0.8930238270695161
IL20RA	0.0	0.29013141734217635
CCDC171	0.0	0.29013141734217635
IL9	0.0	0.29013141734217635
EDIL3	0.0	0.29013141734217635
UBE2V2	0.0	0.29013141734217635
MMP24OS	24.411204627595502	0.8121468926553672
IRF7	69.4854367942975	0.8815708671088185
CIAO1	121.671594718645	0.9173114713829525
ITPR2	0.0	0.29013141734217635
ZFP90	0.0	0.29013141734217635
DTX3L	9.80292469297144	0.7593650208793908
TMEM80	1.05717815316359	0.6474453451240482
CBLN1	0.0	0.29013141734217635
TBC1D3	0.0	0.29013141734217635
UNC93B1	20.7591346439395	0.8028739867354459
SH2D7	0.0	0.29013141734217635
MEIG1	0.0	0.29013141734217635
ALG2	85.1508948820852	0.896032915745517
TMEM126A	292.165598692482	0.9614345369688038
VSTM4	0.0	0.29013141734217635
PDE5A	0.0	0.29013141734217635
ARHGEF25	0.480535524165267	0.6075288626873004
C9orf43	0.0	0.29013141734217635
TRH	0.0	0.29013141734217635
MRAP	0.0	0.29013141734217635
SMIM31	0.0	0.29013141734217635
ZNF510	29.697095393413505	0.8240297224269222
CARS1	0.0	0.29013141734217635
CILP	0.0	0.29013141734217635
CMC2	1.05717815316359	0.6474453451240482
SLIT3	0.0	0.29013141734217635
TRIM38	630.847036124162	0.9842483419307295
DNAJC5	0.480535524165267	0.6075288626873004
ABCA3	0.480535524165267	0.6075288626873004
CCDC43	43.7287326990393	0.8496376811594203
RAD52	38.250627723555205	0.840671825104397
F2	0.0	0.29013141734217635
DLEC1	0.0	0.29013141734217635
ZNF786	31.523130385241497	0.8282056005895357
TRIM77	0.0	0.29013141734217635
LSG1	4.03649840298824	0.7126934414148858
STAT2	138.874766483762	0.9248956030459347
CERKL	0.0	0.29013141734217635
NT5M	1.63382078216191	0.6671579464505035
CENPM	24.411204627595502	0.8121468926553672
ZYX	1.05717815316359	0.6474453451240482
H4C5	0.480535524165267	0.6075288626873004
NOP16	78.1350762292723	0.8896155735691477
ADGRV1	0.0	0.29013141734217635
ITGB1BP1	0.0	0.29013141734217635
GLYCTK	0.0	0.29013141734217635
CYP2C8	0.0	0.29013141734217635
CTDSPL	0.0	0.29013141734217635
BCL7B	12.59003073313	0.7732743797592729
FAM234A	0.0	0.29013141734217635
CYP4V2	4.03649840298824	0.7126934414148858
CGREF1	0.0	0.29013141734217635
SFTPA2	0.0	0.29013141734217635
CBLL1	71.35952533854208	0.8835359862441661
EIF4A3	0.0	0.29013141734217635
COLQ	0.0	0.29013141734217635
DTYMK	0.480535524165267	0.6075288626873004
POU3F2	0.0	0.29013141734217635
ARHGEF3	0.0	0.29013141734217635
DGKZ	0.0	0.29013141734217635
IFNA6	0.0	0.29013141734217635
TWF2	275.442962451531	0.9589167280766396
DDX46	0.0	0.29013141734217635
DRAP1	4.51703392715351	0.7182510439695406
ARMC9	8.553532330141751	0.7515045443380005
ZC2HC1A	37.0973424655586	0.8390137558339474
ADAMTS18	0.0	0.29013141734217635
DEFB107B	0.0	0.29013141734217635
GFM1	0.0	0.29013141734217635
OC90	0.0	0.29013141734217635
UGT2B28	0.0	0.29013141734217635
IDNK	0.0	0.29013141734217635
MAP1LC3B2	0.0	0.29013141734217635
SRPK2	0.0	0.29013141734217635
FAM91A1	197.596207536758	0.9440555146155736
STXBP5L	0.0	0.29013141734217635
CYBC1	150.263458406479	0.928641611397691
XPO5	0.0	0.29013141734217635
DYRK4	0.0	0.29013141734217635
DUSP19	0.0	0.29013141734217635
TEX26	0.0	0.29013141734217635
PAK1	0.480535524165267	0.6075288626873004
TREML4	0.0	0.29013141734217635
TIMM23B	73.2336138827866	0.8854704003930238
SEC24A	118.500060259155	0.9158683370179317
DUSP22	382.314063025886	0.9711680176860722
FAM13C	0.0	0.29013141734217635
USF3	0.0	0.29013141734217635
TBC1D5	159.297526260786	0.9317735200196512
LGALS1	0.0	0.29013141734217635
DHX35	0.0	0.29013141734217635
TAC4	0.0	0.29013141734217635
ATG16L1	68.09188377421829	0.8801277327437976
ADAMTS16	0.0	0.29013141734217635
PFDN1	0.0	0.29013141734217635
MLYCD	9.41849627363922	0.7568779169737165
MAP4K3	0.480535524165267	0.6075288626873004
REG3A	0.0	0.29013141734217635
FBXO9	0.0	0.29013141734217635
TAX1BP1	0.0	0.29013141734217635
SPATS2L	0.0	0.29013141734217635
CTNNAL1	6.63139023348068	0.7379943502824858
SNX30	0.0	0.29013141734217635
C17orf113	0.0	0.29013141734217635
RPS20	104.18010163903	0.9087447801522968
KHDRBS2	3.07542735465771	0.7000736919675755
HAGHL	0.480535524165267	0.6075288626873004
CNBP	450.261786142855	0.9760501105379513
HECTD4	0.0	0.29013141734217635
OR52N2	0.0	0.29013141734217635
NTN1	0.480535524165267	0.6075288626873004
GMCL2	0.0	0.29013141734217635
RPL34	134.598000318691	0.923268238761975
DNAJA2	20.7591346439395	0.8028739867354459
CAMK2G	0.0	0.29013141734217635
LSM5	0.0	0.29013141734217635
ETF1	0.0	0.29013141734217635
KRT39	0.0	0.29013141734217635
COLEC12	0.0	0.29013141734217635
HTR2A	0.0	0.29013141734217635
NR3C1	6.63139023348068	0.7379943502824858
BATF2	0.480535524165267	0.6075288626873004
COMMD3	806.338609549317	0.9887005649717514
ZCCHC3	0.0	0.29013141734217635
LYG1	0.0	0.29013141734217635
PAPPA	0.0	0.29013141734217635
CD59	0.480535524165267	0.6075288626873004
RABGEF1	6.63139023348068	0.7379943502824858
STH	0.0	0.29013141734217635
SEC63	19.029206756944603	0.7976541390321789
OR8G5	0.0	0.29013141734217635
ARSA	0.0	0.29013141734217635
CAPN1	1.63382078216191	0.6671579464505035
RASGEF1B	2.1143563063271698	0.680545320560059
GAB1	0.0	0.29013141734217635
GLT6D1	0.0	0.29013141734217635
ST20	0.0	0.29013141734217635
MPHOSPH9	0.480535524165267	0.6075288626873004
SUMO1	1896.96203519481	0.9965610415131417
GVQW3	8.16910391080953	0.749048145418816
CLSTN2	0.0	0.29013141734217635
SGMS1	0.0	0.29013141734217635
NDUFAF4	0.0	0.29013141734217635
CD302	0.0	0.29013141734217635
ADH1A	0.0	0.29013141734217635
TRABD	98.7981037683788	0.9055821665438467
EIF3E	273.809141669369	0.9586096782117416
IFIT5	45.3144999287846	0.8524932449029723
MTMR12	65.1606170768101	0.8764738393515107
JCAD	0.0	0.29013141734217635
PF4V1	0.0	0.29013141734217635
C15orf62	0.0	0.29013141734217635
WEE1	0.0	0.29013141734217635
PELI3	0.480535524165267	0.6075288626873004
PPP1R11	1.05717815316359	0.6474453451240482
ISL1	0.0	0.29013141734217635
UROS	51.2250868760174	0.8603230164578728
UNC5A	0.0	0.29013141734217635
ZNF514	0.0	0.29013141734217635
MARCHF1	0.0	0.29013141734217635
TPI1	18.068135708614	0.7941537705723409
LAMB2	0.0	0.29013141734217635
CH25H	0.0	0.29013141734217635
LRP2BP	0.480535524165267	0.6075288626873004
THEMIS	0.0	0.29013141734217635
C1QTNF5	0.0	0.29013141734217635
SPATS2	52.5705863436802	0.8622574306067305
EXOSC8	62.3735110366516	0.8733419307295505
NDST1	8.553532330141751	0.7515045443380005
ZDHHC7	0.0	0.29013141734217635
OR2AG1	0.0	0.29013141734217635
TBXT	1.05717815316359	0.6474453451240482
QRFPR	0.0	0.29013141734217635
DENR	329.935690891872	0.9662245148612134
PHLDB2	0.0	0.29013141734217635
USP17L5	0.0	0.29013141734217635
SKIL	0.0	0.29013141734217635
SERPINB4	0.0	0.29013141734217635
NEDD9	305.236164949777	0.963123311225743
NCK2	5.86253339481625	0.7314541881601572
IL1R2	0.0	0.29013141734217635
COX18	68.09188377421829	0.8801277327437976
SLC22A14	0.0	0.29013141734217635
CLDN24	0.0	0.29013141734217635
POLA2	1.05717815316359	0.6474453451240482
LRRCC1	9.80292469297144	0.7593650208793908
PXMP2	0.0	0.29013141734217635
NR1D1	17.2992788699496	0.7915745517071973
C6orf118	0.0	0.29013141734217635
THOC3	0.0	0.29013141734217635
IFITM3	0.0	0.29013141734217635
VCL	0.0	0.29013141734217635
PTK7	9.80292469297144	0.7593650208793908
TRPM1	0.0	0.29013141734217635
DYNC1I2	64.5839744478118	0.8757676246622451
FERMT3	1.05717815316359	0.6474453451240482
CCN2	0.0	0.29013141734217635
COX11	0.0	0.29013141734217635
RSL1D1	12.59003073313	0.7732743797592729
VIT	0.480535524165267	0.6075288626873004
PODXL2	0.0	0.29013141734217635
PRUNE2	0.0	0.29013141734217635
ZBBX	0.0	0.29013141734217635
ATXN7	0.0	0.29013141734217635
HECW1	0.480535524165267	0.6075288626873004
UCP3	0.0	0.29013141734217635
HLA-E	1420.1746881180302	0.9945345124048145
SNX19	0.0	0.29013141734217635
MAK	1.63382078216191	0.6671579464505035
PTPRR	0.0	0.29013141734217635
EVPLL	0.0	0.29013141734217635
MOB4	129.840698629455	0.921364529599607
RTN4IP1	0.0	0.29013141734217635
STRIP2	14.3199586201249	0.7798759518545811
NPY	0.0	0.29013141734217635
RANBP9	2.1143563063271698	0.680545320560059
VPREB3	4.51703392715351	0.7182510439695406
SCRN1	0.480535524165267	0.6075288626873004
VPS41	369.43571097825696	0.9701547531319086
TAS2R13	0.0	0.29013141734217635
RCE1	0.480535524165267	0.6075288626873004
TCEA2	0.0	0.29013141734217635
KCTD18	3.07542735465771	0.7000736919675755
SCN3B	0.0	0.29013141734217635
MATR3	0.480535524165267	0.6075288626873004
FAM241B	1.05717815316359	0.6474453451240482
FJX1	0.480535524165267	0.6075288626873004
NPAT	0.0	0.29013141734217635
SLC39A7	0.0	0.29013141734217635
RNF170	75.1557559794477	0.8868828297715549
CEP97	0.480535524165267	0.6075288626873004
MSGN1	0.0	0.29013141734217635
DCUN1D2	0.480535524165267	0.6075288626873004
FBXL8	0.0	0.29013141734217635
DEFB113	0.0	0.29013141734217635
DUSP4	12.59003073313	0.7732743797592729
STARD4	611.817829367217	0.9834807172684844
MYT1L	0.0	0.29013141734217635
CAV2	0.0	0.29013141734217635
ATOX1	200.767741996248	0.9447310243183493
CSE1L	0.0	0.29013141734217635
PRSS23	0.0	0.29013141734217635
ITGAL	2.1143563063271698	0.680545320560059
CRIM1	0.0	0.29013141734217635
LALBA	0.0	0.29013141734217635
TFPI	0.0	0.29013141734217635
SPATA31D4	0.0	0.29013141734217635
RESF1	62.902100113233395	0.873894620486367
IQCF1	0.0	0.29013141734217635
SFSWAP	3.5559628788229705	0.706951608941292
FAM149B1	0.0	0.29013141734217635
JADE2	1.05717815316359	0.6474453451240482
KRTAP9-3	0.0	0.29013141734217635
PEMT	0.0	0.29013141734217635
CCN6	0.0	0.29013141734217635
USP17L10	0.0	0.29013141734217635
OR12D2	0.0	0.29013141734217635
AK1	0.0	0.29013141734217635
PLLP	1.05717815316359	0.6474453451240482
PRNP	0.0	0.29013141734217635
LINGO1	0.0	0.29013141734217635
CLIP1	0.0	0.29013141734217635
TRHR	0.0	0.29013141734217635
FBXL18	14.8004941442902	0.7815033161385408
SEMA4B	0.0	0.29013141734217635
DSCC1	4.90146234648572	0.7233787767133383
SFMBT1	4.90146234648572	0.7233787767133383
PPP1R3A	0.0	0.29013141734217635
ASAH2	0.0	0.29013141734217635
GPR151	0.0	0.29013141734217635
CD300LG	0.0	0.29013141734217635
CTSC	2328.57904300005	0.9976050110537952
PFKL	259.585290154077	0.9563989191844755
ESF1	3.07542735465771	0.7000736919675755
NEK5	0.0	0.29013141734217635
UBAP1	161.700203881612	0.932602554654876
UBL3	9.03406785430701	0.754267993122083
RPS21	5.86253339481625	0.7314541881601572
FOXE1	0.0	0.29013141734217635
DSG3	0.0	0.29013141734217635
BTAF1	1.05717815316359	0.6474453451240482
AARS2	0.0	0.29013141734217635
RIMKLB	0.0	0.29013141734217635
MSRB2	0.0	0.29013141734217635
IRX6	0.0	0.29013141734217635
HES6	4.03649840298824	0.7126934414148858
NR4A2	0.0	0.29013141734217635
CLDN25	0.0	0.29013141734217635
GOLIM4	0.0	0.29013141734217635
GALNT14	2.59489183049244	0.6914455907639401
NLRC5	0.0	0.29013141734217635
HBZ	0.0	0.29013141734217635
TUBG2	0.480535524165267	0.6075288626873004
HADHB	528.8293443438761	0.9801952837140752
RCL1	0.0	0.29013141734217635
CHCHD6	0.0	0.29013141734217635
TPST2	57.4720486901659	0.8684598378776713
GLI2	0.0	0.29013141734217635
INHBC	0.0	0.29013141734217635
ALKBH2	45.7469819005334	0.8532301645787276
KAT8	0.0	0.29013141734217635
OTOR	0.0	0.29013141734217635
TYMP	113.214169493337	0.9134733480717269
PAG1	0.0	0.29013141734217635
PDE7A	4.03649840298824	0.7126934414148858
DUSP6	0.0	0.29013141734217635
MAP6D1	0.0	0.29013141734217635
OR10A7	0.0	0.29013141734217635
NOL4L	0.0	0.29013141734217635
HTR1F	0.0	0.29013141734217635
GIP	0.0	0.29013141734217635
PNISR	468.618243165968	0.9770326701056251
MTHFD2	279.33530019726896	0.9595308278064357
MVD	303.602344167615	0.9628469663473348
QRICH2	0.0	0.29013141734217635
JMJD8	0.480535524165267	0.6075288626873004
HACD1	1.63382078216191	0.6671579464505035
VSTM2L	0.0	0.29013141734217635
NCOR1	0.0	0.29013141734217635
UNC50	0.0	0.29013141734217635
OR5AK2	0.0	0.29013141734217635
IL10RB	100.624138760207	0.9065647261115205
PLEKHH2	0.0	0.29013141734217635
RIMBP2	0.480535524165267	0.6075288626873004
DGKG	0.0	0.29013141734217635
DEFA5	0.0	0.29013141734217635
SPDYE17	0.0	0.29013141734217635
DDX21	269.484321951881	0.9578727585359862
ALDH1A1	0.0	0.29013141734217635
IL1RL1	0.0	0.29013141734217635
NOSTRIN	0.0	0.29013141734217635
CTSZ	3.07542735465771	0.7000736919675755
LANCL1	85.82364461591659	0.8966470154753132
CMTR1	123.113201291141	0.9180790960451978
TUBGCP5	81.21050358393009	0.892563252272169
TPGS2	231.81033685732496	0.951424711373127
TRDN	0.480535524165267	0.6075288626873004
TGIF2-RAB5IF	2.59489183049244	0.6914455907639401
SLC12A5	0.480535524165267	0.6075288626873004
KLRK1	0.0	0.29013141734217635
PHLPP1	0.0	0.29013141734217635
CCDC121	8.553532330141751	0.7515045443380005
HIRA	0.480535524165267	0.6075288626873004
PPP1R35	2.59489183049244	0.6914455907639401
HOXD4	0.0	0.29013141734217635
SPDYE9	0.0	0.29013141734217635
DTWD1	47.092481368196104	0.8551338737410955
GTF3A	87.88994736982728	0.898427904691722
DAZAP2	1699.17361344838	0.9960697617293048
CEP44	0.0	0.29013141734217635
FAXDC2	4.03649840298824	0.7126934414148858
KCNC2	0.0	0.29013141734217635
RWDD2A	2.1143563063271698	0.680545320560059
G6PC2	0.0	0.29013141734217635
PNPLA7	0.0	0.29013141734217635
KRTAP19-2	0.0	0.29013141734217635
TSPEAR	0.0	0.29013141734217635
SMIM19	37.577877989723795	0.8396585605502334
KCNE2	0.0	0.29013141734217635
DGKI	0.0	0.29013141734217635
AKAP1	1.05717815316359	0.6474453451240482
RASSF9	7.88078259631037	0.7467759764185704
CHST2	0.0	0.29013141734217635
TLCD3B	0.0	0.29013141734217635
UQCRC1	445.744752215701	0.9756509457135839
GDF6	0.0	0.29013141734217635
OMD	0.0	0.29013141734217635
PBX2	0.480535524165267	0.6075288626873004
TAF5	31.2348090707423	0.82753009088676
SNRPB	342.814042939501	0.9674834193072955
TRIM23	0.0	0.29013141734217635
FBLL1	0.0	0.29013141734217635
ZNF26	0.0	0.29013141734217635
GUSB	0.0	0.29013141734217635
GFRAL	0.0	0.29013141734217635
BRICD5	0.0	0.29013141734217635
SREK1IP1	155.597402724713	0.9307909604519774
KRTAP19-1	0.0	0.29013141734217635
SLC2A12	0.480535524165267	0.6075288626873004
DPP4	28.928238554748997	0.822617293048391
CARD18	0.0	0.29013141734217635
CCN3	2.59489183049244	0.6914455907639401
JAZF1	0.0	0.29013141734217635
MDM1	21.5279914826039	0.8045013510194056
TASP1	80.34553964043259	0.8917342176369443
BCL2L14	0.0	0.29013141734217635
SLBP	88.51464355124209	0.8988270695160894
LIPJ	0.0	0.29013141734217635
UPK2	0.0	0.29013141734217635
LARS2	172.416146070498	0.9361336281012036
COQ5	68.09188377421829	0.8801277327437976
GSTK1	283.41985215267397	0.960298452468681
LDHC	0.0	0.29013141734217635
PTH2R	0.0	0.29013141734217635
AIG1	0.480535524165267	0.6075288626873004
KLHDC8B	0.0	0.29013141734217635
PCDHB5	0.0	0.29013141734217635
PTER	291.156474091735	0.9612810120363547
CTR9	3.07542735465771	0.7000736919675755
VKORC1	0.0	0.29013141734217635
GPR35	1.05717815316359	0.6474453451240482
ENTPD8	0.0	0.29013141734217635
SNTN	0.0	0.29013141734217635
IL26	0.0	0.29013141734217635
SGCB	0.0	0.29013141734217635
HRH2	0.0	0.29013141734217635
FAM166B	0.480535524165267	0.6075288626873004
KCNK5	1.05717815316359	0.6474453451240482
AK6	170.638164631086	0.9353045934659788
PLA2G1B	0.0	0.29013141734217635
KRT6A	0.0	0.29013141734217635
TLL1	0.0	0.29013141734217635
PRDM14	0.0	0.29013141734217635
SLCO1A2	0.0	0.29013141734217635
BTN3A2	88.2263222367429	0.8986121346106608
TAAR8	0.0	0.29013141734217635
BNC1	0.0	0.29013141734217635
PPM1H	0.0	0.29013141734217635
SVOPL	0.0	0.29013141734217635
PSMC3IP	36.088217864811504	0.8372021616310489
MEGF9	0.480535524165267	0.6075288626873004
CEP43	32.484201433572004	0.830385654630312
DYRK2	0.480535524165267	0.6075288626873004
SCLT1	1.63382078216191	0.6671579464505035
TENM2	0.0	0.29013141734217635
LMBR1	0.480535524165267	0.6075288626873004
PLPP1	3.07542735465771	0.7000736919675755
ANKRD29	0.480535524165267	0.6075288626873004
RGL2	0.0	0.29013141734217635
CCND2	352.040325003474	0.9684966838614592
CCDC137	1.63382078216191	0.6671579464505035
YPEL5	0.0	0.29013141734217635
GANC	0.0	0.29013141734217635
C3orf14	0.0	0.29013141734217635
AAR2	49.3990518841894	0.857743797592729
SLC9A3	0.0	0.29013141734217635
