gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
DNHD1	chr11	6497260	6593758	6528976	6529026	+	0.0
MYO7A	chr11	77128246	77215241	77128263	77128313	+	0.0
OR5L2	chr11	55827219	55828154	55827218	55827268	+	0.0
CCDC73	chr11	32602721	32794662	32794560	32794610	-	0.0
TRIM51	chr11	55883297	55891810	55883296	55883346	+	0.0
TPCN2	chr11	69048932	69136316	69048896	69048946	+	34.214129320567004
COA4	chr11	73872667	73876901	73876851	73876901	-	62.9021001132334
PLAAT2	chr11	63552770	63563379	63563333	63563383	-	23.1618122647658
USP47	chr11	11841423	11961887	11880185	11880235	+	0.0
OR4C13	chr11	49952391	49953419	49952390	49952440	+	0.0
ELP4	chr11	31509755	31790324	31509749	31509799	+	338.585330326847
UBQLNL	chr11	5514393	5518431	5516655	5516705	-	0.0
SAA1	chr11	18266260	18269977	18266259	18266296	+	0.0
CREB3L1	chr11	46277662	46321409	46295125	46295175	+	0.0
PATE1	chr11	125746279	125749867	125746292	125746342	+	0.0
TIMM10B	chr11	6481501	6484681	6481500	6481550	+	199.90277805275105
LTO1	chr11	69653076	69675416	69675366	69675416	-	1.05717815316359
TMEM179B	chr11	62787402	62790400	62789168	62789210	+	0.0
TAGLN	chr11	117199370	117207464	117199393	117199443	+	0.0
TMPRSS5	chr11	113687547	113706373	113706296	113706346	-	0.0
CATSPER1	chr11	66016752	66026479	66026467	66026517	-	0.0
ALKBH8	chr11	107502727	107565742	107565692	107565742	-	8.16910391080953
REXO2	chr11	114439435	114450279	114444154	114444204	+	0.0
NFRKB	chr11	129863636	129895590	129895534	129895584	-	50.74455135185221
SLC22A6	chr11	62936385	62984967	62984933	62984983	-	0.0
OR10G9	chr11	124023013	124023948	124023012	124023062	+	0.0
TRIM68	chr11	4598672	4608231	4608154	4608204	-	4.51703392715351
SLCO2B1	chr11	75100563	75206549	75100562	75100612	+	26.813882248421898
OR4A15	chr11	55367974	55368918	55367883	55367933	+	0.0
OR51M1	chr11	5383812	5393263	5389398	5389448	+	0.0
SLC25A22	chr11	790475	798281	797948	797998	-	1.05717815316359
CCDC82	chr11	96349241	96389956	96389873	96389923	-	106.967207679188
HTR3B	chr11	113904796	113949079	113904676	113904726	+	0.0
TSPAN4	chr11	842812	867116	842940	842990	+	14.3199586201249
SYTL2	chr11	85694224	85811159	85719118	85719168	-	0.0
POLR2G	chr11	62761565	62766710	62761543	62761593	+	3523.1903560749
TMEM223	chr11	62771629	62792006	62791971	62792021	-	15.0888154587894
SLC36A4	chr11	93144174	93197991	93197405	93197455	-	0.480535524165267
LIN7C	chr11	27494418	27506769	27506723	27506773	-	330.896761940203
MUC15	chr11	26559032	26572263	26572092	26572142	-	0.480535524165267
ALG9	chr11	111782195	111871581	111868686	111868736	-	1.05717815316359
ST14	chr11	130159782	130210362	130190222	130190272	+	0.0
OR10G4	chr11	124012997	124018732	124015574	124015624	+	0.0
RRAS2	chr11	14277922	14364506	14359134	14359184	-	10.5717815316359
INCENP	chr11	62123998	62153169	62123997	62124047	+	164.006774397605
SHANK2	chr11	70467854	71252577	71252527	71252577	-	0.0
ARHGAP1	chr11	46677080	46700619	46697522	46697572	-	0.0
ANKK1	chr11	113387779	113400416	113387790	113387840	+	0.0
BRSK2	chr11	1389899	1462689	1389900	1389950	+	0.0
PPP2R1B	chr11	111726908	111766389	111766377	111766427	-	378.565885937397
MS4A10	chr11	60785333	60801305	60785347	60785397	+	0.0
SWAP70	chr11	9664077	9752993	9664101	9664151	+	39.692234296051005
OR4A47	chr11	48488793	48489722	48488716	48488766	+	0.0
AAMDC	chr11	77821109	77918432	77821108	77821158	+	47.0924813681961
OR9G1	chr11	56700386	56701303	56700387	56700437	+	0.0
SLC43A3	chr11	57406954	57427580	57427407	57427456	-	0.480535524165267
CCDC90B	chr11	83259081	83286390	83286340	83286390	-	30.177630917578696
MS4A4A	chr11	60185657	60318080	60280585	60280635	+	0.0
MRPL48	chr11	73787872	73865133	73787871	73787921	+	169.62904003033898
PTPMT1	chr11	47565430	47573461	47565429	47565479	+	20.4708133294404
BCL9L	chr11	118893875	118925926	118910854	118910904	-	0.0
KIAA1549L	chr11	33376108	33674102	33542330	33542380	+	0.0
MRGPRD	chr11	68980021	68980986	68980936	68980986	-	0.0
OR4C12	chr11	49981473	49982535	49982485	49982535	-	0.0
OR4A16	chr11	55343201	55344187	55343200	55343250	+	0.0
TMPRSS4	chr11	118077012	118121890	118077011	118077061	+	0.0
RAB6A	chr11	73675638	73761137	73760565	73760610	-	5.38199787065099
MTMR2	chr11	95821766	95925315	95923818	95923868	-	1.63382078216191
SLC37A4	chr11	119024114	119030906	119029614	119029664	-	0.0
NOX4	chr11	89324353	89498187	89490682	89490732	-	0.0
TNKS1BP1	chr11	57299638	57324952	57322147	57322197	-	0.0
ZBED5	chr11	10812074	10858796	10858023	10858073	-	108.60102846135
ZNF214	chr11	6997085	7020346	7020292	7020342	-	0.0
IFITM1	chr11	310041	315272	313852	313902	+	4.90146234648572
OR4C16	chr11	55572128	55573060	55572127	55572177	+	0.0
RAB39A	chr11	107928448	107963482	107928502	107928552	+	0.480535524165267
PIWIL4	chr11	94543840	94621421	94543839	94543889	+	1.05717815316359
ZFP91	chr11	58579063	58621550	58579110	58579160	+	15.7615651926207
DSCAML1	chr11	117427772	117817525	117817475	117817525	-	4.90146234648572
PTH	chr11	13492054	13496181	13496131	13496181	-	0.0
IMMP1L	chr11	31432401	31509645	31509582	31509632	-	33.8297009012348
OR51I2	chr11	5449323	5456518	5453488	5453538	+	0.0
SPATA19	chr11	133840631	133845538	133845488	133845538	-	0.0
SPA17	chr11	124673844	124697518	124673843	124673893	+	13.4549946766275
TRIM49D1	chr11	89911111	89922245	89921717	89921767	-	0.0
SIK3	chr11	116843402	117098437	116956994	116957044	-	0.480535524165267
TSKU	chr11	76782251	76798153	76782250	76782300	+	0.0
ASRGL1	chr11	62337448	62393412	62391497	62391547	+	0.0
CASP5	chr11	104994235	105023168	105023129	105023143	-	0.0
OR51T1	chr11	4881819	4882883	4881899	4881949	+	0.0
UBASH3B	chr11	122655722	122814473	122779376	122779426	+	0.0
TRAPPC4	chr11	119018763	119025454	119018762	119018812	+	193.944137553102
ZFTA	chr11	63759892	63768775	63765912	63765962	-	0.0
OR52B4	chr11	4367263	4368386	4368336	4368386	-	0.0
RIC8A	chr11	207708	215113	209079	209129	+	0.480535524165267
OR52B6	chr11	5580877	5581884	5580876	5580926	+	0.0
CAPRIN1	chr11	34051731	34102610	34096159	34096209	+	0.0
HSPB2	chr11	111912734	111914093	111912241	111912291	+	0.0
GLYATL1	chr11	58905398	59043527	58943286	58943322	+	0.0
OR5M8	chr11	56490435	56491370	56491320	56491370	-	0.0
COPB1	chr11	14443440	14500027	14499845	14499895	-	120.037773936484
PEX16	chr11	45909663	45918812	45918028	45918078	-	17.5876001844488
FZD4	chr11	86945679	86955395	86955341	86955391	-	0.0
OR4C15	chr11	55554307	55555419	55554306	55554356	+	0.0
THAP12	chr11	76349898	76381132	76368593	76368643	-	0.0
OR51A4	chr11	4942831	4947605	4947050	4947100	-	0.0
GRM5	chr11	88504576	89065982	89063598	89063648	-	0.0
LRRC55	chr11	57181747	57191717	57181746	57181796	+	0.0
CWC15	chr11	94962620	94973586	94973536	94973586	-	2371.05838333626
EPS8L2	chr11	694438	727727	706200	706250	+	6.24696181414847
PPFIBP2	chr11	7513298	7657127	7538276	7538326	+	0.0
ALX4	chr11	44260440	44310139	44310116	44310166	-	0.0
SMCO4	chr11	93478472	93543391	93543305	93543355	-	10.956209950968098
C11orf98	chr11	62662817	62665210	62665167	62665217	-	387.888275106203
HYLS1	chr11	125883614	125900646	125887781	125887831	+	0.0
SART1	chr11	65961728	65980137	65976748	65976766	+	1.05717815316359
MRPL23	chr11	1949297	1986541	1947340	1947379	+	0.0
MMP10	chr11	102770502	102780628	102780578	102780628	-	0.0
OR1S1	chr11	58212720	58216084	58214744	58214794	+	0.0
AP2A2	chr11	924881	1012245	985537	985582	+	0.0
BARX2	chr11	129375848	129452279	129436173	129436223	+	0.0
RPL27A	chr11	8682788	8714759	8682787	8682816	+	114.511615408583
ACTN3	chr11	66546395	66563334	66546394	66546444	+	0.0
MOGAT2	chr11	75717838	75732958	75717888	75717938	+	0.0
ATG2A	chr11	64894546	64917211	64917198	64917248	-	54.3485677830916
NADSYN1	chr11	71453109	71524107	71479293	71479343	+	0.0
MRGPRG	chr11	3217944	3218813	3218763	3218813	-	0.0
PIH1D2	chr11	112063218	112074274	112074121	112074171	-	0.480535524165267
PPP1CA	chr11	67398181	67421183	67401821	67401871	-	576.2582005789881
PPP6R3	chr11	68460731	68615334	68558641	68558679	+	1.63382078216191
MS4A7	chr11	60378485	60395951	60378527	60378577	+	14.3199586201249
OR56A1	chr11	6019336	6034338	6027691	6027741	-	0.0
VWA5A	chr11	124115404	124147721	124115449	124115499	+	12.59003073313
DENND5A	chr11	9138825	9265959	9265340	9265390	-	45.3144999287846
FRMD8	chr11	65386621	65413525	65386620	65386670	+	84.766466462753
C11orf49	chr11	46936689	47164385	46936729	46936779	+	297.067061038968
C11orf80	chr11	66744451	66843516	66744617	66744667	+	0.480535524165267
DEAF1	chr11	644233	707118	687910	687936	-	1.05717815316359
FOLR1	chr11	72189558	72196323	72190213	72190263	+	0.0
OR5D14	chr11	55795556	55796500	55795555	55795605	+	0.0
FLRT1	chr11	64035931	64119173	64103187	64103237	+	0.0
AASDHPPT	chr11	106075501	106098699	106091466	106091516	+	0.0
LRFN4	chr11	66856647	66860475	66857117	66857167	+	0.0
OR51F1	chr11	4768979	4769938	4769888	4769938	-	0.0
UBE4A	chr11	118359600	118399211	118359584	118359634	+	235.366299736148
SPTBN2	chr11	66682497	66744670	66729176	66729226	-	0.0
ACP2	chr11	47239302	47248906	47248790	47248840	-	51.2250868760174
CCDC87	chr11	66590176	66593063	66593033	66593083	-	0.0
FXYD6-FXYD2	chr11	117820163	117876667	117876617	117876667	-	0.0
ANKRD42	chr11	83193712	83260694	83247953	83248003	+	0.0
DHCR7	chr11	71428193	71452868	71448343	71448393	-	360.978285752948
FADS3	chr11	61873519	61892051	61886281	61886331	-	0.0
CD3E	chr11	118304730	118316175	118304729	118304776	+	6.63139023348068
RAPSN	chr11	47437764	47449143	47449093	47449143	-	0.0
NAP1L4	chr11	2944431	2992377	2992052	2992102	-	0.480535524165267
MMP8	chr11	102711796	102727050	102724904	102724954	-	0.0
SLC22A25	chr11	63158437	63243599	63229597	63229647	-	0.0
TBX10	chr11	67631303	67639763	67639510	67639560	-	0.0
HBB	chr11	5225464	5229395	5226773	5226823	-	0.0
OR4C46	chr11	54603069	54603998	54603948	54603998	-	0.0
CABP2	chr11	67518912	67524517	67523346	67523396	-	0.0
OR2AT4	chr11	75081753	75096876	75089704	75089754	-	0.0
B3GAT3	chr11	62615296	62622154	62617404	62617454	-	0.0
ASCL2	chr11	2268498	2270588	2270902	2270952	-	0.0
KCTD21	chr11	78171249	78188626	78188574	78188624	-	2.1143563063271698
OR5D13	chr11	55773438	55774382	55773437	55773487	+	0.0
CDCA5	chr11	65066300	65084164	65079365	65079415	-	9.41849627363922
DCUN1D5	chr11	103050686	103092194	103092144	103092194	-	535.989323653938
OR2D3	chr11	6921002	6921994	6920973	6921023	+	0.0
ANKRD49	chr11	94493979	94499578	94493978	94494028	+	384.47647288463
PCNX3	chr11	65615776	65637439	65625126	65625176	+	0.0
OR5AP2	chr11	56641489	56642439	56642389	56642439	-	0.0
CD151	chr11	832887	839831	832985	833026	+	58.913655262661706
PAFAH1B2	chr11	117144284	117176894	117159386	117159436	+	0.480535524165267
DDB2	chr11	47214465	47239217	47215087	47215137	+	151.176475902393
C11orf52	chr11	111918032	111926871	111918031	111918081	+	0.0
CCDC153	chr11	119190250	119196769	119195824	119195874	-	0.0
METTL15	chr11	28108248	28527041	28108247	28108297	+	0.0
JAML	chr11	118193725	118225094	118224971	118225021	-	0.480535524165267
OR6A2	chr11	6791736	6799689	6795733	6795783	-	0.0
ZP1	chr11	60867542	60875693	60870511	60870561	+	0.0
PHF21A	chr11	45929319	46121454	46121128	46121178	-	17.5876001844488
XRRA1	chr11	74807739	74949200	74949150	74949200	-	4.03649840298824
DEFB108B	chr11	71833200	71837710	71833199	71833249	+	0.0
TRIM49C	chr11	90031106	90042025	90031105	90031155	+	0.0
DCPS	chr11	126304060	126350005	126336413	126336463	+	0.0
OOSP2	chr11	60040409	60048044	60040459	60040509	+	0.0
DUSP8	chr11	1554051	1572271	1565886	1565936	-	0.0
UBXN1	chr11	62676498	62679117	62679045	62679095	-	264.678966710229
OR5B2	chr11	58421238	58428121	58423263	58423313	-	0.0
SLC22A24	chr11	63079940	63144221	63144171	63144221	-	0.0
OR4P4	chr11	55635113	55640309	55638357	55638407	+	0.0
INTS4	chr11	77878720	77994671	77994628	77994678	-	318.546998969155
RPLP2	chr11	809965	812880	810397	810447	+	0.0
ZNRD2	chr11	65570460	65573942	65570459	65570509	+	502.255729857537
CHEK1	chr11	125625163	125676255	125626340	125626390	+	0.0
MS4A14	chr11	60378530	60417756	60396434	60396484	+	0.0
OR5AN1	chr11	59358895	59371714	59364411	59364461	+	0.0
HRAS	chr11	532242	537321	535289	535339	-	0.480535524165267
OR5M1	chr11	56609236	56614874	56613452	56613502	-	0.0
MS4A2	chr11	60088261	60098467	60088663	60088713	+	0.0
MMP27	chr11	102691487	102705769	102705756	102705806	-	0.0
NCR3LG1	chr11	17351800	17377341	17351725	17351775	+	0.0
RNF214	chr11	117232625	117286454	117232624	117232674	+	9.80292469297144
C11orf53	chr11	111245725	111286401	111255981	111256031	+	0.0
CD248	chr11	66314494	66317044	66316994	66317044	-	0.0
PRPF19	chr11	60890547	60906585	60898419	60898469	-	0.0
GPHA2	chr11	64934471	64935893	64935473	64935523	-	0.0
OR6Q1	chr11	58030953	58031906	58030929	58030979	+	0.0
ARNTL	chr11	13276652	13387266	13277792	13277842	+	31.907558804573696
CD3G	chr11	118344344	118355161	118344385	118344435	+	0.0
RCOR2	chr11	63911230	63917164	63912257	63912307	-	0.0
PAAF1	chr11	73876699	73931114	73876979	73877029	+	564.05259826519
C11orf24	chr11	68261338	68272001	68271921	68271971	-	66.12168812514071
CLMP	chr11	123069872	123195248	123083686	123083736	-	0.0
FOSL1	chr11	65892049	65900573	65900369	65900419	-	14.3199586201249
OR51B5	chr11	5303444	5505652	5505602	5505652	-	0.0
TREH	chr11	118657316	118679690	118679596	118679646	-	0.0
IL18	chr11	112143253	112164096	112164024	112164074	-	0.0
GUCY1A2	chr11	106674019	107018476	107018101	107018151	-	0.0
GPR83	chr11	94377316	94401419	94401369	94401419	-	0.0
UBQLN3	chr11	5507300	5509958	5509908	5509958	-	0.0
GALNT18	chr11	11270877	11622005	11621955	11622005	-	0.480535524165267
CHRNA10	chr11	3665587	3671384	3671317	3671367	-	0.0
TTC36	chr11	118527472	118531197	118527471	118527521	+	0.0
CEP295	chr11	93661682	93730358	93691704	93691754	+	0.0
FXYD6	chr11	117836976	117877486	117876679	117876729	-	0.0
RAB38	chr11	88113251	88175443	88175417	88175467	-	4.51703392715351
RAB30	chr11	82973133	83071923	82992333	82992383	-	0.0
APIP	chr11	34853094	34916379	34916301	34916351	-	38.250627723555205
TECTA	chr11	121101243	121191490	121101172	121101222	+	0.0
OR8I2	chr11	56093308	56094240	56093307	56093357	+	0.0
CRYAB	chr11	111908564	111923722	111911960	111912010	-	0.0
CARNS1	chr11	67414968	67425607	67415677	67415727	+	0.0
ZNF202	chr11	123723914	123741675	123741625	123741675	-	11.773120342049
NLRP14	chr11	7020479	7071526	7020445	7020495	+	0.0
MDK	chr11	46380756	46383837	46381654	46381704	+	15.4732438781216
SLC22A18AS	chr11	2887344	2903575	2889380	2889430	-	0.0
BBS1	chr11	66510606	66533613	66510615	66510665	+	233.39610408707
BACE1	chr11	117285232	117316259	117299647	117299696	-	0.480535524165267
DAGLA	chr11	61680391	61747001	61680432	61680482	+	0.0
TBRG1	chr11	124622836	124635926	124622835	124622885	+	240.26776208263303
ELMOD1	chr11	107591091	107666779	107591405	107591409	+	0.0
KCNC1	chr11	17734774	17856804	17779171	17779221	+	0.0
FOLR2	chr11	72216601	72221950	72216793	72216843	+	0.0
SPI1	chr11	47354860	47378547	47378526	47378576	-	41.3260550782129
ARHGEF17	chr11	73308276	73369388	73308288	73308338	+	0.480535524165267
MS4A15	chr11	60756867	60776733	60756952	60757002	+	0.0
NAALADL1	chr11	65044818	65058553	65047887	65047937	-	0.0
TTC12	chr11	113314579	113383544	113315055	113315105	+	0.0
PLET1	chr11	112248153	112260860	112260810	112260860	-	0.0
RPS25	chr11	119015712	119018691	119018616	119018666	-	80.0572183259334
PTGDR2	chr11	60850933	60855950	60855921	60855971	-	0.0
OSBP	chr11	59574398	59615774	59600542	59600592	-	0.480535524165267
MYBPC3	chr11	47331406	47352702	47352652	47352702	-	0.0
OR56B1	chr11	5736448	5738523	5736516	5736566	+	0.0
CEP126	chr11	101915010	102001062	101915014	101915064	+	0.0
P2RY2	chr11	73218281	73242427	73218456	73218506	+	0.0
ZNF143	chr11	9460319	9528524	9460318	9460368	+	0.0
TRIM21	chr11	4384897	4393702	4386156	4386188	-	1.05717815316359
CST6	chr11	66012008	66013505	66011840	66011890	+	0.0
EMSY	chr11	76444923	76553025	76445024	76445074	+	51.9939437146818
PKNOX2	chr11	125164687	125433389	125164686	125164736	+	0.0
OR52E6	chr11	5840928	5841952	5841945	5841952	-	0.0
AHNAK	chr11	62433542	62556235	62546785	62546835	-	26.813882248421898
PHRF1	chr11	576501	612474	576485	576535	+	11.773120342049
MYEOV	chr11	69294151	69341682	69294137	69294187	+	0.480535524165267
SDHAF2	chr11	61430042	61446733	61430104	61430154	+	495.33601830955706
LARGE2	chr11	45921621	45929096	45922691	45922728	+	0.0
TIMM10	chr11	57528464	57530803	57530753	57530803	-	68.42825864113401
EIF3F	chr11	7970251	8001862	7987319	7987369	+	45.7469819005334
PCSK7	chr11	117204337	117232525	117208631	117208681	-	0.0
OR5M11	chr11	56542340	56543257	56543207	56543257	-	0.0
POLR2L	chr11	837356	842529	842495	842545	-	591.4431231426099
CSTF3	chr11	33077188	33162371	33161441	33161491	-	65.8333668106415
OR51E2	chr11	4680171	4697854	4697804	4697854	-	0.0
GRAMD1B	chr11	123358428	123627774	123607808	123607858	+	0.0
CCND1	chr11	69641156	69654474	69643711	69643761	+	0.0
MMP3	chr11	102835801	102843609	102843557	102843607	-	0.480535524165267
OR5P2	chr11	7795905	7796973	7796923	7796973	-	0.0
FOLH1	chr11	49145092	49208638	49156716	49156753	-	0.0
TUB	chr11	8019244	8106243	8038632	8038682	+	0.0
FAM118B	chr11	126211724	126262984	126211771	126211821	+	16.6265291361182
BCO2	chr11	112175510	112224699	112175545	112175595	+	0.0
TH	chr11	2163929	2171815	2171755	2171805	-	0.0
CYB5R2	chr11	7665100	7677222	7673451	7673501	-	69.0049012701323
JHY	chr11	122882683	122963862	122935039	122935075	+	0.0
SCGB1D1	chr11	62190216	62193539	62190215	62190265	+	0.0
TRIM48	chr11	55262155	55271114	55262181	55262231	+	0.0
NUDT8	chr11	67627938	67629937	67629880	67629930	-	113.214169493337
STX5	chr11	62806860	62832051	62832038	62832088	-	311.002591239761
TOLLIP	chr11	1274371	1309654	1292120	1292170	-	0.0
OR10A3	chr11	7947297	7951834	7939544	7939594	-	0.0
CAPN5	chr11	77066961	77126155	77084964	77085014	+	0.0
MYRF	chr11	61752636	61788518	61752641	61752691	+	4.90146234648572
OR5B3	chr11	58402464	58406874	58403359	58403409	-	0.0
TTC9C	chr11	62728069	62740293	62728111	62728161	+	30.658166441744
INS-IGF2	chr11	2132538	2161209	2161167	2161209	-	0.0
OTOG	chr11	17547259	17647150	17547372	17547422	+	0.0
DDX25	chr11	125903348	125943702	125904508	125904558	+	0.0
EI24	chr11	125569280	125584684	125569457	125569507	+	44.2573217756211
KCNJ1	chr11	128836315	128867373	128867323	128867373	-	0.0
LRRC4C	chr11	40114203	41459773	40294064	40294114	-	0.0
ARL14EP	chr11	30323104	30338223	30331643	30331693	+	0.480535524165267
OR8J3	chr11	56134721	56140201	56137668	56137718	-	0.0
OR5P3	chr11	7834940	7840960	7825922	7825972	-	0.0
DNAJC4	chr11	64230278	64234286	64231891	64231941	+	1.05717815316359
MED19	chr11	57703710	57712221	57712171	57712221	-	32.8686298529042
OR5W2	chr11	55913650	55914582	55914532	55914582	-	0.0
LDHA	chr11	18397186	18411051	18396817	18396867	+	4.51703392715351
CTTN	chr11	70403871	70442051	70429121	70429171	+	2.1143563063271698
OR56B4	chr11	6107684	6108835	6107683	6107733	+	0.0
NAT10	chr11	34105617	34147670	34105601	34105651	+	243.87177851387293
NLRX1	chr11	119166568	119184016	119168187	119168237	+	0.0
SPTY2D1OS	chr11	18588781	18610255	18599788	18599838	+	0.0
SNX15	chr11	65027439	65040572	65027471	65027521	+	21.81631279710309
MCAM	chr11	119308529	119321521	119317080	119317130	-	1.05717815316359
RASSF10	chr11	13009316	13012119	13009576	13009626	+	0.0
TSSC4	chr11	2400488	2403878	2402135	2402185	+	0.0
BLID	chr11	122115340	122116215	122116165	122116215	-	0.0
ATL3	chr11	63624087	63671921	63671696	63671746	-	23.1618122647658
PGGHG	chr11	289126	296107	289558	289608	+	0.0
LRRC56	chr11	537527	554915	537526	537576	+	4.90146234648572
MMP26	chr11	4704784	4992431	4988193	4988243	+	0.0
PATE4	chr11	125833316	125840072	125833315	125833365	+	0.0
BTBD10	chr11	13388008	13463297	13463131	13463181	-	25.6605969904252
SIRT3	chr11	215030	236931	236304	236354	-	31.2348090707423
TSG101	chr11	18468336	18526951	18514800	18514850	-	0.0
MTNR1B	chr11	92969651	92985066	92969725	92969775	+	0.0
C11orf54	chr11	93741591	93764749	93741656	93741706	+	83.4209669950903
CRTAM	chr11	122838500	122872643	122864590	122864640	+	0.480535524165267
SCGB1D4	chr11	62296281	62299075	62299014	62299064	-	0.0
UCP2	chr11	73974672	73982843	73977014	73977064	-	0.0
CAT	chr11	34438934	34472060	34470713	34470763	+	0.0
TRIM49B	chr11	49027501	49038451	49027500	49027550	+	0.0
GANAB	chr11	62624826	62646726	62626720	62626770	-	0.0
TM7SF2	chr11	65111845	65116384	65112704	65112754	+	11.3406383703003
