gene_name	chr	gene_start	gene_end	TSS_start	TSS_end	strand	gex
USP12	chr13	27066156	27171811	27171846	27171896	-	5.38199787065099
DIAPH3	chr13	59665583	60163928	59861406	59861432	-	1.05717815316359
NUP58	chr13	25301556	25349800	25301624	25301674	+	65.4489383913093
CDADC1	chr13	49247925	49293485	49247924	49247974	+	130.705662572952
C13orf42	chr13	51082119	51200252	51172172	51172222	-	0.0
RGCC	chr13	41457550	41470871	41457558	41457608	+	0.0
PCCA	chr13	100089015	100530437	100089082	100089132	+	45.3144999287846
NBEA	chr13	34942270	35673022	34942286	34942336	+	15.0888154587894
PRR20D	chr13	57160632	57163653	57160631	57160681	+	0.0
C1QTNF9B	chr13	23891099	23897502	23897452	23897502	-	0.0
KBTBD6	chr13	41127569	41132802	41132696	41132746	-	7.400247072145111
CCDC169	chr13	36222008	36297840	36297774	36297824	-	0.0
XPO4	chr13	20777329	20903048	20902724	20902774	-	28.447703030583803
KLF12	chr13	73686089	74133929	74133855	74133905	-	0.480535524165267
MPHOSPH8	chr13	19633659	19673441	19646753	19646803	+	0.0
UBE2L5	chr13	30422488	30429758	30427990	30428040	+	0.0
TDRD3	chr13	60396457	60573878	60444686	60444736	+	2.59489183049244
CLYBL	chr13	99606669	99909459	99866316	99866366	+	0.0
NAA16	chr13	41311267	41377030	41311281	41311331	+	9.03406785430701
ABHD13	chr13	108218392	108234243	108218378	108218428	+	81.5949320032623
WDFY2	chr13	51584455	51767709	51739147	51739175	+	0.0
KATNAL1	chr13	30202630	30307551	30306806	30306856	-	21.5279914826039
DNAJC3	chr13	95677139	95794988	95677138	95677188	+	81.5949320032623
STOML3	chr13	38965925	38990859	38990809	38990859	-	0.0
ING1	chr13	110712736	110723339	110713459	110713509	+	0.0
RPL21	chr13	27251362	27256691	27253764	27253814	+	0.0
INTS6	chr13	51354077	51454264	51384645	51384695	-	0.0
ATP8A2	chr13	25371974	26025851	25567132	25567182	+	0.0
MYO16	chr13	108596152	109208005	108596151	108596201	+	0.0
DGKH	chr13	42040036	42256578	42140394	42140444	+	0.0
SLC7A1	chr13	29509414	29595688	29519460	29519510	-	0.0
TMEM272	chr13	51813347	51845177	51845125	51845175	-	0.0
TNFSF11	chr13	42562736	42608013	42574223	42574252	+	0.0
MTMR6	chr13	25246222	25287488	25261758	25261808	-	0.0
EFNB2	chr13	106489745	106535662	106535064	106535114	-	0.0
GPR18	chr13	99254732	99261744	99258378	99258428	-	67.2749733831373
KCTD4	chr13	45192853	45201045	45194667	45194717	-	0.0
COG6	chr13	39655627	39791665	39679595	39679645	+	0.0
GPC6	chr13	93226807	94408020	94286347	94286397	+	0.0
IRS2	chr13	109752695	109786583	109786518	109786568	-	0.0
HNRNPA1L2	chr13	52642431	52643773	52640785	52640835	+	0.0
ANKRD10	chr13	110878540	110915069	110915019	110915069	-	187.841336396203
KL	chr13	33016423	33066143	33016432	33016482	+	0.0
RXFP2	chr13	31739526	31803389	31739541	31739591	+	0.0
USPL1	chr13	30617693	30660770	30617692	30617742	+	0.0
MRPS31	chr13	40729128	40771190	40770893	40770943	-	0.0
CCDC70	chr13	51861969	51866232	51861980	51862030	+	0.0
FGF14	chr13	101710804	102402457	101875244	101875294	-	0.0
SAP18	chr13	21140514	21149084	21140513	21140563	+	65.8333668106415
FOXO1	chr13	40555667	40666641	40562714	40562764	-	0.0
POSTN	chr13	37562583	37598844	37598794	37598844	-	0.0
ALG11	chr13	52012391	52079232	52012397	52012447	+	165.256166760435
SERP2	chr13	44373665	44397714	44373841	44373891	+	0.0
POU4F1	chr13	78598362	78603552	78603510	78603560	-	0.0
STARD13	chr13	33103137	33350630	33285686	33285736	-	0.480535524165267
ZMYM2	chr13	19958677	20091829	19958707	19958757	+	19.029206756944603
LCP1	chr13	46125920	46211871	46182154	46182204	-	3962.68814647645
CRYL1	chr13	20403666	20525873	20525807	20525857	-	83.4209669950903
ABCC4	chr13	95019835	95301475	95301396	95301446	-	22.2968483212684
VPS36	chr13	52412602	52450634	52450194	52450244	-	0.0
SOX21	chr13	94709622	94712545	94712349	94712399	-	0.0
SMAD9	chr13	36844831	36920765	36920715	36920765	-	0.0
RASL11A	chr13	27270830	27275192	27271585	27271635	+	0.0
GRK1	chr13	113731864	113738248	113726485	113726535	+	0.0
COMMD6	chr13	75525214	75549439	75537794	75537844	-	67.2749733831373
TNFRSF19	chr13	23570370	23676104	23570369	23570419	+	51.2250868760174
CNMD	chr13	52703264	52739820	52739302	52739352	-	1.63382078216191
NEK3	chr13	52132639	52159861	52159542	52159583	-	4.51703392715351
KCNRG	chr13	50015254	50020922	50015253	50015303	+	0.0
RAB20	chr13	110523066	110561722	110561683	110561733	-	85.82364461591659
UGGT2	chr13	95801580	96053482	96013426	96013476	-	0.0
COL4A1	chr13	110148963	110307157	110163508	110163558	-	0.0
TPT1	chr13	45333471	45341284	45341162	45341212	-	202.257402121161
MTRF1	chr13	41216369	41263577	41263527	41263577	-	93.704427212227
CHAMP1	chr13	114314482	114337626	114314512	114314562	+	28.063274611251604
GSX1	chr13	27792483	27794768	27792642	27792692	+	0.0
DCT	chr13	94436811	94479682	94479632	94479682	-	0.0
RUBCNL	chr13	46334681	46438190	46350957	46351007	-	0.0
NDFIP2	chr13	79481124	79556077	79481452	79481502	+	13.4549946766275
LRRC63	chr13	46211940	46277366	46211942	46211992	+	0.480535524165267
LNX2	chr13	27545913	27620529	27620374	27620404	-	0.0
CARS2	chr13	110641412	110713603	110712436	110712486	-	0.0
WBP4	chr13	41061509	41084006	41061273	41061323	+	1.05717815316359
MTIF3	chr13	27435643	27450591	27440425	27440475	-	0.0
TEX30	chr13	102765888	102773811	102773761	102773811	-	7.400247072145111
FGF9	chr13	21671073	21704498	21681112	21681162	+	0.0
SACS	chr13	23288689	23433763	23375493	23375543	-	9.03406785430701
NUFIP1	chr13	44939249	44989471	44989433	44989483	-	10.1873531123037
PCDH17	chr13	57631744	57729311	57634382	57634432	+	0.0
F10	chr13	113122799	113149529	113122818	113122868	+	0.0
ARL11	chr13	49628507	49633872	49628522	49628572	+	2.1143563063271698
POLR1D	chr13	27620742	27744237	27621869	27621919	+	296.730686172052
PDS5B	chr13	32586452	32778019	32700983	32701033	+	0.0
N4BP2L1	chr13	32400723	32428311	32427964	32428014	-	2.1143563063271698
NUDT15	chr13	48037726	48047221	48037566	48037616	+	0.0
EDNRB	chr13	77895481	77975529	77919718	77919768	-	0.0
DZIP1	chr13	95578202	95644706	95644616	95644666	-	0.0
HS6ST3	chr13	96090107	96839562	96832487	96832537	+	0.0
RFC3	chr13	33818069	33966558	33830751	33830801	+	0.480535524165267
SERTM1	chr13	36674020	36697839	36673911	36673961	+	0.0
TPP2	chr13	102596986	102679958	102597002	102597052	+	39.692234296051005
AMER2	chr13	25161679	25172288	25172238	25172288	-	0.0
NALCN	chr13	101053776	101416508	101416442	101416492	-	0.0
ZC3H13	chr13	45954465	46052759	46020448	46020487	-	4.90146234648572
IFT88	chr13	20567138	20691444	20605055	20605105	+	0.0
KLF5	chr13	73054976	73077541	73054975	73055025	+	0.0
N4BP2L2	chr13	32432417	32538885	32538777	32538825	-	232.579193695989
TPTE2	chr13	19422877	19536762	19503229	19503279	-	0.0
LATS2	chr13	20973036	21061586	21061497	21061547	-	0.0
SKA3	chr13	21153595	21176552	21176552	21176602	-	21.81631279710309
CDX2	chr13	27960918	27969315	27971089	27971139	-	0.0
SPART	chr13	36301638	36370180	36345584	36345634	-	0.0
CBY2	chr13	45702320	45714559	45702310	45702360	+	0.0
SHISA2	chr13	26044597	26052016	26050981	26051031	-	0.0
ITM2B	chr13	48232612	48270357	48233157	48233207	+	23.546240684098105
FARP1	chr13	98142562	98455176	98328782	98328832	+	0.0
PAN3	chr13	28138506	28295335	28139032	28139082	+	2.1143563063271698
ZIC2	chr13	99981784	99986765	99984788	99984838	+	0.0
UCHL3	chr13	75549480	75606020	75566709	75566759	+	0.0
SIAH3	chr13	45777242	45851753	45851686	45851736	-	0.0
PARP4	chr13	24420931	24512778	24455084	24455134	-	0.480535524165267
ALOX5AP	chr13	30713478	30764426	30713477	30713527	+	0.0
UTP14C	chr13	52024691	52033600	52024690	52024740	+	0.0
HSPH1	chr13	31134973	31162388	31138518	31138568	-	4.03649840298824
ATP4B	chr13	113648804	113658198	113658136	113658186	-	0.0
TRIM13	chr13	49995888	50020481	49997031	49997081	+	16.145993611953003
WASF3	chr13	26557683	26688948	26557749	26557799	+	0.0
SPRYD7	chr13	49912702	49936490	49936440	49936490	-	0.480535524165267
SUCLA2	chr13	47745736	48037968	48001304	48001354	-	59.2019765771608
B3GLCT	chr13	31199975	31332276	31260406	31260456	+	0.0
KLHL1	chr13	69700594	70108493	70108443	70108493	-	0.0
RCBTB1	chr13	49531946	49585558	49567273	49567323	-	1.05717815316359
CCDC122	chr13	43823909	43879740	43879677	43879727	-	0.0
NALF1	chr13	107163510	107867496	107866685	107866735	-	0.0
MTUS2	chr13	28820339	29505947	29496415	29496450	+	0.0
GPR183	chr13	99294539	99307399	99307355	99307405	-	271.550624705792
MZT1	chr13	72708367	72727629	72727637	72727687	-	120.998844984814
CPB2	chr13	46053186	46105033	46105026	46105076	-	0.0
ARHGEF7	chr13	111114559	111305737	111153646	111153696	+	118.932542230903
TNFSF13B	chr13	108251240	108308484	108303305	108303355	+	7.111925757645951
PCDH20	chr13	61409685	61415522	61415472	61415522	-	0.0
DLEU7	chr13	50519364	50843939	50715433	50715483	-	0.0
CDC16	chr13	114234887	114272723	114244561	114244611	+	0.0
TMEM255B	chr13	113760262	113760337	113766163	113766213	+	0.0
TBC1D4	chr13	75283503	75482169	75316502	75316552	-	0.0
ERICH6B	chr13	45534522	45615739	45555429	45555467	-	0.0
TEX29	chr13	111316184	111344249	111316183	111316233	+	0.0
SLC46A3	chr13	28700064	28718970	28718920	28718970	-	2.1143563063271698
COL4A2	chr13	110305812	110513209	110506467	110506517	+	0.0
TSC22D1	chr13	44432143	44577147	44573472	44573522	-	0.0
BIVM-ERCC5	chr13	102799110	102875994	102807353	102807403	+	0.0
ENOX1	chr13	43213130	43786972	43786858	43786908	-	0.0
COG3	chr13	45464898	45536701	45464924	45464974	+	121.671594718645
CENPJ	chr13	24882279	24922889	24922830	24922880	-	58.913655262661706
CYSLTR2	chr13	48653711	48711226	48706554	48706604	+	0.0
PRR20E	chr13	57167197	57170218	57167196	57167246	+	0.0
